Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2,head_direction_x,head_direction_y,head_direction_z
0,0.5774,0,0,-0.2887,0.5,0,-0.2887,-0.5,0,0,1,0,0,1,0,0,-1,0,1,1,1,1,0,0
0.1,0.65491,7.43273e-19,0,-0.32523,0.4995,0,-0.32523,-0.4995,0,0.920091,1,0.0953616,0.920091,1,0.0953616,-0.364873,-1,0.00163007,1.09908,1.09908,0.999,1,1.13492e-18,0
0.2,0.730134,1.00059e-19,0,-0.361064,0.4995,0,-0.361064,-0.4995,0,0.872013,1,0.0894558,0.872013,1,0.0894558,-0.31906,-1,0,1.19909,1.19909,0.999,1,1.37042e-19,0
0.3,0.803825,-8.80035e-19,0,-0.396488,0.4995,0,-0.396488,-0.4995,0,0.836164,1,0.0853092,0.836164,1,0.0853092,-0.28428,-1,0,1.2991,1.2991,0.999,1,-1.09481e-18,0
0.4,0.876343,-1.54362e-18,0,-0.431628,0.4995,0,-0.431628,-0.4995,0,0.808482,1,0.0821623,0.808482,1,0.0821623,-0.256868,-1,0,1.3991,1.3991,0.999,1,-1.76144e-18,0
0.5,0.947938,-2.42477e-18,0,-0.466567,0.4995,0,-0.466567,-0.4995,0,0.786515,1,0.0796988,0.786515,-1,0.0796988,-0.234636,1,0,1.49911,1.49911,0.999,1,-2.57133e-18,0
0.6,0.935707,0.0524211,0,-0.385991,0.514388,0,-0.536571,-0.574347,0,1.40654,1,0.147157,-1.62587,-1,0.169868,0.887975,1,0.100774,1.59914,1.40111,1.0981,0.998418,0.0562309,0
0.7,0.924112,0.104141,0,-0.307072,0.521833,0,-0.604626,-0.639837,0,1.33987,1,0.136779,-1.54209,-1,0.157857,0.6992,1,0.0788874,1.69916,1.30111,1.19817,0.993643,0.112578,0
0.8,0.913245,0.155973,0,-0.229266,0.523304,0,-0.671245,-0.698438,0,1.32317,1,0.132798,-1.50774,-1,0.152128,0.541121,1,0.0617854,1.79917,1.20111,1.29823,0.985575,0.16924,0
0.9,0.903063,0.208451,0,-0.152118,0.519647,0,-0.736723,-0.751658,0,1.34473,1,0.133101,-1.51215,-1,0.150685,0.391857,1,0.0465754,1.89919,1.10111,1.39828,0.974107,0.226086,0
1,0.854903,0.219321,0,-0.0887194,0.550726,0,-0.752935,-0.793398,0,-0.163157,-1,0,-0.986787,-0.923841,0.0981518,1.05311,1,0.103564,1.9002,1.00113,1.49828,0.966148,0.257989,0
1.1,0.796466,0.160556,0,-0.0775393,0.645122,0,-0.711058,-0.823357,0,-1.82073,-1,0.192139,0.341007,-0.923841,0.000382887,1.77729,1,0.185905,1.8012,0.999344,1.5983,0.978152,0.207893,0
1.2,0.728924,0.1106,0,-0.0553126,0.730219,0,-0.671561,-0.85342,0,-1.73476,-1,0.176653,0.00466875,-0.923841,0,1.73413,1,0.174466,1.7012,0.999475,1.69832,0.986912,0.161261,0
