Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2,head_direction_x,head_direction_y,head_direction_z
0,0.5774,0,0,-0.2887,0.5,0,-0.2887,-0.5,0,0,1,0,0,1,0,0,-1,0,1,1,1,1,0,0
0.1,0.65491,-6.87762e-19,0,-0.32523,0.4995,0,-0.32523,-0.4995,0,0.920091,1,0.0953616,0.920091,1,0.0953616,-0.364873,-1,0.00163007,1.09908,1.09908,0.999,1,-1.05016e-18,0
0.2,0.730134,1.09635e-20,0,-0.361064,0.4995,0,-0.361064,-0.4995,0,0.872013,1,0.0894558,0.872013,1,0.0894558,-0.31906,-1,0,1.19909,1.19909,0.999,1,1.50157e-20,0
0.3,0.803825,9.35546e-19,0,-0.396488,0.4995,0,-0.396488,-0.4995,0,0.836164,-1,0.0853092,0.836164,-1,0.0853092,-0.28428,1,0,1.2991,1.2991,0.999,1,1.16913e-18,0
0.4,0.712814,2.227e-18,0,-0.354136,0.5495,0,-0.354136,-0.5495,0,-1.09434,-1,0.103216,-1.09434,-1,0.103216,1.53456,1,0.148388,1.20114,1.20114,1.098,1,3.14018e-18,0
0.5,0.613745,1.27877e-18,0,-0.308769,0.5995,0,-0.308769,-0.5995,0,-1.28197,-1,0.118094,-1.28197,-1,0.118094,1.69825,1,0.160923,1.1012,1.1012,1.198,1,2.0959e-18,0
0.6,0.502372,1.25528e-18,0,-0.258366,0.6495,0,-0.258366,-0.6495,0,-1.62925,-1,0.143693,-1.62925,-1,0.143693,2.01792,-1,0.183973,1.00128,1.00128,1.298,1,2.47512e-18,0
0.7,0.530123,4.67433e-20,0,-0.269385,0.5995,0,-0.269385,-0.5995,0,0.307211,-1,0.000893921,0.307211,-1,0.000893921,-1.24134,-1,0.12533,0.999306,0.999306,1.2,1,8.73854e-20,0
0.8,0.555391,-1.40959e-18,0,-0.279295,0.5495,0,-0.279295,-0.5495,0,0.256132,-1,0,0.256132,-1,0,-1.21518,-1,0.122695,0.999325,0.999325,1.1,1,-2.51632e-18,0
0.9,0.577455,-2.22608e-18,0,-0.287811,0.5,0,-0.287811,-0.5,0,0,1,0,0,1,0,0,-1,0.119546,0.999342,0.999342,1,1,-3.85908e-18,0
1,0.654798,-9.79557e-19,0,-0.324276,0.5,0,-0.324276,-0.5,0,0.920967,1,0.0952499,0.920967,1,0.0952499,-0.365847,-1,0,1.09836,1.09836,1,1,-1.49737e-18,0
1.1,0.730054,1.46341e-19,0,-0.360121,0.5,0,-0.360121,-0.5,0,0.872675,1,0.0895318,0.872675,1,0.0895318,-0.319826,-1,0,1.19837,1.19837,1,1,2.0062e-19,0
1.2,0.80377,5.00737e-19,0,-0.395552,0.5,0,-0.395552,-0.5,0,0.836684,-1,0.0853678,0.836684,-1,0.0853678,-0.284906,1,0,1.29837,1.29837,1,1,6.26275e-19,0
1.3,0.7127,9.86557e-19,0,-0.353179,0.55,0,-0.353179,-0.55,0,-1.09558,-1,0.103317,-1.09558,-1,0.103317,1.53559,1,0.148468,1.20042,1.20042,1.099,1,1.3925e-18,0
1.4,0.613548,6.75144e-19,0,-0.307779,0.6,0,-0.307779,-0.6,0,-1.28404,-1,0.118254,-1.28404,-1,0.118254,1.70011,1,0.161063,1.10047,1.10047,1.199,1,1.10802e-18,0
1.5,0.502042,-1.2119e-19,0,-0.257319,0.65,0,-0.257319,-0.65,0,-1.63341,-1,0.143987,-1.63341,-1,0.143987,2.02184,-1,0.184244,1.00056,1.00056,1.299,1,-2.39393e-19,0
1.6,0.530712,-2.84109e-18,0,-0.268768,0.6,0,-0.268768,-0.6,0,0.307588,-1,0,0.307588,-1,0,-1.24152,-1,0.126095,0.999584,0.999584,1.201,1,-5.31134e-18,0
1.7,0.556001,-6.60145e-18,0,-0.278688,0.55,0,-0.278688,-0.55,0,0.256449,-1,0,0.256449,-1,0,-1.21527,-1,0.122709,0.999603,0.999603,1.101,1,-1.17841e-17,0
1.8,0.578294,-1.06836e-17,0,-0.287294,0.5,0,-0.287294,-0.5,0,0.214728,1,0,0.214728,1,0,-1.20189,-1,0.120752,0.99962,0.99962,1.001,1,-1.85139e-17,0
1.9,0.65563,-6.71733e-18,0,-0.323756,0.5,0,-0.323756,-0.5,0,0.92081,1,0.0952311,0.92081,1,0.0952311,-0.365699,-1,0,1.09863,1.09863,1,1,-1.0265e-17,0
2,0.730881,-4.4318e-18,0,-0.3596,0.5,0,-0.3596,-0.5,0,0.87256,1,0.0895184,0.87256,1,0.0895184,-0.319716,-1,0,1.19864,1.19864,1,1,-6.07391e-18,0
2.1,0.804593,-2.62328e-18,0,-0.39503,0.5,0,-0.39503,-0.5,0,0.836597,-1,0.0853578,0.836597,-1,0.0853578,-0.28482,1,0,1.29865,1.29865,1,1,-3.28014e-18,0
2.2,0.713532,-7.39413e-19,0,-0.35266,0.55,0,-0.35266,-0.55,0,-1.09537,-1,0.103301,-1.09537,-1,0.103301,1.53541,1,0.148454,1.20069,1.20069,1.099,1,-1.04336e-18,0
2.3,0.614394,-1.00934e-19,0,-0.307265,0.6,0,-0.307265,-0.6,0,-1.28366,-1,0.118226,-1.28366,-1,0.118226,1.69977,1,0.161038,1.10075,1.10075,1.199,1,-1.65589e-19,0
2.4,0.502912,-1.79268e-18,0,-0.256814,0.65,0,-0.256814,-0.65,0,-1.6326,-1,0.143931,-1.6326,-1,0.143931,2.02108,-1,0.184193,1.00084,1.00084,1.299,1,-3.53947e-18,0
2.5,0.531569,-2.79521e-18,0,-0.268259,0.6,0,-0.268259,-0.6,0,0.307394,-1,0,0.307394,-1,0,-1.24137,-1,0.126077,0.999862,0.999862,1.201,1,-5.2233e-18,0
2.6,0.556848,-6.31715e-18,0,-0.278175,0.55,0,-0.278175,-0.55,0,0.256307,-1,0,0.256307,-1,0,-1.21517,-1,0.122697,0.999881,0.999881,1.101,1,-1.12722e-17,0
2.7,0.579131,-1.02607e-17,0,-0.286777,0.5,0,-0.286777,-0.5,0,0.214622,1,0,0.214622,1,0,-1.20182,-1,0.120744,0.999898,0.999898,1.001,1,-1.77745e-17,0
2.8,0.656461,-8.0109e-18,0,-0.323237,0.5,0,-0.323237,-0.5,0,0.920653,1,0.0952123,0.920653,1,0.0952123,-0.36555,-1,0,1.09891,1.09891,1,1,-1.22378e-17,0
2.9,0.731707,-5.97243e-18,0,-0.35908,0.5,0,-0.35908,-0.5,0,0.872446,1,0.089505,0.872446,1,0.089505,-0.319605,-1,0,1.19892,1.19892,1,1,-8.18312e-18,0
3,0.805416,-3.17852e-18,0,-0.394509,0.5,0,-0.394509,-0.5,0,0.836509,-1,0.0853478,0.836509,-1,0.0853478,-0.284735,1,0,1.29893,1.29893,1,1,-3.9734e-18,0
3.1,0.714363,-1.78883e-18,0,-0.352141,0.55,0,-0.352141,-0.55,0,-1.09516,-1,0.103284,-1.09516,-1,0.103284,1.53523,1,0.14844,1.20097,1.20097,1.099,1,-2.5234e-18,0
3.2,0.615239,-1.54888e-18,0,-0.306752,0.6,0,-0.306752,-0.6,0,-1.28329,-1,0.118198,-1.28329,-1,0.118198,1.69943,1,0.161013,1.10103,1.10103,1.199,1,-2.54009e-18,0
3.3,0.503782,-4.18642e-18,0,-0.25631,0.65,0,-0.25631,-0.65,0,-1.63179,-1,0.143876,-1.63179,-1,0.143876,2.02033,-1,0.184143,1.00112,1.00112,1.299,1,-8.26167e-18,0
3.4,0.531576,-4.46644e-18,0,-0.267349,0.6,0,-0.267349,-0.6,0,0.307897,-1,0.000894706,0.307897,-1,0.000894706,-1.24176,-1,0.125382,0.99914,0.99914,1.201,1,-8.35595e-18,0
3.5,0.556882,-5.17417e-18,0,-0.277276,0.55,0,-0.277276,-0.55,0,0.256676,-1,0,0.256676,-1,0,-1.21543,-1,0.122729,0.999159,0.999159,1.101,1,-9.24242e-18,0
3.6,0.579189,-6.51584e-18,0,-0.285886,0.5,0,-0.285886,-0.5,0,0.214897,1,0,0.214897,1,0,-1.20201,-1,0.120766,0.999176,0.999176,1.001,1,-1.12982e-17,0
3.7,0.656535,-4.17074e-18,0,-0.322352,0.5,0,-0.322352,-0.5,0,0.92106,1,0.0952612,0.92106,1,0.0952612,-0.365936,-1,0,1.09819,1.09819,1,1,-6.37667e-18,0
3.8,0.731794,-2.30163e-18,0,-0.358197,0.5,0,-0.358197,-0.5,0,0.872744,1,0.0895398,0.872744,1,0.0895398,-0.319892,-1,0,1.1982,1.1982,1,1,-3.15585e-18,0
3.9,0.805513,-1.5366e-18,0,-0.393629,0.5,0,-0.393629,-0.5,0,0.836736,-1,0.0853738,0.836736,-1,0.0853738,-0.284957,1,0,1.29821,1.29821,1,1,-1.92213e-18,0
4,0.714438,3.5045e-19,0,-0.351255,0.55,0,-0.351255,-0.55,0,-1.09571,-1,0.103327,-1.09571,-1,0.103327,1.5357,1,0.148477,1.20025,1.20025,1.099,1,4.9474e-19,0
4.1,0.615277,2.37405e-18,0,-0.305852,0.6,0,-0.305852,-0.6,0,-1.28426,-1,0.118271,-1.28426,-1,0.118271,1.70031,1,0.161078,1.10031,1.10031,1.199,1,3.89705e-18,0
4.2,0.503757,-1.68862e-18,0,-0.255386,0.65,0,-0.255386,-0.65,0,-1.63389,-1,0.14402,-1.63389,-1,0.14402,2.02228,-1,0.184275,1.0004,1.0004,1.299,1,-3.33657e-18,0
4.3,0.532435,-2.60826e-18,0,-0.266838,0.6,0,-0.266838,-0.6,0,0.307703,-1,0,0.307703,-1,0,-1.24161,-1,0.126106,0.999419,0.999419,1.201,1,-4.87732e-18,0
4.4,0.55773,-5.05842e-18,0,-0.276761,0.55,0,-0.276761,-0.55,0,0.256534,-1,0,0.256534,-1,0,-1.21533,-1,0.122717,0.999437,0.999437,1.101,1,-9.03179e-18,0
4.5,0.580028,-5.96257e-18,0,-0.285368,0.5,0,-0.285368,-0.5,0,0.214791,1,0,0.214791,1,0,-1.20194,-1,0.120757,0.999455,0.999455,1.001,1,-1.0335e-17,0
4.6,0.657368,-4.38042e-18,0,-0.321832,0.5,0,-0.321832,-0.5,0,0.920903,1,0.0952423,0.920903,1,0.0952423,-0.365787,-1,0,1.09847,1.09847,1,1,-6.69512e-18,0
4.7,0.732622,-3.23116e-18,0,-0.357676,0.5,0,-0.357676,-0.5,0,0.872629,1,0.0895264,0.872629,1,0.0895264,-0.319781,-1,0,1.19848,1.19848,1,1,-4.42913e-18,0
4.8,0.806337,-2.42273e-18,0,-0.393107,0.5,0,-0.393107,-0.5,0,0.836649,-1,0.0853638,0.836649,-1,0.0853638,-0.284871,1,0,1.29849,1.29849,1,1,-3.02981e-18,0
4.9,0.71527,-2.12631e-18,0,-0.350735,0.55,0,-0.350735,-0.55,0,-1.0955,-1,0.103311,-1.0955,-1,0.103311,1.53552,1,0.148463,1.20053,1.20053,1.099,1,-3.00088e-18,0
5,0.616124,-2.7223e-18,0,-0.305337,0.6,0,-0.305337,-0.6,0,-1.28388,-1,0.118243,-1.28388,-1,0.118243,1.69997,1,0.161053,1.10059,1.10059,1.199,1,-4.46707e-18,0
5.1,0.504628,-6.91414e-18,0,-0.254881,0.65,0,-0.254881,-0.65,0,-1.63308,-1,0.143965,-1.63308,-1,0.143965,2.02153,-1,0.184224,1.00068,1.00068,1.299,1,-1.36552e-17,0
5.2,0.533293,-6.63206e-18,0,-0.266328,0.6,0,-0.266328,-0.6,0,0.307509,-1,0,0.307509,-1,0,-1.24146,-1,0.126088,0.999697,0.999697,1.201,1,-1.23963e-17,0
5.3,0.558578,-7.60649e-18,0,-0.276247,0.55,0,-0.276247,-0.55,0,0.256392,-1,0,0.256392,-1,0,-1.21523,-1,0.122704,0.999716,0.999716,1.101,1,-1.3576e-17,0
5.4,0.580866,-8.23726e-18,0,-0.284851,0.5,0,-0.284851,-0.5,0,0.214685,1,0,0.214685,1,0,-1.20187,-1,0.120749,0.999733,0.999733,1.001,1,-1.42724e-17,0
5.5,0.6582,-6.50987e-18,0,-0.321312,0.5,0,-0.321312,-0.5,0,0.920746,1,0.0952235,0.920746,1,0.0952235,-0.365638,-1,0,1.09875,1.09875,1,1,-9.94666e-18,0
5.6,0.733449,-5.38496e-18,0,-0.357155,0.5,0,-0.357155,-0.5,0,0.872514,1,0.089513,0.872514,1,0.089513,-0.319671,-1,0,1.19876,1.19876,1,1,-7.37941e-18,0
5.7,0.80716,-5.05391e-18,0,-0.392586,0.5,0,-0.392586,-0.5,0,0.836561,-1,0.0853538,0.836561,-1,0.0853538,-0.284786,1,0,1.29876,1.29876,1,1,-6.31873e-18,0
5.8,0.716102,-3.67723e-18,0,-0.350216,0.55,0,-0.350216,-0.55,0,-1.09529,-1,0.103294,-1.09529,-1,0.103294,1.53534,1,0.148449,1.20081,1.20081,1.099,1,-5.18817e-18,0
5.9,0.616969,-4.86555e-18,0,-0.304824,0.6,0,-0.304824,-0.6,0,-1.28351,-1,0.118215,-1.28351,-1,0.118215,1.69963,1,0.161028,1.10086,1.10086,1.199,1,-7.98102e-18,0
6,0.505498,-8.09583e-18,0,-0.254376,0.65,0,-0.254376,-0.65,0,-1.63227,-1,0.143909,-1.63227,-1,0.143909,2.02078,-1,0.184173,1.00095,1.00095,1.299,1,-1.59812e-17,0
6.1,0.53415,-8.51277e-18,0,-0.265819,0.6,0,-0.265819,-0.6,0,0.307316,-1,0,0.307316,-1,0,-1.24131,-1,0.12607,0.999975,0.999975,1.201,1,-1.59047e-17,0
6.2,0.559424,-1.13057e-17,0,-0.275733,0.55,0,-0.275733,-0.55,0,0.25625,-1,0,0.25625,-1,0,-1.21513,-1,0.122692,0.999994,0.999994,1.101,1,-2.01705e-17,0
6.3,0.580919,-1.36709e-17,0,-0.283964,0.5,0,-0.283964,-0.5,0,0.214961,1,0.000791059,0.214961,1,0.000791059,-1.20205,-1,0.120278,0.999011,0.999011,1.001,1,-2.371e-17,0
6.4,0.65827,-1.21803e-17,0,-0.320432,0.5,0,-0.320432,-0.5,0,0.921154,1,0.0952724,0.921154,1,0.0952724,-0.366024,-1,0,1.09802,1.09802,1,1,-1.86261e-17,0
6.5,0.733532,-1.15468e-17,0,-0.356278,0.5,0,-0.356278,-0.5,0,0.872812,1,0.0895478,0.872812,1,0.0895478,-0.319957,-1,0,1.19804,1.19804,1,1,-1.58349e-17,0
6.6,0.807252,-1.05613e-17,0,-0.391711,0.5,0,-0.391711,-0.5,0,0.836788,-1,0.0853797,0.836788,-1,0.0853797,-0.285008,1,0,1.29804,1.29804,1,1,-1.3213e-17,0
6.7,0.716172,-9.8121e-18,0,-0.349334,0.55,0,-0.349334,-0.55,0,-1.09583,-1,0.103337,-1.09583,-1,0.103337,1.53581,1,0.148485,1.20008,1.20008,1.099,1,-1.38544e-17,0
6.8,0.617003,-8.55754e-18,0,-0.303929,0.6,0,-0.303929,-0.6,0,-1.28448,-1,0.118288,-1.28448,-1,0.118288,1.70051,1,0.161093,1.10014,1.10014,1.199,1,-1.40504e-17,0
6.9,0.505468,-8.91865e-18,0,-0.253457,0.65,0,-0.253457,-0.65,0,-1.63437,-1,0.144053,-1.63437,-1,0.144053,2.02273,-1,0.184305,1.00023,1.00023,1.299,1,-1.76276e-17,0
