Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2,head_direction_x,head_direction_y,head_direction_z
0,0.5774,0,0,-0.2887,0.5,0,-0.2887,-0.5,0,0,-0.632983,0,0,1,0,0,-1,0,1,1,1,1,0,0
0.1,0.616358,0.0326407,0,-0.277331,0.480098,0,-0.336455,-0.517168,0,-0.255951,-0.632983,0.000481537,1.21503,1,0.121101,-0.25555,-1,0.00128032,0.999449,1.09906,0.999017,0.998601,0.0528832,0
0.2,0.654701,0.066216,0,-0.264686,0.458217,0,-0.38472,-0.533582,0,-0.30688,-0.632983,0,1.24105,1,0.1227,-0.306552,-1,0,0.999468,1.19906,0.999036,0.994924,0.100626,0
0.3,0.692281,0.101114,0,-0.250352,0.433408,0,-0.43375,-0.548671,0,-0.371307,-1,0,1.28313,1,0.126076,-0.371037,1,0,0.999488,1.29906,0.999057,0.988427,0.1517,0
0.4,0.713756,0.127407,0,-0.227822,0.462682,0,-0.477891,-0.607559,0,-0.288096,-1,0,0.874019,1,0.0892085,0.808407,1,0.082729,0.999489,1.39907,1.09807,0.98317,0.182692,0
0.5,0.735265,0.153622,0,-0.20542,0.491392,0,-0.521585,-0.66525,0,-0.259486,-1,0,0.844543,1,0.0858535,0.778244,1,0.0792495,0.999489,1.49907,1.19808,0.977427,0.211271,0
0.6,0.717897,0.140974,0,-0.19441,0.549301,0,-0.518311,-0.708748,0,0.027542,-1,0,-0.442675,-1,0,1.22441,1,0.123231,0.999517,1.50008,1.29808,0.979542,0.201239,0
0.7,0.65573,0.0929047,0,-0.186246,0.63173,0,-0.471102,-0.738056,0,0.00439757,-1,0,-1.63366,-1,0.166344,1.63299,1,0.164062,0.999627,1.40109,1.39809,0.988722,0.149762,0
0.8,0.58444,0.0509492,0,-0.168716,0.708392,0,-0.424754,-0.768681,0,-0.299491,-1,0,-1.6648,-1,0.163988,1.70869,1,0.16618,0.999737,1.3011,1.4981,0.995232,0.0975341,0
0.9,0.536172,0.0166926,0,-0.164338,0.73001,0,-0.383803,-0.753954,0,-0.103793,-1,0,-1.24214,-1,0.123627,0.464006,-1,0.00171004,0.999767,1.2011,1.5001,0.999375,0.0353556,0
1,0.519434,-0.0156401,0,-0.179192,0.699522,0,-0.349615,-0.690177,0,0.287485,-1,0,-0.807808,-1,0.0792295,-0.873238,-1,0.0858132,0.999768,1.10111,1.40111,0.999681,-0.0252545,0
1.1,0.502242,-0.0483241,0,-0.194131,0.669032,0,-0.314531,-0.625496,0,0.324082,-1,0,-0.847728,-1,0.0826961,-0.911299,-1,0.0891575,0.999768,1.00112,1.30111,0.995913,-0.0903132,0
1.2,0.530319,-0.051294,0,-0.210136,0.620496,0,-0.320883,-0.574498,0,0.30798,1,0,0.307492,-1,0.000848193,-1.24162,-1,0.125736,0.999788,0.999143,1.20111,0.995671,-0.0929494,0
1.3,0.592246,-0.0926668,0,-0.266427,0.594544,0,-0.318222,-0.504363,0,1.48226,1,0.148677,0.00287573,-1,0,-1.48276,-1,0.150832,1.09881,0.999222,1.10113,0.988434,-0.151651,0
1.4,0.646737,-0.136967,0,-0.32309,0.569436,0,-0.308451,-0.430604,0,1.54706,1,0.150738,-0.253537,-1,0,-1.50535,-1,0.148639,1.19882,0.999302,1.00115,0.978854,-0.204559,0
1.5,0.6806,-0.175715,0,-0.370354,0.589156,0,-0.291614,-0.406904,0,1.28302,1,0.126375,-0.371069,-1,0,-0.370971,1,0.00150607,1.29882,0.999324,0.999167,0.966925,-0.255061,0
