Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_length_0,arm_length_1,arm_length_2
8.9,0.583914,0.00362568,0,-0.215874,0.605385,0,-0.168875,-0.653817,0,0.741035,-4.32484,-3.73903,0.999461,1.00189,1.26108
9,0.615766,0.00510229,0,-0.219338,0.555025,0,-0.17647,-0.604262,0,0.782199,0.783612,-4.84992,0.99948,0.999907,1.16108
9.1,0.685733,0.0383885,0,-0.210631,0.481669,0,-0.224517,-0.578333,0,5.66459,-0.173757,-5.76081,1.0985,0.999982,1.06109
9.2,0.739679,0.0721583,0,-0.195407,0.423853,0,-0.271984,-0.572322,0,4.80877,-0.871759,-0.871997,1.19851,0.999037,0.999114
9.3,0.778465,0.104338,0,-0.177264,0.395369,0,-0.31754,-0.593869,0,4.77347,-1.1417,-1.1419,1.29851,0.999057,0.999134
9.4,0.816319,0.137979,0,-0.156973,0.363513,0,-0.364027,-0.613955,0,4.85653,-1.48596,-1.48613,1.39851,0.99908,0.999157
9.5,0.837943,0.161583,0,-0.134657,0.390079,0,-0.406559,-0.674927,0,3.15187,-0.618662,3.71464,1.49851,0.999081,1.09817
9.6,0.821184,0.149844,0,-0.131566,0.450652,0,-0.403402,-0.7173,0,-1.54378,0.554841,5.04258,1.50052,0.999109,1.19817
9.7,0.801186,0.139055,0,-0.126518,0.510053,0,-0.4002,-0.759964,0,-1.46556,0.266374,4.79517,1.50052,0.999137,1.29817
9.8,0.778309,0.129537,0,-0.119399,0.568228,0,-0.397185,-0.803092,0,-1.44668,0.00155694,4.63535,1.50053,0.999164,1.39817
9.9,0.70666,0.0864713,0,-0.117231,0.651934,0,-0.353703,-0.828483,0,-6.07357,-0.516585,5.99048,1.40154,0.999271,1.49818
10,0.65921,0.0516488,0,-0.120125,0.677139,0,-0.314591,-0.810394,0,-4.78787,-0.255862,1.46301,1.30154,0.9993,1.50019
10.1,0.609991,0.0180841,0,-0.120611,0.699904,0,-0.275829,-0.79224,0,-5.03153,-0.542831,1.53852,1.20154,0.999328,1.5002
10.2,0.558393,-0.0143398,0,-0.118551,0.720821,0,-0.237278,-0.774673,0,-5.39449,-0.875523,1.68962,1.10155,0.999357,1.5002
10.3,0.546186,-0.0468214,0,-0.128522,0.690391,0,-0.205026,-0.707722,0,-4.12401,0.684211,-3.36419,1.00155,0.999357,1.4012
10.4,0.583426,-0.0491727,0,-0.139272,0.641094,0,-0.209967,-0.657188,0,1.14877,1.14826,-4.77328,0.999577,0.999379,1.3012
10.5,0.617188,-0.0510056,0,-0.148304,0.591508,0,-0.213567,-0.606921,0,0.877672,0.877064,-4.80588,0.999597,0.9994,1.2012
10.6,0.647475,-0.0526489,0,-0.155904,0.541844,0,-0.215735,-0.556733,0,0.655064,0.654333,-4.95067,0.999616,0.999419,1.1012
10.7,0.756013,-0.05854,0,-0.194623,0.493867,0,-0.249024,-0.504857,0,4.5742,4.57376,-5.99125,1.09868,1.09848,1.0012
10.8,0.834717,-0.0628129,0,-0.227115,0.495129,0,-0.281459,-0.502597,0,3.76632,3.76666,-0.683898,1.19869,1.19849,0.999205
10.9,0.832847,-0.116193,0,-0.29036,0.537352,0,-0.21211,-0.458872,0,-6.15783,5.80597,-0.997786,1.10071,1.29851,0.999292
11,0.832864,-0.171135,0,-0.35385,0.570716,0,-0.139066,-0.405319,0,-7.0953,6.33541,-2.27309,1.00074,1.39851,0.999387
11.1,0.854675,-0.194563,0,-0.396892,0.631349,0,-0.116539,-0.431701,0,-0.619543,3.15301,3.71485,0.999745,1.49852,1.0984
11.2,0.837806,-0.182983,0,-0.394086,0.673758,0,-0.112939,-0.492225,0,0.552552,-1.54158,5.04066,0.999773,1.50052,1.1984
11.3,0.817711,-0.172377,0,-0.391235,0.716458,0,-0.107394,-0.551563,0,0.264627,-1.46386,4.79377,0.999801,1.50053,1.2984
11.4,0.79475,-0.163063,0,-0.388574,0.759619,0,-0.0997928,-0.609663,0,0.000221526,-1.4453,4.63429,0.999828,1.50053,1.3984
11.5,0.722747,-0.120612,0,-0.345292,0.785378,0,-0.0969317,-0.693325,0,-0.51722,-6.07182,5.98863,0.999935,1.40154,1.49842
11.6,0.675015,-0.0861905,0,-0.306024,0.767613,0,-0.0996195,-0.718543,0,-0.25545,-4.78719,1.46185,0.999964,1.30155,1.50042
11.7,0.650271,-0.0546068,0,-0.269722,0.716709,0,-0.109525,-0.704718,0,0.333216,-3.96678,-1.8755,0.999967,1.20155,1.43113
11.8,0.625688,-0.0234733,0,-0.232979,0.664934,0,-0.119105,-0.690724,0,0.3573,-4.23853,-2.02897,0.99997,1.10155,1.36113
11.9,0.61162,0.00723667,0,-0.196554,0.597134,0,-0.131716,-0.661636,0,0.742177,-4.32649,-3.73926,0.99997,1.00156,1.26144
12,0.643455,0.00918842,0,-0.199296,0.546714,0,-0.140027,-0.61221,0,0.784197,0.782847,-4.84936,0.999989,0.999581,1.16144
12.1,0.71294,0.0435186,0,-0.189536,0.473462,0,-0.188435,-0.58699,0,5.66566,-0.174592,-5.76213,1.09901,0.999656,1.06145
12.2,0.766801,0.0778353,0,-0.173951,0.416078,0,-0.235869,-0.581475,0,4.80773,-0.872187,-0.871451,1.19902,0.999711,0.999473
12.3,0.805109,0.110575,0,-0.155396,0.387872,0,-0.281113,-0.603683,0,4.77252,-1.14171,-1.14109,1.29902,0.999731,0.999493
