Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_length_0,arm_length_1,arm_length_2
3.2,0.765293,0.0123241,0,-0.334561,0.49147,0,-0.315403,-0.508203,0,3.76761,3.76732,-0.685235,1.19852,1.19869,0.999856
3.3,0.767342,-0.041067,0,-0.400702,0.528933,0,-0.249466,-0.459508,0,-6.15649,5.80418,-0.998501,1.10054,1.2987,0.999943
3.4,0.771564,-0.095945,0,-0.466463,0.557106,0,-0.180595,-0.400161,0,-7.09994,6.33904,-2.27772,1.00058,1.39871,0.999039
3.5,0.79504,-0.117705,0,-0.513832,0.614411,0,-0.156188,-0.424819,0,-0.619362,3.15234,3.71528,0.999577,1.49871,1.09805
3.6,0.777385,-0.107375,0,-0.514138,0.656905,0,-0.148174,-0.484934,0,0.554738,-1.54301,5.04238,0.999605,1.50072,1.19805
3.7,0.756582,-0.0982555,0,-0.514421,0.699693,0,-0.138307,-0.543721,0,0.266482,-1.4648,4.79493,0.999633,1.50072,1.29805
3.8,0.733015,-0.090635,0,-0.514929,0.742927,0,-0.126477,-0.601119,0,0.0018788,-1.44587,4.63504,0.99966,1.50073,1.39805
3.9,0.658119,-0.0535546,0,-0.47365,0.77178,0,-0.117516,-0.684369,0,-0.5144,-6.07152,5.98877,0.999767,1.40174,1.49807
4,0.608003,-0.0227172,0,-0.433184,0.756938,0,-0.118364,-0.709727,0,-0.25411,-4.78664,1.46151,0.999796,1.30174,1.50007
4.1,0.576805,0.00696487,0,-0.393251,0.714621,0,-0.127195,-0.702955,0,0.203036,-4.13447,-1.28421,0.999801,1.20174,1.4429
4.2,0.545678,0.0361317,0,-0.353053,0.67168,0,-0.135518,-0.695705,0,0.194689,-4.39105,-1.39674,0.999806,1.10175,1.38516
4.3,0.529649,0.0660425,0,-0.312383,0.60687,0,-0.149828,-0.667391,0,0.730363,-4.28958,-3.6685,0.999806,1.00176,1.28559
4.4,0.562096,0.0704887,0,-0.311684,0.55635,0,-0.162183,-0.618766,0,0.839287,0.839126,-4.82064,0.999826,0.999776,1.18559
4.5,0.629886,0.110373,0,-0.29748,0.484136,0,-0.212215,-0.597108,0,5.69575,-0.061753,-5.72836,1.09885,0.999852,1.0856
4.6,0.686814,0.150587,0,-0.277409,0.415384,0,-0.261801,-0.584116,0,4.80767,-0.87145,-0.870521,1.19886,0.999922,0.999621
4.7,0.722479,0.186184,0,-0.256739,0.38871,0,-0.305191,-0.609757,0,4.77212,-1.14064,-1.13986,1.29886,0.999942,0.999642
4.8,0.757085,0.223149,0,-0.233625,0.358879,0,-0.349641,-0.634031,0,4.85455,-1.48387,-1.48321,1.39886,0.999965,0.999665
4.9,0.77644,0.248645,0,-0.213853,0.387386,0,-0.386394,-0.698667,0,3.15274,-0.619678,3.71405,1.49886,0.999965,1.09867
5,0.760817,0.235433,0,-0.21633,0.447966,0,-0.379356,-0.740582,0,-1.54157,0.55242,5.04004,1.50087,0.999993,1.19868
5.1,0.741488,0.223059,0,-0.216221,0.507379,0,-0.372376,-0.782885,0,-1.46627,0.266282,4.79473,1.50087,0.999021,1.29868
5.2,0.719577,0.211475,0,-0.214465,0.565966,0,-0.365417,-0.82555,0,-1.4474,0.00138083,4.63509,1.50088,0.999049,1.39868
5.3,0.652174,0.162003,0,-0.219971,0.649525,0,-0.319797,-0.846841,0,-6.0745,-0.517616,5.99135,1.40189,0.999156,1.49869
5.4,0.608114,0.122966,0,-0.225154,0.67436,0,-0.282515,-0.825242,0,-4.78793,-0.256688,1.46409,1.30189,0.999185,1.5007
5.5,0.562174,0.0850191,0,-0.227714,0.696986,0,-0.245589,-0.80361,0,-5.03162,-0.543862,1.53984,1.20189,0.999213,1.5007
5.6,0.513759,0.0479904,0,-0.227566,0.718006,0,-0.208817,-0.782584,0,-5.39462,-0.87685,1.6913,1.1019,0.999241,1.50071
5.7,0.504586,0.0145221,0,-0.234701,0.686786,0,-0.182852,-0.712966,0,-4.12188,0.68369,-3.36269,1.0019,0.999242,1.40171
5.8,0.541898,0.0156026,0,-0.240894,0.636703,0,-0.192411,-0.663106,0,1.15046,1.14875,-4.77316,0.999927,0.999264,1.30171
5.9,0.575698,0.016882,0,-0.245349,0.58649,0,-0.20061,-0.613389,0,0.879326,0.877288,-4.8053,0.999948,0.999285,1.20171
6,0.606019,0.0180328,0,-0.248368,0.536329,0,-0.207378,-0.563619,0,0.656772,0.65432,-4.94956,0.999966,0.999304,1.10171
6.1,0.714659,0.0221491,0,-0.282534,0.484985,0,-0.24529,-0.515034,0,4.57577,4.57427,-5.99056,1.09903,1.09837,1.00171
6.2,0.793431,0.0251302,0,-0.315007,0.483249,0,-0.277795,-0.51577,0,3.7663,3.76746,-0.684857,1.19904,1.19838,0.999712
6.3,0.796465,-0.0282064,0,-0.381849,0.519508,0,-0.212774,-0.465893,0,-6.1545,5.8038,-0.994312,1.10106,1.29839,0.999799
6.4,0.801521,-0.0829179,0,-0.448119,0.546934,0,-0.144983,-0.405903,0,-7.08892,6.33072,-2.26701,1.00109,1.3984,0.999894
6.5,0.825043,-0.104506,0,-0.496706,0.603437,0,-0.119611,-0.429805,0,-0.61847,3.15212,3.71298,0.999095,1.4984,1.0989
6.6,0.80717,-0.094519,0,-0.49781,0.645918,0,-0.110458,-0.489748,0,0.552142,-1.54261,5.04014,0.999123,1.50041,1.19891
6.7,0.78617,-0.0858006,0,-0.498895,0.688694,0,-0.0994762,-0.548331,0,0.263986,-1.46498,4.79354,0.999151,1.50041,1.29891
6.8,0.762432,-0.0786343,0,-0.500212,0.731911,0,-0.0865572,-0.605489,0,-0.000686985,-1.44658,4.63435,0.999179,1.50042,1.39891
6.9,0.686793,-0.0429707,0,-0.459497,0.761531,0,-0.0759813,-0.688532,0,-0.521239,-6.075,5.99124,0.999286,1.40143,1.49892
7,0.636077,-0.0130739,0,-0.41878,0.747451,0,-0.0763094,-0.713885,0,-0.258446,-4.78892,1.46441,0.999315,1.30143,1.50093
7.1,0.604322,0.0160298,0,-0.378086,0.705894,0,-0.0852339,-0.707264,0,0.200571,-4.13521,-1.28153,0.99932,1.20143,1.44376
7.2,0.572645,0.044619,0,-0.337117,0.663721,0,-0.0936576,-0.700157,0,0.192007,-4.39197,-1.39356,0.999325,1.10143,1.38601
7.3,0.556072,0.0742396,0,-0.295271,0.599695,0,-0.108474,-0.672104,0,0.72907,-4.28878,-3.66519,0.999325,1.00144,1.28644
7.4,0.588481,0.079303,0,-0.293634,0.549197,0,-0.121763,-0.623722,0,0.841981,0.842356,-4.82015,0.999345,0.999464,1.18644
7.5,0.655572,0.120478,0,-0.27812,0.477272,0,-0.172184,-0.603003,0,5.69824,-0.0555553,-5.72754,1.09837,0.999541,1.08646
7.6,0.711986,0.161846,0,-0.256745,0.408384,0,-0.222086,-0.590492,0,4.80836,-0.870596,-0.870183,1.19838,0.99961,0.999477
7.7,0.746974,0.198113,0,-0.235578,0.382109,0,-0.264976,-0.616956,0,4.77249,-1.13982,-1.13948,1.29838,0.999631,0.999498
7.8,0.780877,0.235726,0,-0.211907,0.352726,0,-0.308951,-0.642072,0,4.85465,-1.48306,-1.48277,1.39838,0.999654,0.999521
7.9,0.79974,0.261586,0,-0.192683,0.381603,0,-0.344466,-0.7074,0,3.15312,-0.619404,3.71457,1.49838,0.999654,1.09853
8,0.784362,0.248083,0,-0.196308,0.442122,0,-0.336634,-0.749174,0,-1.54133,0.551872,5.04018,1.50039,0.999682,1.19853
8.1,0.765665,0.235164,0,-0.197861,0.501696,0,-0.328722,-0.791233,0,-1.46376,0.263992,4.79347,1.50039,0.99971,1.29853
8.2,0.743967,0.223186,0,-0.197224,0.560285,0,-0.320942,-0.833771,0,-1.44534,-0.000410026,4.63414,1.5004,0.999738,1.39854
8.3,0.677513,0.172469,0,-0.204327,0.643689,0,-0.274905,-0.854197,0,-6.07251,-0.518765,5.98907,1.40141,0.999844,1.49855
8.4,0.634211,0.13261,0,-0.209987,0.668405,0,-0.238034,-0.831886,0,-4.78774,-0.256388,1.46238,1.30141,0.999874,1.50055
8.5,0.589012,0.0938045,0,-0.212986,0.690966,0,-0.20152,-0.809549,0,-5.03151,-0.543172,1.53798,1.20141,0.999901,1.50056
8.6,0.541324,0.0558684,0,-0.213253,0.711974,0,-0.165148,-0.787819,0,-5.39456,-0.875689,1.68911,1.10141,0.99993,1.50056
8.7,0.532795,0.0222328,0,-0.219786,0.680627,0,-0.140519,-0.717696,0,-4.1248,0.685145,-3.36451,1.00142,0.99993,1.40157
8.8,0.570067,0.0240142,0,-0.225005,0.630452,0,-0.151039,-0.668011,0,1.14813,1.14943,-4.77291,0.999446,0.999953,1.30157
8.9,0.603826,0.0259231,0,-0.228487,0.580182,0,-0.160194,-0.618442,0,0.876914,0.878473,-4.80531,0.999466,0.999973,1.20157
9,0.634111,0.027633,0,-0.230539,0.529994,0,-0.167918,-0.568791,0,0.654145,0.656021,-4.9498,0.999485,0.999992,1.10157
9.1,0.74264,0.0337664,0,-0.263708,0.47805,0,-0.20676,-0.520896,0,4.5734,4.57455,-5.99058,1.09855,1.09906,1.00157
9.2,0.821337,0.0382165,0,-0.296139,0.47572,0,-0.239252,-0.522228,0,3.76674,3.76585,-0.684478,1.19856,1.19907,0.999568
9.3,0.825393,-0.0150516,0,-0.363657,0.510654,0,-0.175168,-0.471071,0,-6.15865,5.80585,-1.00098,1.10058,1.29908,0.999655
9.4,0.831495,-0.0696669,0,-0.430443,0.536759,0,-0.108495,-0.409736,0,-7.09762,6.33691,-2.27688,1.00061,1.39909,0.999751
9.5,0.855771,-0.0905352,0,-0.479926,0.592241,0,-0.0831803,-0.433462,0,-0.619084,3.1517,3.71317,0.999614,1.49909,1.09876
9.6,0.837287,-0.0805916,0,-0.481353,0.63458,0,-0.0730601,-0.493573,0,0.550211,-1.54039,5.03904,0.999643,1.50009,1.19876
9.7,0.816121,-0.0722905,0,-0.483246,0.677338,0,-0.0609745,-0.55192,0,0.26252,-1.4632,4.79273,0.99967,1.5001,1.29876
9.8,0.792249,-0.0655899,0,-0.485376,0.720534,0,-0.046982,-0.60881,0,-0.00179576,-1.44509,4.63372,0.999698,1.50011,1.39877
9.9,0.715954,-0.0313848,0,-0.445217,0.750928,0,-0.0348497,-0.691617,0,-0.521631,-6.07337,5.98948,0.999805,1.40112,1.49878
10,0.664689,-0.00245988,0,-0.404233,0.737618,0,-0.0347065,-0.716962,0,-0.257967,-4.78864,1.46303,0.999834,1.30112,1.50078
10.1,0.632394,0.0260355,0,-0.362757,0.696828,0,-0.0437569,-0.710509,0,0.201383,-4.1359,-1.2828,0.999839,1.20112,1.44362
10.2,0.600188,0.0540181,0,-0.320993,0.655427,0,-0.0523167,-0.703561,0,0.192988,-4.39293,-1.39502,0.999844,1.10112,1.38587
10.3,0.583059,0.0833199,0,-0.277939,0.592187,0,-0.0676592,-0.675794,0,0.730411,-4.29108,-3.66687,0.999844,1.00113,1.2863
10.4,0.615355,0.0890034,0,-0.275351,0.541715,0,-0.0818469,-0.627682,0,0.842706,0.840454,-4.8202,0.999864,0.999152,1.1863
10.5,0.68164,0.131458,0,-0.25847,0.470064,0,-0.132641,-0.607929,0,5.69853,-0.0586922,-5.72945,1.09888,0.999229,1.08631
10.6,0.737245,0.173908,0,-0.235779,0.401556,0,-0.182767,-0.59637,0,4.80815,-0.872165,-0.872269,1.1989,0.999299,0.999333
10.7,0.771534,0.210841,0,-0.214099,0.37566,0,-0.225152,-0.623632,0,4.77306,-1.14202,-1.14211,1.2989,0.999319,0.999353
10.8,0.804712,0.249102,0,-0.189854,0.3467,0,-0.268649,-0.649565,0,4.85624,-1.4862,-1.48627,1.3989,0.999342,0.999376
10.9,0.823099,0.275308,0,-0.171165,0.375932,0,-0.302931,-0.715528,0,3.15159,-0.618866,3.71398,1.4989,0.999343,1.09839
11,0.808004,0.261495,0,-0.175943,0.436397,0,-0.294313,-0.757136,0,-1.54382,0.554942,5.04214,1.5009,0.999371,1.19839
11.1,0.789577,0.248206,0,-0.178628,0.495952,0,-0.285613,-0.799026,0,-1.46557,0.266546,4.79481,1.50091,0.999399,1.29839
11.2,0.76813,0.235804,0,-0.179102,0.554559,0,-0.277038,-0.8414,0,-1.44662,0.00180852,4.63503,1.50092,0.999426,1.39839
11.3,0.702672,0.183821,0,-0.187795,0.637844,0,-0.230632,-0.860947,0,-6.0727,-0.515473,5.98984,1.40193,0.999533,1.4984
11.4,0.660137,0.143147,0,-0.193934,0.662463,0,-0.194188,-0.837946,0,-4.78699,-0.255048,1.46262,1.30193,0.999562,1.50041
11.5,0.615684,0.103492,0,-0.19737,0.684975,0,-0.158101,-0.814925,0,-5.03029,-0.541811,1.53792,1.20193,0.99959,1.50041
11.6,0.568729,0.0646598,0,-0.198043,0.705985,0,-0.122147,-0.792513,0,-5.3927,-0.874192,1.6887,1.10193,0.999619,1.50042
11.7,0.560826,0.0308724,0,-0.203997,0.674521,0,-0.0988306,-0.721948,0,-4.12269,0.684427,-3.36416,1.00194,0.999619,1.40142
11.8,0.598044,0.0333645,0,-0.208271,0.624245,0,-0.110272,-0.672481,0,1.14837,1.14753,-4.77266,0.999965,0.999641,1.30142
11.9,0.631749,0.0359208,0,-0.210805,0.573905,0,-0.120351,-0.623106,0,0.877578,0.876583,-4.80532,0.999985,0.999662,1.20142
12,0.661576,0.0378859,0,-0.212019,0.523884,0,-0.128597,-0.573373,0,0.65418,0.656684,-4.95032,0.999004,0.999681,1.10142
12.1,0.769992,0.0460592,0,-0.244199,0.471331,0,-0.168335,-0.526212,0,4.5749,4.57643,-5.99124,1.09807,1.09874,1.00142
12.2,0.848598,0.0519888,0,-0.276578,0.468393,0,-0.200795,-0.528153,0,3.76803,3.76685,-0.684486,1.19808,1.19876,0.999424
12.3,0.853659,-0.00119457,0,-0.344733,0.502047,0,-0.137694,-0.475787,0,-6.15966,5.80605,-1.00203,1.1001,1.29877,0.999511
12.4,0.860792,-0.0556878,0,-0.41199,0.526888,0,-0.0721909,-0.413193,0,-7.09989,6.33772,-2.27859,1.00013,1.39877,0.999606
12.5,0.885459,-0.0760947,0,-0.462505,0.581424,0,-0.0464328,-0.436436,0,-0.618521,3.15146,3.7133,0.999133,1.49878,1.09862
12.6,0.867238,-0.0667738,0,-0.465211,0.623828,0,-0.0350281,-0.496006,0,0.554299,-1.54385,5.04162,0.999161,1.50078,1.19862
12.7,0.845941,-0.0588403,0,-0.467912,0.666527,0,-0.0218456,-0.554145,0,0.265892,-1.46573,4.79451,0.999189,1.50079,1.29862
12.8,0.821966,-0.052562,0,-0.470862,0.709658,0,-0.00678111,-0.610785,0,0.00110052,-1.44693,4.63491,0.999217,1.50079,1.39862
12.9,0.745062,-0.019766,0,-0.431293,0.740792,0,0.00690352,-0.693393,0,-0.517588,-6.07393,5.99076,0.999324,1.40181,1.49863
13,0.693265,0.00819587,0,-0.390066,0.728261,0,0.0075157,-0.718753,0,-0.256451,-4.78779,1.46361,0.999353,1.30181,1.50064
13.1,0.660434,0.0360748,0,-0.347821,0.688274,0,-0.00166735,-0.712483,0,0.201461,-4.13435,-1.28223,0.999358,1.20181,1.44347
13.2,0.627701,0.0634429,0,-0.305277,0.647681,0,-0.0103683,-0.705709,0,0.192929,-4.39083,-1.3944,0.999363,1.10181,1.38573
13.3,0.610013,0.0924084,0,-0.261028,0.585286,0,-0.0262466,-0.678241,0,0.729109,-4.28777,-3.6659,0.999363,1.00182,1.28615
13.4,0.642188,0.0986823,0,-0.257479,0.534893,0,-0.0413489,-0.630388,0,0.84027,0.841716,-4.82024,0.999383,0.99984,1.18615
13.5,0.707653,0.142339,0,-0.239245,0.463618,0,-0.0925261,-0.611586,0,5.6967,-0.0570363,-5.72682,1.0984,0.999917,1.08617
13.6,0.762452,0.185786,0,-0.215277,0.395598,0,-0.142876,-0.600964,0,4.80828,-0.871607,-0.869137,1.19841,0.999987,0.999188
13.7,0.795627,0.223508,0,-0.192584,0.369987,0,-0.184872,-0.629193,0,4.77343,-1.14121,-1.14173,1.29841,0.999008,0.99921
13.8,0.828088,0.262382,0,-0.167806,0.341488,0,-0.227871,-0.655938,0,4.85634,-1.48539,-1.48583,1.39841,0.999031,0.999233
13.9,0.845979,0.288928,0,-0.14967,0.371063,0,-0.260908,-0.722535,0,3.15196,-0.61859,3.7145,1.49842,0.999031,1.09824
14,0.831136,0.274839,0,-0.155576,0.431425,0,-0.251515,-0.763975,0,-1.54358,0.554394,5.04228,1.50042,0.999059,1.19824
14.1,0.812951,0.261211,0,-0.159371,0.490917,0,-0.242034,-0.805697,0,-1.46547,0.265961,4.79498,1.50043,0.999087,1.29825
14.2,0.791729,0.248414,0,-0.160938,0.549503,0,-0.232669,-0.847904,0,-1.44668,0.00115128,4.63525,1.50043,0.999114,1.39825
14.3,0.727234,0.195219,0,-0.171175,0.632606,0,-0.18591,-0.866581,0,-6.07398,-0.517545,5.99073,1.40145,0.999221,1.49826
14.4,0.685456,0.153757,0,-0.177761,0.657103,0,-0.149907,-0.842904,0,-4.78821,-0.256434,1.46331,1.30145,0.99925,1.50027
14.5,0.641741,0.113277,0,-0.181604,0.679545,0,-0.114261,-0.819214,0,-5.03204,-0.543504,1.53897,1.20145,0.999278,1.50027
14.6,0.595505,0.0735725,0,-0.182655,0.700535,0,-0.0787359,-0.796137,0,-5.39523,-0.876359,1.69028,1.10145,0.999307,1.50028
14.7,0.588242,0.0396407,0,-0.18801,0.668963,0,-0.0567515,-0.725151,0,-4.12417,0.684139,-3.36391,1.00146,0.999307,1.40128
14.8,0.625428,0.0428262,0,-0.191349,0.618618,0,-0.0691189,-0.675904,0,1.14921,1.14881,-4.77345,0.999484,0.99933,1.30128
14.9,0.659096,0.0460096,0,-0.192945,0.568242,0,-0.0801196,-0.626723,0,0.877969,0.877494,-4.8059,0.999505,0.99935,1.20128
15,0.689299,0.0488659,0,-0.193114,0.518001,0,-0.0896931,-0.577408,0,0.655254,0.654683,-4.95055,0.999523,0.999369,1.10128
15.1,0.797524,0.0590996,0,-0.224309,0.464825,0,-0.130293,-0.531027,0,4.57479,4.57445,-5.99126,1.09859,1.09843,1.00128
15.2,0.875997,0.0665191,0,-0.256629,0.461265,0,-0.162706,-0.533591,0,3.76672,3.76699,-0.684108,1.1986,1.19844,0.99928
15.3,0.882047,0.0134467,0,-0.32542,0.493665,0,-0.100595,-0.480086,0,-6.15766,5.80567,-0.997846,1.10062,1.29846,0.999367
15.4,0.890194,-0.0408899,0,-0.393143,0.51727,0,-0.0362838,-0.416314,0,-7.09515,6.33504,-2.27298,1.00065,1.39846,0.999462
15.5,0.91523,-0.0608348,0,-0.444679,0.570868,0,-0.0101021,-0.439074,0,-0.619397,3.15295,3.71461,0.999652,1.49847,1.09847
15.6,0.896831,-0.0518783,0,-0.448179,0.613224,0,0.00241458,-0.498399,0,0.552365,-1.54163,5.04052,0.99968,1.50047,1.19848
15.7,0.875385,-0.0443634,0,-0.451678,0.655876,0,0.0166793,-0.556263,0,0.264423,-1.46396,4.79369,0.999708,1.50048,1.29848
15.8,0.851295,-0.0385505,0,-0.455432,0.698956,0,0.0327953,-0.612598,0,-1.06831e-05,-1.44544,4.63427,0.999736,1.50048,1.39848
15.9,0.773796,-0.0072205,0,-0.41644,0.730834,0,0.04801,-0.694914,0,-0.517987,-6.07231,5.98901,0.999843,1.4015,1.49849
16,0.721493,0.0197603,0,-0.374979,0.719075,0,0.0490882,-0.72025,0,-0.255976,-4.78751,1.46223,0.999872,1.3015,1.5005
16.1,0.688151,0.0470177,0,-0.331988,0.679876,0,0.0397871,-0.714151,0,0.20227,-4.13504,-1.28349,0.999877,1.2015,1.44333
16.2,0.654918,0.0737664,0,-0.288687,0.640076,0,0.0309576,-0.707539,0,0.193907,-4.3918,-1.39586,0.999882,1.1015,1.38558
16.3,0.636692,0.102396,0,-0.243274,0.578502,0,0.0145705,-0.680374,0,0.730449,-4.29006,-3.66758,0.999882,1.00151,1.28601
16.4,0.668732,0.109278,0,-0.238786,0.528171,0,-0.00141034,-0.632822,0,0.840998,0.839818,-4.82028,0.999902,0.999529,1.18601
16.5,0.733353,0.154169,0,-0.21921,0.457218,0,-0.0529206,-0.614988,0,5.69699,-0.0601656,-5.72872,1.09892,0.999606,1.08602
16.6,0.787312,0.198657,0,-0.193955,0.389621,0,-0.103456,-0.605316,0,4.80806,-0.873172,-0.871222,1.19893,0.999676,0.999045
16.7,0.820189,0.236838,0,-0.171314,0.364564,0,-0.144801,-0.63415,0,4.77298,-1.14283,-1.1412,1.29893,0.999696,0.999065
16.8,0.851907,0.276304,0,-0.145997,0.336538,0,-0.187308,-0.661696,0,4.85614,-1.48682,-1.48544,1.39893,0.999719,0.999088
16.9,0.869302,0.303176,0,-0.128414,0.366448,0,-0.219104,-0.728902,0,3.15216,-0.619493,3.71508,1.49894,0.99972,1.0981
17,0.854739,0.288814,0,-0.135456,0.426686,0,-0.208933,-0.770161,0,-1.54314,0.555053,5.04237,1.50094,0.999748,1.1981
17.1,0.836829,0.274849,0,-0.140374,0.486094,0,-0.198667,-0.8117,0,-1.46486,0.266807,4.79489,1.50095,0.999775,1.2981
17.2,0.815871,0.261657,0,-0.143049,0.544638,0,-0.18851,-0.853726,0,-1.44585,0.00223349,4.63497,1.50095,0.999803,1.3981
17.3,0.752426,0.207269,0,-0.154878,0.627533,0,-0.141394,-0.871522,0,-6.0709,-0.51334,5.98834,1.40197,0.99991,1.49812
17.4,0.711456,0.165038,0,-0.161952,0.651903,0,-0.105828,-0.847169,0,-4.78606,-0.253413,1.46116,1.30197,0.999939,1.50012
17.5,0.668535,0.123752,0,-0.166249,0.674269,0,-0.0706208,-0.822807,0,-5.02897,-0.539768,1.53601,1.20197,0.999967,1.50013
17.6,0.623087,0.0831949,0,-0.167732,0.695238,0,-0.0355247,-0.799057,0,-5.39078,-0.871544,1.68612,1.10197,0.999995,1.50013
17.7,0.61645,0.0491396,0,-0.17251,0.663577,0,-0.0148591,-0.727655,0,-4.12349,0.685164,-3.36564,1.00198,0.999996,1.40114
17.8,0.652578,0.0529316,0,-0.174537,0.613216,0,-0.0277577,-0.678608,0,1.15005,1.15009,-4.77424,0.999002,0.999018,1.30114
17.9,0.686197,0.056751,0,-0.17518,0.562822,0,-0.0396905,-0.629641,0,0.87836,0.878408,-4.80648,0.999023,0.999038,1.20114
18,0.716354,0.0601771,0,-0.174398,0.512589,0,-0.050197,-0.580513,0,0.65529,0.655348,-4.95107,0.999042,0.999057,1.10114
18.1,0.824388,0.0724506,0,-0.204579,0.458839,0,-0.0916669,-0.534903,0,4.5763,4.57633,-5.99192,1.09811,1.09812,1.00114
