Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2,head_direction_x,head_direction_y,head_direction_z
0,0.5774,0,0,-0.2887,0.5,0,-0.2887,-0.5,0,0,-1,0,0,1,0,0,-1,0,1,1,1,1,0,0
0.1,0.616216,0.0327659,0,-0.277164,0.480022,0,-0.336487,-0.517233,0,-0.255874,-1,0.00120179,1.2151,1,0.121185,-0.255814,-1,0.00120171,0.999082,1.09906,0.999018,0.998589,0.0530976,0
0.2,0.65456,0.0663506,0,-0.264522,0.45813,0,-0.384747,-0.533647,0,-0.306867,-1,0,1.24115,1,0.122709,-0.306818,-1,0,0.999101,1.19906,0.999036,0.994902,0.10085,0
0.3,0.692139,0.10126,0,-0.250191,0.43331,0,-0.433771,-0.548736,0,-0.37137,-1,0,1.28328,1,0.126088,-0.37133,-1,0,0.999121,1.29906,0.999057,0.988389,0.151942,0
0.4,0.728808,0.137747,0,-0.233903,0.4051,0,-0.483706,-0.562246,0,-0.456254,-1,0,1.34771,1,0.131358,-0.456221,-1,0,0.999144,1.39906,0.99908,0.981288,0.192544,0
0.5,0.764357,0.176172,0,-0.21527,0.372828,0,-0.534761,-0.573818,0,-0.573871,-1,0,1.44637,1,0.139394,-0.573844,-1,0,0.999171,1.49906,0.999106,0.972935,0.23108,0
0.6,0.798473,0.217081,0,-0.193693,0.335456,0,-0.587249,-0.582907,0,-0.748911,-1,0,1.6036,1,0.151928,-0.748889,1,0,0.999202,1.59906,0.999138,0.961287,0.275549,0
0.7,0.823381,0.239149,0,-0.168311,0.361431,0,-0.635694,-0.633391,0,-0.219477,-1,0,0.833481,1,0.0843651,0.708804,1,0.0719848,0.999203,1.69907,1.09814,0.956525,0.291651,0
0.8,0.848398,0.261347,0,-0.142875,0.38698,0,-0.68398,-0.683144,0,-0.20283,-1,0,0.815961,1,0.0824367,0.690863,1,0.0699364,0.999203,1.79907,1.19815,0.951814,0.306674,0
0.9,0.87351,0.283661,0,-0.117391,0.412198,0,-0.732126,-0.732311,0,-0.188797,-1,0,0.801218,-1,0.0808316,0.67682,1,0.0683495,0.999203,1.89907,1.29815,0.946259,0.323409,0
