[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6745244]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.         -1.         -0.68966687]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6922771]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6848284]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6599437]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.         -1.         -0.63615716]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-0.9344448 -1.        -1.       ]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6739136]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6867546]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.         -1.         -0.69266117]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.         -1.         -0.68636906]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.       -1.       -0.660385]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.       -1.       -0.640617]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-0.9603795 -1.        -1.       ]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6703273]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.         -1.         -0.68636596]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.         -1.         -0.69032896]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6864685]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6672777]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.         -1.         -0.63731444]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-0.97277796 -1.         -1.        ]
[ 1.        -0.8911558 -1.       ]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.         -1.         -0.66784275]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6844257]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6938261]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6893989]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6691576]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6425048]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.       -0.459979 -1.      ]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.         -1.         -0.66162694]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6846696]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.       -1.       -0.691666]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6903068]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6713506]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.         -1.         -0.63973653]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.         -0.17529139 -1.        ]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6604587]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.         -1.         -0.68098056]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6907824]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6910256]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6714667]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.         -1.         -0.64644444]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.        -0.0591509 -1.       ]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.         -1.         -0.65723264]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.         -1.         -0.68285334]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6934613]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.         -1.         -0.68859255]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6784152]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6523577]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.          0.42813554 -1.        ]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6315328]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.       -1.       -0.670792]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.         -1.         -0.68981063]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6900135]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.       -1.       -0.685475]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6664916]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6388558]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-0.95662844 -1.         -1.        ]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6699232]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6844512]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.         -1.         -0.69251025]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
[-1. -1. -1.]
[ 1.  1. -1.]
[-1.  1. -1.]
[-1.  1.  1.]
[-1.  1.  1.]
[-1. -1.  1.]
[-1.        -1.        -0.6884223]
[-1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1. -1.]
[ 1. -1.  1.]
[ 1. -1.  1.]
[-1. -1.  1.]
[-1. -1.  1.]
[-1. -1. -1.]
