Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_length_0,arm_length_1,arm_length_2
3.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
3.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
3.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
4.1,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
4.2,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
4.3,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
4.4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
4.5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
4.6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
4.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
4.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
4.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
5.1,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
5.2,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
5.3,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
5.4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
5.5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
5.6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
5.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
5.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
5.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
6.1,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
6.2,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
6.3,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
6.4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
6.5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
6.6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
6.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
6.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
6.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
7.1,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
7.2,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
7.3,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
7.4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
7.5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
7.6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
7.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
7.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
7.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
8.1,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
8.2,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
8.3,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
8.4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
8.5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
8.6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
8.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
8.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
8.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
9.1,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
9.2,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
9.3,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
9.4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
9.5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
9.6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
9.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
9.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
9.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
10,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
10.1,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
10.2,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
10.3,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
10.4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
10.5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
10.6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
10.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
10.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
10.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
11,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
11.1,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
11.2,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
11.3,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
11.4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
11.5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
11.6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
11.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
11.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
11.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
12,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
12.1,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
12.2,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
12.3,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
12.4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
12.5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
12.6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
12.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
12.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
12.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
13,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
13.1,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
13.2,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
13.3,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
13.4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
13.5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
13.6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
13.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
13.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
13.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
14,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
14.1,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
14.2,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
14.3,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
14.4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
14.5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
14.6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
14.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
14.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
14.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
15,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
15.1,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
15.2,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
15.3,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
15.4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
15.5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
15.6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
15.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
15.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
15.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
16,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
16.1,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
16.2,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
16.3,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
16.4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
16.5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
16.6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
16.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
16.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
16.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
17,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
17.1,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
17.2,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
17.3,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
17.4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
17.5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
17.6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
17.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
17.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
17.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
18,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
18.1,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
18.2,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
18.3,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
18.4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
18.5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
18.6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
18.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
18.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
18.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
19,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
19.1,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
19.2,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
19.3,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
19.4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
19.5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
19.6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
19.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
19.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
19.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
20,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
20.1,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
20.2,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
20.3,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
20.4,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
20.5,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
20.6,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
20.7,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
20.8,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
20.9,0.907093,0.32925,0,-0.0703264,0.121271,0,-0.739258,-0.621143,0,0,0,0,1.90098,0.999302,0.999324
