Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2,head_direction_x,head_direction_y,head_direction_z
0,0.5774,0,0,-0.2887,0.5,0,-0.2887,-0.5,0,0,1,0,0,0.775057,0,0,-1,0,1,1,1,1,0,0
0.1,0.646332,-0.00736698,0,-0.327847,0.503648,0,-0.314474,-0.495263,0,0.990543,1,0.101363,0.654372,0.775057,0.053178,-0.332177,-1,0.00158189,1.09907,1.07681,0.999001,0.999935,-0.0113974,0
0.2,0.713356,-0.0150848,0,-0.366756,0.507934,0,-0.339289,-0.49069,0,0.959101,1,0.0973765,0.606226,0.775057,0.0487571,-0.297579,-1,0,1.19908,1.15433,0.999002,0.999776,-0.0211416,0
0.3,0.779079,-0.0231109,0,-0.405631,0.512315,0,-0.363405,-0.485795,0,0.936501,1,0.0947092,0.567886,0.775057,0.0454331,-0.27175,-1,0,1.29908,1.23184,0.999003,0.99956,-0.0296513,0
0.4,0.843772,-0.0314073,0,-0.444544,0.516757,0,-0.386952,-0.480586,0,0.919887,1,0.0927698,0.536428,0.775057,0.0427456,-0.25204,-1,0,1.39909,1.30936,0.999004,0.999308,-0.0371967,0
0.5,0.907632,-0.0399421,0,-0.483539,0.521227,0,-0.410024,-0.47507,0,0.907498,1,0.0913333,0.509982,0.775057,0.0405133,-0.236798,-1,0,1.49909,1.38687,0.999005,0.999033,-0.0439643,0
0.6,0.970804,-0.0486882,0,-0.522639,0.5257,0,-0.432694,-0.46925,0,0.8982,1,0.0902581,0.487288,0.775057,0.0386172,-0.224936,-1,0,1.59909,1.46438,0.999007,0.998745,-0.0500895,0
0.7,1.0334,-0.0576233,0,-0.561858,0.530152,0,-0.455019,-0.463127,0,0.891237,1,0.0894513,0.46746,0.775057,0.0369753,-0.215716,-1,0,1.69909,1.54189,0.999008,0.998449,-0.0556746,0
0.8,1.0955,-0.0667289,0,-0.601204,0.534564,0,-0.477047,-0.456701,0,0.886093,1,0.0888505,0.449855,0.775057,0.0355291,-0.208614,-1,0,1.79909,1.6194,0.99901,0.99815,-0.0607994,0
0.9,1.15717,-0.0759899,0,-0.64068,0.538916,0,-0.498813,-0.449971,0,0.882406,1,0.0884122,0.433988,-1,0.0342354,-0.203255,-1,0,1.8991,1.69691,0.999011,0.997576,-0.0695868,0
1,1.12313,-0.0982037,0,-0.665239,0.543746,0,-0.439819,-0.429538,0,0.579766,1,0,-1.28895,-1,0.127358,-0.175497,-1,0,1.9001,1.59869,0.999047,0.995816,-0.0913797,0
1.1,1.0896,-0.120951,0,-0.689997,0.544943,0,-0.380883,-0.40512,0,0.640651,1,0,-1.34014,-1,0.131249,-0.287112,-1,0,1.9001,1.49869,0.999085,0.993385,-0.114828,0
1.2,1.05655,-0.144578,0,-0.715042,0.542331,0,-0.321823,-0.376162,0,0.737408,1,0,-1.42601,-1,0.137991,-0.428412,-1,0,1.9001,1.39869,0.999125,0.990107,-0.140315,0
1.3,1.0239,-0.169591,0,-0.740513,0.535558,0,-0.262329,-0.341757,0,0.893304,1,0,-1.56993,-1,0.149231,-0.62389,-1,0,1.9001,1.2987,0.99917,0.98572,-0.168393,0
1.4,0.991425,-0.196818,0,-0.766673,0.523934,0,-0.20181,-0.300308,0,1.16363,1,0,-1.82733,-1,0.168642,-0.929802,-1,0,1.9001,1.19871,0.999222,0.979803,-0.199967,0
1.5,0.958562,-0.227886,0,-0.794096,0.505995,0,-0.138982,-0.248592,0,1.71609,1,0,-2.36621,-1,0.206165,-1.51465,-1,0,1.9001,1.09874,0.999287,0.971557,-0.236807,0
1.6,0.924346,-0.266163,0,-0.823776,0.478461,0,-0.0717082,-0.179689,0,0,1,0,0,-1,0.293586,0,-1,0,1.9001,0.999801,0.999384,0.959267,-0.2825,0
1.7,0.924346,-0.266163,0,-0.823776,0.478461,0,-0.0717082,-0.179689,0,0,1,0,0,-1,0,0,-1,0,1.9001,0.999801,0.999384,0.959267,-0.2825,0
1.8,0.924346,-0.266163,0,-0.823776,0.478461,0,-0.0717082,-0.179689,0,0,-1,0,0,-1,0,0,1,0,1.9001,0.999801,0.999384,0.95707,-0.289857,0
1.9,0.887757,-0.178994,0,-0.763012,0.538876,0,-0.0987154,-0.337395,0,-3.04653,-1,0.448822,1.97531,-1,0.000731481,2.9044,1,0.433358,1.8011,0.999107,1.09861,0.977415,-0.21133,0
2,0.837991,-0.11533,0,-0.712855,0.581259,0,-0.102932,-0.451815,0,-2.16544,-1,0.252283,0.980547,-1,0,2.0585,1,0.239794,1.70111,0.999277,1.19869,0.988593,-0.15061,0
2.1,0.779713,-0.0636021,0,-0.667758,0.618436,0,-0.0944545,-0.548013,0,-1.8234,-1,0.196934,0.493723,-1,0,1.75692,1,0.188248,1.60111,0.99941,1.29872,0.995357,-0.0962563,0
2.2,0.713909,-0.0207929,0,-0.625728,0.654274,0,-0.0761432,-0.633063,0,-1.67909,-1,0.173889,0.154766,-1,0,1.65622,1,0.169426,1.50111,0.999527,1.39874,0.998991,-0.0449119,0
2.3,0.640334,0.0140449,0,-0.585446,0.690661,0,-0.049026,-0.709879,0,-1.65535,-1,0.165792,-0.147443,-1,0,1.67716,1,0.165762,1.40112,0.99964,1.49875,0.999987,0.00503387,0
2.4,0.557714,0.0409528,0,-0.545551,0.728832,0,-0.01321,-0.779756,0,-1.75237,-1,0.16927,-0.484256,-1,0,1.81784,1,0.173673,1.30114,0.999758,1.59876,0.998497,0.0548039,0
2.5,0.463093,0.0592243,0,-0.50405,0.769903,0,0.0321928,-0.843054,0,-2.04598,-1,0.187757,-0.964034,-1,0,2.15199,1,0.196385,1.20118,0.999889,1.69876,0.994363,0.10603,0
2.6,0.348772,0.0662835,0,-0.456851,0.815642,0,0.0905908,-0.898841,0,-2.86886,-1,0.239106,-1.93639,-1,0.00312579,3.01019,1,0.25175,1.10126,0.999058,1.79876,0.986913,0.161251,0
2.7,0.189678,0.05524,0,-0.390948,0.869999,0,0.173433,-0.943994,0,-7.1744,-1,0.428574,-6.36429,-1,0,7.3435,-1,0.444183,1.00148,0.999361,1.89876,0.955408,0.295288,0
2.8,0.269793,0.0805209,0,-0.412895,0.810642,0,0.121676,-0.907898,0,1.62785,-1,0.000636639,1.62783,-1,0,-2.44925,-1,0.308171,0.999569,0.999455,1.80076,0.954905,0.296911,0
2.9,0.329902,0.0992156,0,-0.424957,0.754528,0,0.0799087,-0.868526,0,1.04319,-1,0,1.04316,-1,0,-1.88078,-1,0.212266,0.999623,0.999509,1.70076,0.954901,0.296923,0
3,0.378667,0.114381,0,-0.431382,0.700168,0,0.0437806,-0.827399,0,0.751085,-1,0,0.751045,-1,0,-1.60556,-1,0.172781,0.999663,0.999549,1.60076,0.9549,0.296929,0
3.1,0.419872,0.127195,0,-0.434074,0.64697,0,0.0113861,-0.78511,0,0.5752,-1,0,0.575153,-1,0,-1.44748,-1,0.151919,0.999694,0.99958,1.50076,0.954899,0.296931,0
3.2,0.455452,0.138259,0,-0.434028,0.594623,0,-0.0182695,-0.74197,0,0.457166,-1,0,0.457107,-1,0,-1.34838,-1,0.139382,0.999721,0.999607,1.40076,0.954899,0.296931,0
3.3,0.486553,0.147929,0,-0.431845,0.542941,0,-0.0457873,-0.698164,0,0.37205,-1,0,0.37198,-1,0,-1.28368,-1,0.131346,0.999744,0.99963,1.30076,0.954899,0.29693,0
3.4,0.513917,0.156437,0,-0.427922,0.4918,0,-0.0715653,-0.653818,0,0.30741,-1,0,0.307324,-1,0,-1.24138,-1,0.126077,0.999764,0.999651,1.20076,0.9549,0.296928,0
3.5,0.538054,0.163941,0,-0.42254,0.441113,0,-0.0958831,-0.609016,0,0.25633,-1,0,0.256225,-1,0,-1.21518,-1,0.122697,0.999783,0.999669,1.10076,0.954901,0.296925,0
3.6,0.559332,0.170555,0,-0.415905,0.390817,0,-0.118946,-0.563825,0,0.214656,-1,0,0.214527,1,0,-1.20185,-1,0.120745,0.9998,0.999687,1.00076,0.954907,0.296904,0
3.7,0.586947,0.213111,0,-0.399559,0.375722,0,-0.159179,-0.59473,0,-0.255309,-1,0,1.21475,1,0.120729,-0.255274,-1,0,0.999818,1.09869,0.99978,0.937979,0.346692,0
3.8,0.613599,0.256557,0,-0.381017,0.358599,0,-0.200375,-0.624746,0,-0.306125,-1,0,1.24063,1,0.122665,-0.306096,-1,0,0.999836,1.19869,0.999798,0.920296,0.391223,0
3.9,0.639131,0.301038,0,-0.359998,0.339187,0,-0.242691,-0.653726,0,-0.370362,-1,0,1.28248,1,0.126023,-0.370339,-1,0,0.999857,1.29869,0.999819,0.902086,0.431557,0
4,0.663329,0.346751,0,-0.336112,0.317128,0,-0.286342,-0.681475,0,-0.454828,-1,0,1.34651,1,0.13126,-0.454808,-1,0,0.99988,1.39869,0.999842,0.883389,0.468641,0
4.1,0.685889,0.393977,0,-0.308793,0.291898,0,-0.33163,-0.70771,0,-0.571735,-1,0,1.44446,1,0.139242,-0.571719,-1,0,0.999906,1.49869,0.999868,0.864082,0.503351,0
4.2,0.706353,0.443139,0,-0.277168,0.26269,0,-0.379015,-0.732009,0,-0.745443,-1,0,1.60037,1,0.151678,-0.74543,-1,0,0.999937,1.59869,0.9999,0.843852,0.536576,0
4.3,0.723965,0.494935,0,-0.239767,0.228147,0,-0.429253,-0.753674,0,-1.03258,-1,0,1.87062,1,0.172323,-1.03257,-1,0,0.999977,1.69869,0.999939,0.822087,0.569362,0
4.4,0.736827,0.550896,0,-0.192928,0.185354,0,-0.484087,-0.771316,0,-1.60968,-1,0.00319392,2.43153,1,0.212775,-1.60991,-1,0,0.999031,1.79869,0.999994,0.797253,0.603645,0
4.5,0.741921,0.61448,0,-0.13016,0.126908,0,-0.546957,-0.781087,0,-3.35089,-1,0,4.1569,-1,0.312573,-3.35088,1,0.00404545,0.999123,1.89869,0.999086,0.753907,0.656982,0
4.6,0.744773,0.519743,0,-0.220328,0.260033,0,-0.466415,-0.811383,0,1.97173,-1,0,-3.04297,-1,0.451103,2.90087,1,0.435454,0.999433,1.80069,1.09831,0.804996,0.593281,0
4.7,0.725449,0.441317,0,-0.271053,0.362611,0,-0.403287,-0.829468,0,0.979288,-1,0,-2.16417,-1,0.252071,2.05726,1,0.239585,0.999603,1.70069,1.19839,0.840049,0.542511,0
4.8,0.693485,0.370274,0,-0.302757,0.453793,0,-0.3469,-0.844885,0,0.493127,-1,0,-1.82275,-1,0.196843,1.7563,1,0.18816,0.999736,1.60069,1.29843,0.868481,0.495723,0
4.9,0.651012,0.304272,0,-0.320936,0.538847,0,-0.293854,-0.860338,0,0.154475,-1,0,-1.67866,-1,0.173837,1.65582,1,0.169377,0.999853,1.5007,1.39845,0.892833,0.450388,0
5,0.598192,0.242349,0,-0.327718,0.620007,0,-0.242177,-0.877009,0,-0.147532,-1,0,-1.655,-1,0.165754,1.67683,1,0.165726,0.999966,1.40071,1.49846,0.914212,0.405237,0
5.1,0.533379,0.184138,0,-0.323232,0.698324,0,-0.190136,-0.895592,0,-0.485013,-1,0.00140387,-1.75305,-1,0.169296,1.81855,1,0.173945,0.999084,1.30073,1.59846,0.93302,0.359825,0
