Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2,head_direction_x,head_direction_y,head_direction_z
0,0.5774,0,0,-0.2887,0.5,0,-0.2887,-0.5,0,0,0.697419,0,0,0.424878,0,0,-1,0,1,1,1,1,0,0
0.1,0.621283,-0.00884443,0,-0.317338,0.504461,0,-0.301298,-0.494412,0,0.731299,0.503721,0.0516669,0.331503,0.650837,0.0147795,-0.223008,-0.88075,0.00144208,1.06911,1.04214,0.999001,0.999889,-0.0149018,0
0.2,0.655047,-0.000534731,0,-0.324624,0.499791,0,-0.325969,-0.499212,0,0,-1,0.0130951,0,-1,0.0399771,0,1,0,1.10004,1.10049,0.999004,1,-0.000841022,0
0.3,0.555666,-0.000452131,0,-0.279483,0.549757,0,-0.280951,-0.549246,0,-1.30934,-0.900402,0.11956,-1.30985,-1,0.119617,1.72249,-0.649969,0.162448,1.0011,1.00155,1.098,1,-0.00084672,0
0.4,0.569684,-0.000494202,0,-0.284908,0.517279,0,-0.286248,-0.516727,0,0.148075,0.34169,0.000695588,0.148315,0.287981,0.000904917,-0.783304,-1,0.0507871,0.999208,0.999558,1.03466,1,-0.000900584,0
0.5,0.601764,-0.00226725,0,-0.300918,0.500779,0,-0.299105,-0.498226,0,0.342168,0.649595,0.0144644,0.264618,0.652476,0.00998125,-0.127932,-1,0.0468951,1.03305,1.02808,0.999007,0.999992,-0.00392958,0
0.6,0.651867,-0.00233002,0,-0.324467,0.500811,0,-0.322877,-0.498195,0,0.598587,-1,0.0397237,0.60219,-1,0.0401306,-0.23884,1,0,1.0977,1.09297,0.999007,0.999993,-0.00372926,0
0.7,0.555105,-0.000316206,0,-0.279348,0.549699,0,-0.280346,-0.549309,0,-0.254981,-0.901805,0.119753,-0.255234,-1,0.111935,1.21471,-0.646657,0.161092,0.999414,0.999685,1.09801,1,-0.000612395,0
0.8,0.569822,-0.000322557,0,-0.28507,0.517367,0,-0.286015,-0.516974,0,0.147386,0.34292,0,0.147572,0.288114,0,-0.779304,-1,0.0505815,0.999421,0.999693,1.03499,1,-0.000606908,0
0.9,0.601959,-0.00212216,0,-0.301131,0.500883,0,-0.298873,-0.498457,0,0.343623,0.649904,0.014568,0.264489,0.654003,0.00998308,-0.12824,-1,0.0469062,1.03338,1.02823,0.999342,0.999993,-0.00369786,0
