Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2,head_direction_x,head_direction_y,head_direction_z
0,0.5774,0,0,-0.2887,0.5,0,-0.2887,-0.5,0,0,1,0,0,1,0,0,-1,0,1,1,1,1,0,0
0.1,0.65491,7.43273e-19,0,-0.32523,0.4995,0,-0.32523,-0.4995,0,0.920091,1,0.0953616,0.920091,1,0.0953616,-0.364873,-1,0.00163007,1.09908,1.09908,0.999,1,1.13492e-18,0
0.2,0.730134,1.00059e-19,0,-0.361064,0.4995,0,-0.361064,-0.4995,0,0.872013,1,0.0894558,0.872013,1,0.0894558,-0.31906,-1,0,1.19909,1.19909,0.999,1,1.37042e-19,0
0.3,0.803825,-8.80035e-19,0,-0.396488,0.4995,0,-0.396488,-0.4995,0,0.836164,1,0.0853092,0.836164,-1,0.0853092,-0.28428,-1,0,1.2991,1.2991,0.999,1,-1.09976e-18,0
0.4,0.804527,0.0576425,0,-0.325643,0.461361,0,-0.46738,-0.527636,0,1.66342,1,0.161822,-1.61937,-1,0.159609,-0.287972,-1,0,1.39911,1.20111,0.9991,0.99742,0.0717855,0
0.5,0.806376,0.117194,0,-0.25366,0.41154,0,-0.53917,-0.546011,0,1.86857,1,0.175298,-1.78272,-1,0.168748,-0.650972,-1,0,1.49911,1.10114,0.999209,0.989511,0.144458,0
0.6,0.808333,0.181476,0,-0.178209,0.346215,0,-0.612938,-0.553612,0,2.34552,1,0.207419,-2.22339,-1,0.196944,-1.24981,1,0,1.59911,1.0012,0.999337,0.973073,0.230496,0
0.7,0.833891,0.202649,0,-0.151086,0.370651,0,-0.663874,-0.601774,0,0.833462,1,0.0851126,-0.219472,-1,0.00172108,0.70881,1,0.071476,1.69912,0.999202,1.09835,0.968961,0.247212,0
0.8,0.823197,0.18184,0,-0.143004,0.436671,0,-0.662749,-0.644215,0,-0.668987,1,0,0.378731,-1,0,1.38766,1,0.144511,1.70012,0.999242,1.19835,0.97391,0.226934,0
0.9,0.809754,0.163438,0,-0.131323,0.499491,0,-0.66285,-0.686177,0,-0.583953,1,0,0.249438,-1,0,1.31194,1,0.13462,1.70012,0.999278,1.29836,0.978105,0.208113,0
1,0.79368,0.1472,0,-0.116463,0.55983,0,-0.66385,-0.728027,0,-0.531101,1,0,0.146448,-1,0,1.26732,1,0.128733,1.70012,0.999312,1.39836,0.981233,0.192826,0
1.1,0.77501,0.132998,0,-0.0986895,0.618116,0,-0.665494,-0.769983,0,-0.500635,1,0,0.0583884,-1,0,1.24393,1,0.1254,1.70013,0.999345,1.49836,0.983694,0.179851,0
1.2,0.753713,0.120778,0,-0.0781637,0.674616,0,-0.667563,-0.812183,0,-0.487692,-1,0,-0.021716,-1,0,1.23686,1,0.123912,1.70013,0.999377,1.59836,0.986137,0.165931,0
