Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_extensile_velocity__0,arm_extensile_velocity__1,arm_extensile_velocity__2,arm_length_0,arm_length_1,arm_length_2
4.1,0.803263,0.098413,0,-0.251427,0.408373,0,-0.552591,-0.544706,0,-0.507218,1.28039,0.1981,1,1,-1,1.50065,1.09829,0.999529
4.2,0.837614,0.0717733,0,-0.305811,0.433561,0,-0.532716,-0.539903,0,-0.465399,1.24319,0.106859,1,1,-1,1.50065,1.1983,0.999559
4.3,0.872375,0.0454278,0,-0.360435,0.455739,0,-0.512662,-0.532189,0,-0.442882,1.22449,0.0278833,1,1,-1,1.50066,1.2983,0.999588
4.4,0.907512,0.0191394,0,-0.415407,0.475124,0,-0.492368,-0.521526,0,-0.435759,1.22022,-0.044787,1,1,-1,1.50066,1.3983,0.999616
4.5,0.942971,-0.00729895,0,-0.470805,0.491834,0,-0.471769,-0.507811,0,-0.442439,1.22875,-0.115574,-1,1,-1,1.50067,1.4983,0.999645
4.6,0.907863,-0.0340199,0,-0.491967,0.505787,0,-0.416157,-0.49101,0,-1.22027,0.435629,0.0474986,-1,1,-1,1.40167,1.5003,0.999675
4.7,0.872718,-0.0603199,0,-0.512263,0.516533,0,-0.361184,-0.47169,0,-1.22401,0.442177,-0.0249871,-1,1,-1,1.30167,1.50031,0.999704
4.8,0.837948,-0.0866715,0,-0.532316,0.524328,0,-0.306562,-0.449582,0,-1.24209,0.464003,-0.103568,-1,1,-1,1.20167,1.50031,0.999733
4.9,0.803587,-0.11331,0,-0.552185,0.529217,0,-0.252186,-0.424474,0,-1.27841,0.504888,-0.1941,-1,1,-1,1.10167,1.50032,0.999762
5,0.769624,-0.140533,0,-0.571934,0.531173,0,-0.197889,-0.396016,0,-1.34104,0.572603,-0.305911,-1,-1,-1,1.00168,1.50032,0.999793
5.1,0.731529,-0.104543,0,-0.52048,0.522654,0,-0.214041,-0.429047,0,0.457523,-1.34871,0.457583,-1,-1,-1,0.999703,1.40132,0.99982
5.2,0.692768,-0.0702794,0,-0.469832,0.512129,0,-0.228634,-0.458185,0,0.372295,-1.2839,0.372368,-1,-1,-1,0.999726,1.30132,0.999843
5.3,0.65319,-0.0376463,0,-0.42,0.499974,0,-0.241472,-0.483822,0,0.307574,-1.24151,0.307663,-1,-1,-1,0.999746,1.20132,0.999863
5.4,0.612927,-0.00638113,0,-0.370854,0.486452,0,-0.252796,-0.506436,0,0.256431,-1.21525,0.256539,-1,-1,-1,0.999765,1.10132,0.999882
5.5,0.572075,0.0237083,0,-0.322296,0.471756,0,-0.262777,-0.526371,0,0.2147,-1.20186,0.214833,-1,-1,1,0.999782,1.00132,0.999899
5.6,0.549441,0.0226729,0,-0.316192,0.522032,0,-0.251338,-0.575954,0,-0.255718,-0.25529,1.21488,-1,-1,1,0.9998,0.99934,1.0989
5.7,0.524231,0.0211662,0,-0.30926,0.572538,0,-0.238497,-0.625273,0,-0.306565,-0.306214,1.24082,-1,-1,1,0.999819,0.999358,1.1989
5.8,0.495652,0.0194616,0,-0.300802,0.623133,0,-0.224133,-0.674503,0,-0.37087,-0.370583,1.28278,-1,-1,1,0.999839,0.999379,1.2989
5.9,0.463173,0.0175277,0,-0.290527,0.673836,0,-0.207956,-0.723627,0,-0.455465,-0.455228,1.34695,-1,-1,1,0.999862,0.999402,1.3989
6,0.426023,0.0153187,0,-0.278022,0.724669,0,-0.189551,-0.772619,0,-0.57261,-0.572415,1.44516,-1,1,1,0.999889,0.999428,1.4989
6.1,0.477504,-0.0174614,0,-0.318448,0.740966,0,-0.197611,-0.755065,0,0.197948,1.28025,-0.507036,-1,1,1,0.999919,1.09843,1.5009
6.2,0.526506,-0.0519618,0,-0.358698,0.757395,0,-0.203382,-0.735454,0,0.106772,1.24309,-0.465261,-1,1,1,0.999949,1.19844,1.50091
6.3,0.573023,-0.0881747,0,-0.398897,0.774325,0,-0.206725,-0.714233,0,0.0278458,1.2244,-0.442767,-1,1,1,0.999978,1.29844,1.50091
6.4,0.616877,-0.126401,0,-0.439268,0.79174,0,-0.207198,-0.691128,0,-0.0444911,1.22039,-0.436129,-1,1,1,0.999006,1.39844,1.50092
6.5,0.659052,-0.166036,0,-0.47988,0.809233,0,-0.205636,-0.666424,0,-0.115369,1.2289,-0.442763,-1,1,-1,0.999035,1.49844,1.50092
6.6,0.68172,-0.177401,0,-0.485462,0.765477,0,-0.2189,-0.609853,0,0.0473887,0.435963,-1.22044,-1,1,-1,0.999065,1.50044,1.40192
6.7,0.701176,-0.189623,0,-0.490662,0.721899,0,-0.229661,-0.552574,0,-0.02519,0.442548,-1.22421,-1,1,-1,0.999094,1.50045,1.30192
6.8,0.717952,-0.203111,0,-0.496095,0.678622,0,-0.237827,-0.494204,0,-0.103882,0.464444,-1.24233,-1,1,-1,0.999123,1.50045,1.20193
6.9,0.732115,-0.217897,0,-0.501982,0.635554,0,-0.243268,-0.434544,0,-0.194562,0.505446,-1.27875,-1,1,-1,0.999153,1.50046,1.10193
7,0.743675,-0.234048,0,-0.508577,0.59254,0,-0.245761,-0.373273,0,-0.306592,0.573357,-1.34156,-1,-1,-1,0.999184,1.50046,1.00193
7.1,0.710582,-0.193718,0,-0.458374,0.577538,0,-0.266295,-0.403799,0,0.457748,-1.34903,0.458131,-1,-1,-1,0.99921,1.40146,0.999959
7.2,0.676148,-0.155092,0,-0.409334,0.561098,0,-0.28423,-0.431027,0,0.372373,-1.28411,0.372838,-1,-1,-1,0.999233,1.30146,0.999982
7.3,0.64088,-0.118067,0,-0.36138,0.542678,0,-0.300056,-0.454441,0,0.308264,-1.24192,0.308074,-1,-1,-1,0.999254,1.20146,0.999002
7.4,0.604608,-0.0822536,0,-0.314166,0.523445,0,-0.314001,-0.475576,0,0.25701,-1.21553,0.256778,-1,-1,-1,0.999272,1.10146,0.999021
7.5,0.567612,-0.0475395,0,-0.267677,0.503112,0,-0.326295,-0.494206,0,0.21522,-1.20205,0.214935,1,-1,-1,0.99929,1.00146,0.999038
7.6,0.608098,-0.0171394,0,-0.25724,0.483009,0,-0.374972,-0.509086,0,1.21487,-0.255576,-0.255183,1,-1,-1,1.09829,0.999479,0.999056
7.7,0.648371,0.014091,0,-0.245927,0.460438,0,-0.424122,-0.522617,0,1.24078,-0.306413,-0.306091,1,-1,-1,1.19829,0.999497,0.999075
7.8,0.687962,0.0466854,0,-0.233105,0.434849,0,-0.473954,-0.534781,0,1.2827,-0.370705,-0.370441,1,-1,-1,1.29829,0.999518,0.999095
7.9,0.726741,0.0809046,0,-0.218535,0.405766,0,-0.524601,-0.545318,0,1.34684,-0.455279,-0.455062,1,-1,-1,1.39829,0.999541,0.999118
8,0.764521,0.117119,0,-0.201872,0.372498,0,-0.576247,-0.553857,0,1.445,-0.572394,-0.572215,1,1,-1,1.49829,0.999567,0.999145
8.1,0.798838,0.0902543,0,-0.255999,0.400698,0,-0.557006,-0.552059,0,-0.507046,1.28025,0.197674,1,1,-1,1.50029,1.09857,0.999175
8.2,0.833183,0.0636078,0,-0.310378,0.425889,0,-0.537126,-0.547249,0,-0.465313,1.24313,0.106468,1,1,-1,1.5003,1.19857,0.999205
8.3,0.867936,0.0372542,0,-0.364999,0.448069,0,-0.517066,-0.539527,0,-0.44287,1.22449,0.0275003,1,1,-1,1.5003,1.29858,0.999234
8.4,0.903067,0.0109565,0,-0.419969,0.467455,0,-0.496765,-0.528853,0,-0.435821,1.22029,-0.0451828,1,1,-1,1.50031,1.39858,0.999263
8.5,0.938518,-0.0154923,0,-0.475367,0.484166,0,-0.476157,-0.515126,0,-0.442582,1.2289,-0.116005,-1,1,-1,1.50031,1.49858,0.999292
8.6,0.903407,-0.0421926,0,-0.496533,0.4981,0,-0.420534,-0.498328,0,-1.22036,0.43588,0.0469107,-1,1,-1,1.40131,1.50058,0.999322
8.7,0.86826,-0.0684739,0,-0.516836,0.508826,0,-0.365547,-0.479007,0,-1.22422,0.442556,-0.0256641,-1,1,-1,1.30131,1.50059,0.99935
8.8,0.833489,-0.094809,0,-0.536897,0.516599,0,-0.310911,-0.456895,0,-1.24244,0.464549,-0.104381,-1,1,-1,1.20132,1.50059,0.999379
8.9,0.799127,-0.121434,0,-0.556777,0.521463,0,-0.256519,-0.431776,0,-1.27897,0.505669,-0.195123,-1,1,-1,1.10132,1.5006,0.999409
9,0.765164,-0.148647,0,-0.576539,0.52339,0,-0.202202,-0.403299,0,-1.34195,0.573747,-0.307277,-1,-1,-1,1.00132,1.5006,0.99944
9.1,0.727083,-0.112634,0,-0.525078,0.514881,0,-0.218378,-0.436365,0,0.458298,-1.34936,0.458358,-1,-1,-1,0.999349,1.4016,0.999466
9.2,0.688334,-0.0783519,0,-0.474425,0.504361,0,-0.23299,-0.465531,0,0.372844,-1.28432,0.372917,-1,-1,-1,0.999372,1.3016,0.999489
9.3,0.648766,-0.0457026,0,-0.42459,0.492208,0,-0.245844,-0.491189,0,0.307979,-1.2418,0.308068,-1,-1,-1,0.999393,1.2016,0.99951
9.4,0.608512,-0.0144233,0,-0.375441,0.478687,0,-0.257181,-0.513822,0,0.256739,-1.21544,0.256847,-1,-1,-1,0.999411,1.1016,0.999529
9.5,0.567667,0.015679,0,-0.326883,0.463989,0,-0.267174,-0.533773,0,0.214941,-1.20197,0.215074,-1,-1,1,0.999429,1.0016,0.999546
9.6,0.545041,0.0146655,0,-0.320781,0.514253,0,-0.25574,-0.583368,0,-0.255283,-0.255442,1.21482,-1,-1,1,0.999446,0.999618,1.09855
9.7,0.51984,0.0131787,0,-0.313854,0.564748,0,-0.242901,-0.632698,0,-0.30615,-0.30628,1.24072,-1,-1,1,0.999465,0.999636,1.19855
9.8,0.491271,0.0114919,0,-0.305403,0.615333,0,-0.228539,-0.681938,0,-0.370452,-0.370559,1.28262,-1,-1,1,0.999486,0.999657,1.29855
9.9,0.458804,0.0095738,0,-0.29514,0.666026,0,-0.212362,-0.73107,0,-0.455008,-0.455096,1.34672,-1,-1,1,0.999509,0.99968,1.39855
10,0.421668,0.00737868,0,-0.282649,0.716851,0,-0.193957,-0.78007,0,-0.572063,-0.572135,1.4448,-1,1,1,0.999535,0.999706,1.49855
10.1,0.473137,-0.025411,0,-0.323071,0.733151,0,-0.202008,-0.762507,0,0.197523,1.2801,-0.506865,-1,1,1,0.999566,1.09871,1.50055
10.2,0.522128,-0.0599215,0,-0.363318,0.749583,0,-0.207769,-0.742887,0,0.106382,1.24302,-0.465175,-1,1,1,0.999595,1.19871,1.50055
10.3,0.568634,-0.0961453,0,-0.403516,0.766515,0,-0.211101,-0.721655,0,0.0274638,1.22441,-0.442755,-1,1,1,0.999624,1.29871,1.50056
10.4,0.612895,-0.134067,0,-0.443854,0.783802,0,-0.211998,-0.698741,0,-0.0451765,1.22021,-0.435711,-1,1,1,0.999653,1.39872,1.50056
10.5,0.655055,-0.173696,0,-0.484483,0.801292,0,-0.210406,-0.674036,0,-0.115956,1.22881,-0.442466,-1,1,-1,0.999682,1.49872,1.50057
10.6,0.677705,-0.185057,0,-0.490067,0.757532,0,-0.223653,-0.617467,0,0.0470865,0.435736,-1.22028,-1,1,-1,0.999712,1.50072,1.40157
10.7,0.697146,-0.197274,0,-0.495269,0.71395,0,-0.234398,-0.56019,0,-0.0254314,0.442368,-1.2241,-1,1,-1,0.99974,1.50073,1.30157
10.8,0.71391,-0.210755,0,-0.500706,0.670667,0,-0.242552,-0.501822,0,-0.104072,0.464295,-1.24226,-1,1,-1,0.999769,1.50073,1.20157
10.9,0.728064,-0.225532,0,-0.506596,0.627594,0,-0.247983,-0.442166,0,-0.194705,0.505312,-1.2787,-1,1,-1,0.999799,1.50074,1.10157
11,0.739618,-0.241673,0,-0.513193,0.584572,0,-0.250471,-0.380899,0,-0.306685,0.573223,-1.34152,-1,-1,-1,0.99983,1.50074,1.00158
11.1,0.706524,-0.201361,0,-0.46297,0.569583,0,-0.271018,-0.41142,0,0.458072,-1.34907,0.457944,-1,-1,-1,0.999856,1.40174,0.999605
11.2,0.672093,-0.162753,0,-0.413911,0.55315,0,-0.288972,-0.43864,0,0.372745,-1.28414,0.372589,-1,-1,-1,0.999879,1.30174,0.999628
11.3,0.636659,-0.125668,0,-0.365856,0.535194,0,-0.304768,-0.462587,0,0.307972,-1.24167,0.307782,-1,-1,-1,0.9999,1.20174,0.999649
11.4,0.600383,-0.0898608,0,-0.318643,0.515958,0,-0.318704,-0.483709,0,0.256807,-1.21534,0.256576,-1,-1,-1,0.999919,1.10174,0.999668
11.5,0.563384,-0.055151,0,-0.272156,0.495624,0,-0.33099,-0.502329,0,0.215079,-1.2019,0.214795,1,-1,-1,0.999936,1.00174,0.999685
11.6,0.603871,-0.0247409,0,-0.261726,0.475513,0,-0.379661,-0.517209,0,1.21483,-0.255465,-0.255415,1,-1,-1,1.09894,0.999756,0.999703
11.7,0.644145,0.00650033,0,-0.250419,0.452937,0,-0.428803,-0.530741,0,1.24074,-0.30632,-0.30628,1,-1,-1,1.19894,0.999775,0.999721
11.8,0.683736,0.0391058,0,-0.237602,0.427343,0,-0.47863,-0.542909,0,1.28267,-0.370616,-0.370582,1,-1,-1,1.29894,0.999796,0.999742
11.9,0.722512,0.0733363,0,-0.223037,0.398258,0,-0.52927,-0.553452,0,1.34679,-0.455173,-0.455145,1,-1,-1,1.39894,0.999819,0.999765
12,0.76029,0.109562,0,-0.206377,0.364991,0,-0.580909,-0.561999,0,1.44489,-0.572234,-0.572212,1,1,-1,1.49894,0.999845,0.999791
12.1,0.794611,0.0826966,0,-0.260503,0.393186,0,-0.561673,-0.560198,0,-0.506939,1.28013,0.197665,1,1,-1,1.50094,1.09885,0.999822
12.2,0.828959,0.0560495,0,-0.314879,0.418375,0,-0.541799,-0.555387,0,-0.465225,1.24303,0.106523,1,1,-1,1.50094,1.19885,0.999852
