Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_extensile_velocity_0,arm_extensile_velocity_1,arm_extensile_velocity_2,arm_length_0,arm_length_1,arm_length_2
1.6,0.700284,-0.0152586,0,-0.516111,0.689276,0,-0.182874,-0.669646,0,1.42604,-0.916444,-0.994658,1,-0.944,-1,1.09818,1.40664,1.40018
1.7,0.717118,0.0469084,0,-0.463769,0.61709,0,-0.248487,-0.664171,0,1.51323,-1.02779,-1.09424,1,-0.944,-1,1.19818,1.31228,1.30022
1.8,0.7322,0.111304,0,-0.407079,0.53921,0,-0.315757,-0.656581,0,1.65582,-1.19379,-1.2504,1,-0.944,-1,1.29818,1.21793,1.20027
1.9,0.744635,0.179154,0,-0.344119,0.452988,0,-0.385639,-0.645575,0,1.91124,-1.47403,-1.52255,1,-0.944,-1,1.39818,1.12361,1.10035
2,0.75255,0.253028,0,-0.270964,0.352973,0,-0.460114,-0.628436,0,2.46746,-2.05912,-2.10123,-0.138,1,-1,1.49818,1.02932,1.00047
2.1,0.786492,0.226502,0,-0.332138,0.374581,0,-0.434291,-0.619693,0,-0.664053,1.32529,0.209205,-0.138,1,-1,1.48552,1.12739,0.999508
2.2,0.820805,0.200764,0,-0.3926,0.392062,0,-0.40904,-0.607348,0,-0.616577,1.28797,0.0976225,-0.138,1,-1,1.47172,1.22739,0.999545
2.3,0.855582,0.175407,0,-0.452675,0.405834,0,-0.38424,-0.591403,0,-0.594404,1.27458,-0.000281057,-0.138,1,-1,1.45793,1.32739,0.999581
2.4,0.890836,0.150093,0,-0.512567,0.416127,0,-0.359795,-0.571747,0,-0.593244,1.28069,-0.0928615,-0.138,1,-1,1.44414,1.4274,0.999617
2.5,0.915316,0.130486,0,-0.556525,0.421816,0,-0.340359,-0.554177,0,-0.168578,0.060216,0.00934393,-1,1,-1,1.43034,1.5004,0.999644
2.6,0.884854,0.0987489,0,-0.578535,0.429953,0,-0.28904,-0.526884,0,-1.22155,0.438807,-0.00324948,-1,1,-1,1.3312,1.5004,0.999673
2.7,0.854747,0.0670818,0,-0.599801,0.435199,0,-0.238541,-0.496946,0,-1.23512,0.45587,-0.079528,-1,1,-1,1.23121,1.50041,0.999702
2.8,0.825071,0.03527,0,-0.620391,0.437604,0,-0.188799,-0.464167,0,-1.26548,0.490576,-0.165794,-1,1,-1,1.13121,1.50041,0.999731
2.9,0.795877,0.0030439,0,-0.640366,0.437154,0,-0.139721,-0.428224,0,-1.31916,0.549233,-0.270044,-1,1,-1,1.03121,1.50041,0.999761
3,0.786927,-0.00708504,0,-0.646443,0.436422,0,-0.12462,-0.416364,0,0,0,0,-1,1,1,0.999213,1.50042,0.999771
3.1,0.77136,0.0052356,0,-0.652108,0.479574,0,-0.105163,-0.474553,0,0.197573,-0.506998,1.28019,-1,1,1,0.999244,1.50042,1.09878
3.2,0.753675,0.015514,0,-0.658472,0.522574,0,-0.0833241,-0.530361,0,0.106389,-0.465289,1.24309,-1,1,1,0.999273,1.50042,1.19878
3.3,0.733846,0.0238157,0,-0.665333,0.565647,0,-0.0592281,-0.584164,0,0.0274344,-0.442863,1.22447,-1,1,1,0.999302,1.50043,1.29878
3.4,0.711801,0.0301527,0,-0.672505,0.60894,0,-0.032947,-0.636191,0,-0.0452409,-0.435826,1.22029,-1,1,1,0.999331,1.50043,1.39878
3.5,0.687423,0.0344976,0,-0.679805,0.652564,0,-0.00450571,-0.686582,0,-0.116058,-0.442598,1.2289,1,-1,-1,0.99936,1.50044,1.49878
3.6,0.692561,0.0988112,0,-0.617767,0.593132,0,-0.0685784,-0.694448,0,1.43535,-0.980466,-0.979497,1,-1,-1,1.09836,1.40147,1.40081
3.7,0.696308,0.164461,0,-0.551793,0.529922,0,-0.134048,-0.700971,0,1.5271,-1.0903,-1.08949,1,-1,-1,1.19836,1.30151,1.30085
3.8,0.697988,0.232097,0,-0.480442,0.46155,0,-0.201593,-0.705502,0,1.67836,-1.26011,-1.25946,1,-1,-1,1.29836,1.20156,1.2009
3.9,0.696377,0.302892,0,-0.401154,0.385559,0,-0.272436,-0.706866,0,1.95402,-1.55698,-1.55647,1,-1,-1,1.39836,1.10164,1.10098
4,0.68884,0.379376,0,-0.308515,0.296755,0,-0.349216,-0.70253,0,2.57707,-2.20674,-2.20637,1,1,-1,1.49836,1.00177,1.00111
4.1,0.730245,0.365778,0,-0.368825,0.304515,0,-0.331866,-0.693946,0,-0.506502,1.27973,0.19659,1,1,-1,1.50036,1.09978,0.999144
4.2,0.77154,0.352205,0,-0.428495,0.309967,0,-0.31476,-0.682713,0,-0.46501,1.24284,0.105554,1,1,-1,1.50037,1.19978,0.999174
4.3,0.813124,0.339043,0,-0.487385,0.312503,0,-0.298459,-0.668677,0,-0.44275,1.22438,0.0266768,1,1,-1,1.50037,1.29978,0.999203
4.4,0.855045,0.326059,0,-0.545669,0.312291,0,-0.282923,-0.651778,0,-0.435858,1.22034,-0.0459699,1,1,-1,1.50038,1.39978,0.999232
4.5,0.897318,0.313037,0,-0.603458,0.309415,0,-0.268121,-0.631898,0,-0.442771,1.22908,-0.1168,-1,1,-1,1.50038,1.49978,0.999261
4.6,0.872777,0.276238,0,-0.627498,0.315476,0,-0.221502,-0.597622,0,-1.22039,0.435956,0.0467782,-1,1,-1,1.40138,1.50079,0.99929
4.7,0.848485,0.239691,0,-0.650223,0.318761,0,-0.176184,-0.560968,0,-1.22426,0.442661,-0.0258155,-1,1,-1,1.30139,1.50079,0.999318
4.8,0.824567,0.203218,0,-0.671731,0.319346,0,-0.132132,-0.521802,0,-1.24251,0.464691,-0.104561,-1,1,-1,1.20139,1.5008,0.999347
4.9,0.801131,0.16661,0,-0.692091,0.317249,0,-0.0893195,-0.479884,0,-1.27909,0.505861,-0.195347,-1,1,-1,1.10139,1.5008,0.999377
5,0.778269,0.12958,0,-0.711356,0.312425,0,-0.0477051,-0.434826,0,-1.34213,0.574014,-0.30757,-1,-1,-1,1.00139,1.5008,0.999408
5.1,0.730313,0.15073,0,-0.660021,0.321683,0,-0.0518506,-0.471411,0,0.4585,-1.3495,0.458507,-1,-1,-1,0.999419,1.4018,0.999434
5.2,0.682309,0.170025,0,-0.608773,0.328774,0,-0.0558321,-0.503796,0,0.373007,-1.28442,0.373017,-1,-1,-1,0.999442,1.3018,0.999457
5.3,0.634081,0.187506,0,-0.557748,0.334052,0,-0.0593347,-0.532286,0,0.308121,-1.24185,0.308132,-1,-1,-1,0.999463,1.2018,0.999478
5.4,0.585667,0.203467,0,-0.50691,0.337809,0,-0.0624241,-0.557416,0,0.25687,-1.21547,0.256884,-1,-1,-1,0.999482,1.1018,0.999497
5.5,0.537092,0.21812,0,-0.456232,0.340259,0,-0.0651473,-0.579568,0,0.215069,-1.20198,0.215086,1,-1,-1,0.999499,1.0018,0.999514
5.6,0.559846,0.26335,0,-0.437955,0.326892,0,-0.102132,-0.614536,0,1.21476,-0.255402,-0.255133,1,-1,-1,1.0985,0.999822,0.999532
5.7,0.58204,0.309229,0,-0.417797,0.311706,0,-0.140138,-0.648506,0,1.24063,-0.306199,-0.305978,1,-1,-1,1.1985,0.999841,0.99955
5.8,0.603018,0.356025,0,-0.394948,0.294489,0,-0.179363,-0.681557,0,1.28248,-0.370422,-0.37024,1,-1,-1,1.2985,0.999861,0.999571
5.9,0.622547,0.403915,0,-0.368982,0.274921,0,-0.220039,-0.713514,0,1.34651,-0.454879,-0.454729,1,-1,-1,1.3985,0.999884,0.999594
6,0.640296,0.453147,0,-0.339285,0.252539,0,-0.262495,-0.744127,0,1.44446,-0.571786,-0.571663,0.717,1,-1,1.4985,0.99991,0.99962
6.1,0.682936,0.444194,0,-0.400374,0.253793,0,-0.24596,-0.733861,0,-0.506352,1.27974,0.196813,0.717,1,-1,1.50022,1.09891,0.999651
6.2,0.725552,0.435587,0,-0.460265,0.252175,0,-0.230312,-0.720698,0,-0.464822,1.2428,0.105803,0.717,1,-1,1.50022,1.19892,0.999681
6.3,0.768405,0.427422,0,-0.519038,0.247758,0,-0.215793,-0.70485,0,-0.442519,1.22429,0.0269656,0.717,1,-1,1.50023,1.29892,0.99971
6.4,0.811571,0.419473,0,-0.576885,0.240686,0,-0.202368,-0.686252,0,-0.435571,1.22018,-0.0456264,0.717,1,-1,1.50023,1.39892,0.999738
6.5,0.855092,0.411529,0,-0.633928,0.23103,0,-0.190024,-0.664785,0,-0.442409,1.22884,-0.116383,-1,1,-1,1.50024,1.49892,0.999767
6.6,0.835507,0.372003,0,-0.659071,0.234099,0,-0.147672,-0.625009,0,-1.22026,0.435755,0.0467036,-1,1,-1,1.40124,1.50093,0.999797
6.7,0.815703,0.332836,0,-0.682016,0.23468,0,-0.107011,-0.583257,0,-1.22415,0.442464,-0.0258309,-1,1,-1,1.30124,1.50093,0.999826
6.8,0.79626,0.293788,0,-0.703434,0.232725,0,-0.0679023,-0.539162,0,-1.24239,0.464478,-0.104513,-1,1,-1,1.20124,1.50094,0.999855
6.9,0.777312,0.254661,0,-0.723396,0.228247,0,-0.0303473,-0.492484,0,-1.27893,0.505608,-0.195223,-1,1,-1,1.10124,1.50094,0.999884
7,0.758982,0.215185,0,-0.74195,0.221192,0,0.00564818,-0.442833,0,-1.34191,0.573683,-0.307339,-1,-1,-1,1.00125,1.50094,0.999915
7.1,0.708857,0.230531,0,-0.692074,0.236433,0,0.00586281,-0.479645,0,0.458213,-1.34939,0.458554,-1,-1,-1,0.999275,1.40194,0.999942
7.2,0.658902,0.24403,0,-0.64203,0.249516,0,0.00574692,-0.512268,0,0.37273,-1.28434,0.373144,-1,-1,-1,0.999298,1.30194,0.999965
7.3,0.608938,0.255699,0,-0.591994,0.260774,0,0.00564909,-0.540969,0,0.307827,-1.2418,0.308331,-1,-1,-1,0.999319,1.20194,0.999985
7.4,0.559154,0.265896,0,-0.541782,0.270058,0,0.00523075,-0.565876,0,0.257258,-1.21561,0.25695,-1,-1,-1,0.999338,1.10194,0.999004
7.5,0.509194,0.274712,0,-0.491742,0.278485,0,0.00513287,-0.588209,0,0.215441,-1.20208,0.215063,1,-1,-1,0.999355,1.00194,0.999021
7.6,0.526448,0.3223,0,-0.472004,0.267385,0,-0.0274745,-0.627306,0,1.2148,-0.25572,-0.254863,1,-1,-1,1.09836,0.999961,0.999039
7.7,0.543071,0.370467,0,-0.450184,0.254698,0,-0.061216,-0.66553,0,1.24067,-0.30648,-0.305778,1,-1,-1,1.19836,0.999979,0.999058
7.8,0.55838,0.419401,0,-0.425452,0.24031,0,-0.0962773,-0.702984,0,1.28255,-0.370685,-0.370108,1,-1,-1,1.29836,1,0.999078
7.9,0.571657,0.469326,0,-0.396773,0.22399,0,-0.132998,-0.739664,0,1.34721,-0.455588,-0.455629,1,-1,-1,1.39836,0.999023,0.999102
8,0.583455,0.520324,0,-0.364607,0.205239,0,-0.171557,-0.775061,0,1.4456,-0.572951,-0.572984,1,1,-1,1.49836,0.999049,0.999128
8.1,0.626878,0.516611,0,-0.425356,0.199243,0,-0.156424,-0.763043,0,-0.507404,1.28055,0.198292,1,1,-1,1.50036,1.09805,0.999159
8.2,0.670204,0.513097,0,-0.484666,0.190589,0,-0.142407,-0.748154,0,-0.465532,1.2433,0.106983,1,1,-1,1.50036,1.19806,0.999189
8.3,0.713711,0.510053,0,-0.54253,0.179281,0,-0.129831,-0.730728,0,-0.442985,1.22457,0.027957,1,1,-1,1.50037,1.29806,0.999218
8.4,0.757503,0.507264,0,-0.599156,0.165442,0,-0.11867,-0.710701,0,-0.435849,1.22029,-0.0447544,1,1,-1,1.50037,1.39806,0.999247
8.5,0.801646,0.504526,0,-0.654676,0.14913,0,-0.108922,-0.687952,0,-0.442529,1.22882,-0.11558,-1,1,-1,1.50038,1.49806,0.999276
8.6,0.786868,0.462958,0,-0.680024,0.149232,0,-0.0715521,-0.643468,0,-1.22034,0.435733,0.0473918,-1,1,-1,1.40138,1.50007,0.999305
8.7,0.771829,0.421722,0,-0.702894,0.147121,0,-0.0360948,-0.597223,0,-1.22411,0.442309,-0.0251406,-1,1,-1,1.30138,1.50007,0.999334
8.8,0.757133,0.380648,0,-0.723945,0.142672,0,-0.00245754,-0.548835,0,-1.24223,0.464182,-0.103782,-1,1,-1,1.20138,1.50007,0.999363
8.9,0.742936,0.339556,0,-0.743252,0.135888,0,0.0293318,-0.498068,0,-1.27862,0.505143,-0.1944,-1,1,-1,1.10138,1.50008,0.999393
9,0.729394,0.298193,0,-0.760855,0.126713,0,0.0592211,-0.444535,0,-1.34138,0.572987,-0.306347,-1,-1,-1,1.00139,1.50008,0.999424
9.1,0.677818,0.307489,0,-0.71312,0.147732,0,0.0637666,-0.481035,0,0.457771,-1.34892,0.457789,-1,-1,-1,0.999414,1.40108,0.99945
9.2,0.626629,0.314974,0,-0.664962,0.166628,0,0.0674873,-0.513419,0,0.372464,-1.28403,0.372486,-1,-1,-1,0.999437,1.30108,0.999473
9.3,0.575648,0.320647,0,-0.616597,0.183712,0,0.0707609,-0.54191,0,0.307697,-1.24161,0.307724,-1,-1,-1,0.999458,1.20108,0.999494
9.4,0.524842,0.324799,0,-0.568056,0.199275,0,0.0736486,-0.567041,0,0.256526,-1.21533,0.256559,-1,-1,-1,0.999477,1.10108,0.999512
9.5,0.474185,0.327645,0,-0.519366,0.213532,0,0.0761944,-0.589193,0,0.214781,-1.20193,0.214821,1,-1,-1,0.999494,1.00108,0.99953
9.6,0.485693,0.376965,0,-0.498462,0.204801,0,0.0484496,-0.631849,0,1.21489,-0.255236,-0.255652,1,-1,-1,1.09849,0.9991,0.999547
9.7,0.4965,0.426785,0,-0.4753,0.194743,0,0.0194783,-0.673777,0,1.24082,-0.306159,-0.3065,1,-1,-1,1.19849,0.999118,0.999566
9.8,0.505905,0.477212,0,-0.449041,0.183344,0,-0.0108926,-0.715099,0,1.28276,-0.370528,-0.370808,1,-1,-1,1.29849,0.999139,0.999587
9.9,0.513639,0.528363,0,-0.419196,0.170393,0,-0.0429308,-0.755698,0,1.34693,-0.455177,-0.455408,1,-1,-1,1.39849,0.999162,0.99961
10,0.519324,0.580402,0,-0.385057,0.15558,0,-0.0770168,-0.795411,0,1.44514,-0.572376,-0.572566,1,1,-1,1.49849,0.999188,0.999636
10.1,0.562887,0.58185,0,-0.444656,0.142439,0,-0.0634292,-0.781683,0,-0.506997,1.28026,0.197883,1,1,-1,1.5005,1.09819,0.999667
10.2,0.60633,0.583483,0,-0.502515,0.12683,0,-0.0512858,-0.765238,0,-0.46523,1.2431,0.106696,1,1,-1,1.5005,1.1982,0.999696
10.3,0.649898,0.585603,0,-0.558627,0.108761,0,-0.0408717,-0.746447,0,-0.442747,1.22442,0.0277587,1,1,-1,1.50051,1.2982,0.999725
10.4,0.693719,0.588009,0,-0.613214,0.0883274,0,-0.0321672,-0.725241,0,-0.435647,1.22017,-0.0448823,1,1,-1,1.50051,1.3982,0.999754
10.5,0.737882,0.590505,0,-0.666411,0.0655701,0,-0.0251866,-0.701501,0,-0.442344,1.22871,-0.115646,-1,1,-1,1.50052,1.4982,0.999783
10.6,0.728125,0.547475,0,-0.69159,0.0626829,0,0.00665572,-0.652914,0,-1.22022,0.435533,0.0475172,-1,1,-1,1.40152,1.5002,0.999813
10.7,0.718068,0.504743,0,-0.714047,0.0578934,0,0.0363923,-0.602807,0,-1.22397,0.442073,-0.0249454,-1,1,-1,1.30152,1.50021,0.999841
10.8,0.708333,0.462214,0,-0.734423,0.0509994,0,0.06407,-0.550789,0,-1.24203,0.463883,-0.103499,-1,1,-1,1.20152,1.50021,0.99987
10.9,0.699094,0.419726,0,-0.752793,0.0419957,0,0.0896338,-0.496631,0,-1.27833,0.504742,-0.193997,-1,1,-1,1.10152,1.50022,0.9999
11,0.690535,0.377046,0,-0.769188,0.0308213,0,0.112986,-0.439955,0,-1.34093,0.572415,-0.305758,-1,-1,-1,1.00153,1.50022,0.999931
11.1,0.638218,0.380181,0,-0.724273,0.0573202,0,0.121815,-0.475643,0,0.457358,-1.34863,0.457565,-1,-1,-1,0.999553,1.40122,0.999957
11.2,0.586499,0.381563,0,-0.678688,0.0817639,0,0.129341,-0.507346,0,0.372138,-1.28385,0.372389,-1,-1,-1,0.999576,1.30122,0.99998
11.3,0.535371,0.381245,0,-0.632405,0.104057,0,0.135537,-0.534902,0,0.308139,-1.24175,0.307687,-1,-1,-1,0.999596,1.20122,0.999001
11.4,0.48444,0.379366,0,-0.586036,0.125259,0,0.141359,-0.55953,0,0.256972,-1.21542,0.256421,-1,-1,-1,0.999615,1.10122,0.999019
11.5,0.433813,0.376209,0,-0.539362,0.145179,0,0.146488,-0.581241,0,0.215259,-1.20198,0.214584,1,-1,1,0.999633,1.00122,0.999037
11.6,0.424911,0.411644,0,-0.547293,0.180853,0,0.164353,-0.656688,0,0.920669,-0.365392,0.920542,1,-1,1,1.09865,0.999222,1.09805
11.7,0.416656,0.446517,0,-0.555549,0.215733,0,0.181688,-0.729905,0,0.87246,-0.319455,0.872328,1,-1,1,1.19866,0.999222,1.19806
11.8,0.408497,0.480988,0,-0.56371,0.25021,0,0.198668,-0.801627,0,0.836524,-0.284593,0.83639,1,-1,1,1.29867,0.999222,1.29807
11.9,0.400403,0.515184,0,-0.571804,0.28441,0,0.215377,-0.872204,0,0.808781,-0.257125,0.808648,1,-1,1,1.39867,0.999222,1.39808
12,0.392356,0.549183,0,-0.579852,0.318414,0,0.231872,-0.941881,0,0.786771,-0.234852,0.786639,-1,-1,1,1.49868,0.999222,1.49808
12.1,0.388812,0.49119,0,-0.598283,0.335797,0,0.249773,-0.901563,0,-1.22034,0.0468592,0.435763,-1,-1,1,1.40068,0.999251,1.50009
12.2,0.382667,0.433236,0,-0.613394,0.353078,0,0.267257,-0.861306,0,-1.22421,-0.0257097,0.442447,-1,-1,1,1.30068,0.99928,1.50009
12.3,0.373725,0.37498,0,-0.625576,0.370804,0,0.28488,-0.821403,0,-1.24244,-0.104425,0.464449,-1,-1,1,1.20068,0.999309,1.5001
12.4,0.361802,0.31627,0,-0.634885,0.389023,0,0.302879,-0.781831,0,-1.279,-0.195174,0.505584,-1,-1,1,1.10068,0.999339,1.5001
12.5,0.346595,0.256859,0,-0.64131,0.407803,0,0.321543,-0.742512,0,-1.34202,-0.307348,0.573689,-1,1,1,1.00068,0.99937,1.5001
12.6,0.407763,0.261422,0,-0.683303,0.396331,0,0.304182,-0.732914,0,0.197148,1.27989,-0.506469,-1,1,1,0.999716,1.09837,1.50011
12.7,0.46766,0.262872,0,-0.725425,0.38556,0,0.287884,-0.720577,0,0.106093,1.24288,-0.464866,-1,1,1,0.999745,1.19838,1.50011
12.8,0.526583,0.261469,0,-0.767807,0.375218,0,0.272576,-0.7055,0,0.0272369,1.2243,-0.442506,-1,1,1,0.999774,1.29838,1.50012
12.9,0.584716,0.257368,0,-0.810512,0.365077,0,0.25822,-0.687622,0,-0.045357,1.22014,-0.435505,-1,1,1,0.999803,1.39838,1.50012
13,0.642178,0.250646,0,-0.853571,0.354923,0,0.244797,-0.666825,0,-0.1161,1.22875,-0.442291,0.256,1,-1,0.999832,1.49838,1.50013
13.1,0.670773,0.267316,0,-0.828852,0.315222,0,0.194193,-0.640672,0,0.348636,0.372735,-1.22782,0.256,1,-1,1.0252,1.50039,1.40113
13.2,0.696902,0.28162,0,-0.803487,0.276016,0,0.145171,-0.613017,0,0.294869,0.343829,-1.20799,0.256,1,-1,1.05083,1.5004,1.30113
13.3,0.721324,0.293777,0,-0.778013,0.237095,0,0.0974698,-0.58378,0,0.246312,0.323802,-1.19781,0.256,1,-1,1.07645,1.50041,1.20113
13.4,0.744182,0.304028,0,-0.75251,0.198372,0,0.0509914,-0.55307,0,0.200713,0.311264,-1.19638,0.256,1,-1,1.10207,1.50042,1.10113
13.5,0.765579,0.312572,0,-0.727044,0.159771,0,0.00565672,-0.520967,0,0.156145,0.305604,-1.20377,-1,-1,-1,1.12769,1.50042,1.00113
13.6,0.700406,0.281451,0,-0.695757,0.172234,0,0.0386587,-0.50518,0,-0.806654,-0.886054,0.291976,-1,-1,-1,1.02896,1.40143,0.999127
13.7,0.645393,0.279381,0,-0.651802,0.187715,0,0.0496699,-0.52378,0,0.372887,-1.28413,0.372369,-1,-1,-1,0.999977,1.30143,0.999143
13.8,0.594724,0.287293,0,-0.602718,0.202663,0,0.051663,-0.552397,0,0.308151,-1.24167,0.30752,-1,-1,-1,0.999997,1.20143,0.999164
13.9,0.543998,0.293245,0,-0.553724,0.216106,0,0.053747,-0.577207,0,0.256827,-1.21554,0.256981,-1,-1,-1,0.999016,1.10143,0.999183
14,0.493514,0.298332,0,-0.504455,0.228208,0,0.0553183,-0.599473,0,0.214989,-1.20206,0.215178,1,-1,-1,0.999033,1.00143,0.9992
14.1,0.507192,0.347081,0,-0.48396,0.218586,0,0.025713,-0.640873,0,1.2148,-0.255336,-0.255123,1,-1,-1,1.09803,0.999446,0.999218
14.2,0.520196,0.39636,0,-0.461271,0.207538,0,-0.00508656,-0.68149,0,1.24066,-0.306149,-0.305975,1,-1,-1,1.19803,0.999465,0.999236
14.3,0.53183,0.446307,0,-0.435549,0.195012,0,-0.0372579,-0.721438,0,1.28252,-0.370395,-0.370252,1,-1,-1,1.29803,0.999486,0.999257
14.4,0.541831,0.49705,0,-0.406318,0.180774,0,-0.071063,-0.760589,0,1.34656,-0.454888,-0.45477,1,-1,-1,1.39803,0.999509,0.99928
14.5,0.549828,0.54877,0,-0.372884,0.164488,0,-0.106874,-0.798763,0,1.44456,-0.571857,-0.57176,1,1,-1,1.49803,0.999535,0.999306
14.6,0.593412,0.548292,0,-0.432993,0.153982,0,-0.0927026,-0.785634,0,-0.506662,1.28,0.197228,1,1,-1,1.50004,1.09854,0.999337
14.7,0.636884,0.548003,0,-0.491475,0.140934,0,-0.0798537,-0.769726,0,-0.465031,1.24297,0.106118,1,1,-1,1.50004,1.19854,0.999367
14.8,0.680504,0.548194,0,-0.548323,0.125351,0,-0.0686287,-0.751397,0,-0.442661,1.22439,0.0272145,1,1,-1,1.50005,1.29854,0.999396
14.9,0.724391,0.548658,0,-0.603751,0.107337,0,-0.0590053,-0.730578,0,-0.435666,1.22024,-0.0454243,1,1,-1,1.50005,1.39854,0.999424
15,0.768624,0.549196,0,-0.657895,0.0869406,0,-0.0509926,-0.707148,0,-0.442471,1.22887,-0.116215,-1,1,-1,1.50006,1.49854,0.999453
15.1,0.756968,0.506652,0,-0.683165,0.0851421,0,-0.0170359,-0.660002,0,-1.22031,0.435792,0.0468023,-1,1,-1,1.40106,1.50055,0.999483
15.2,0.745029,0.464418,0,-0.7058,0.081321,0,0.0148831,-0.611239,0,-1.22419,0.442486,-0.0257554,-1,1,-1,1.30106,1.50056,0.999512
15.3,0.733421,0.422371,0,-0.726451,0.075303,0,0.0448279,-0.560473,0,-1.24242,0.464493,-0.104459,-1,1,-1,1.20106,1.50056,0.999541
15.4,0.722314,0.380341,0,-0.745189,0.0670854,0,0.072753,-0.507469,0,-1.27897,0.505625,-0.195194,-1,1,-1,1.10106,1.50056,0.99957
15.5,0.711881,0.338087,0,-0.76205,0.0566081,0,0.0985774,-0.451844,0,-1.34197,0.573716,-0.307344,-1,-1,-1,1.00107,1.50057,0.999601
15.6,0.659748,0.34355,0,-0.716014,0.0811184,0,0.105834,-0.487935,0,0.458226,-1.34939,0.4585,-1,-1,-1,0.999093,1.40157,0.999628
15.7,0.608135,0.347231,0,-0.669399,0.103542,0,0.111964,-0.519976,0,0.372736,-1.28435,0.373069,-1,-1,-1,0.999116,1.30157,0.999651
15.8,0.556863,0.349116,0,-0.622443,0.124172,0,0.11736,-0.548164,0,0.307835,-1.24181,0.30824,-1,-1,-1,0.999136,1.20157,0.999671
15.9,0.505879,0.349494,0,-0.575201,0.143299,0,0.122122,-0.573025,0,0.256555,-1.21545,0.257049,-1,-1,-1,0.999155,1.10157,0.99969
16,0.455141,0.348577,0,-0.527713,0.161135,0,0.126324,-0.594941,0,0.21471,-1.20198,0.215316,1,-1,1,0.999172,1.00157,0.999707
16.1,0.447783,0.384376,0,-0.534087,0.197114,0,0.14089,-0.671099,0,0.920651,-0.36554,0.920766,1,-1,1,1.09819,0.999568,1.09872
16.2,0.441048,0.419582,0,-0.540822,0.232314,0,0.155026,-0.745006,0,0.872418,-0.31958,0.872536,1,-1,1,1.1982,0.999568,1.19873
16.3,0.434389,0.454383,0,-0.547479,0.267109,0,0.168874,-0.817402,0,0.836466,-0.284701,0.836586,1,-1,1,1.2982,0.999568,1.29874
16.4,0.427784,0.488903,0,-0.554083,0.301624,0,0.182501,-0.888642,0,0.808713,-0.25722,0.808833,1,-1,1,1.39821,0.999568,1.39875
