Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2,head_direction_x,head_direction_y,head_direction_z
0,0.5774,0,0,-0.2887,0.5,0,-0.2887,-0.5,0,0,1,0,0,1,0,0,-1,0,1,1,1,1,0,0
0.1,0.65491,3.54695e-19,0,-0.32523,0.4995,0,-0.32523,-0.4995,0,0.920091,1,0.0953616,0.920091,1,0.0953616,-0.364873,-1,0.00163007,1.09908,1.09908,0.999,1,5.41594e-19,0
0.2,0.730134,-2.28536e-19,0,-0.361064,0.4995,0,-0.361064,-0.4995,0,0.872013,1,0.0894558,0.872013,1,0.0894558,-0.31906,-1,0,1.19909,1.19909,0.999,1,-3.13005e-19,0
0.3,0.803825,-1.51394e-18,0,-0.396488,0.4995,0,-0.396488,-0.4995,0,0.836164,1,0.0853092,0.836164,1,0.0853092,-0.28428,-1,0,1.2991,1.2991,0.999,1,-1.88342e-18,0
0.4,0.876343,-2.45509e-18,0,-0.431628,0.4995,0,-0.431628,-0.4995,0,0.808482,1,0.0821623,0.808482,1,0.0821623,-0.256868,-1,0,1.3991,1.3991,0.999,1,-2.80151e-18,0
0.5,0.947938,-3.55828e-18,0,-0.466567,0.4995,0,-0.466567,-0.4995,0,0.786515,1,0.0796988,0.786515,1,0.0796988,-0.234636,-1,0,1.49911,1.49911,0.999,1,-3.7537e-18,0
0.6,0.947938,-3.55828e-18,0,-0.466567,0.4995,0,-0.466567,-0.4995,0,0,1,0,0,1,0,0,-1,0,1.50011,1.50011,0.999,1,-3.7537e-18,0
0.7,0.947938,-3.55828e-18,0,-0.466567,0.4995,0,-0.466567,-0.4995,0,0,1,0,0,1,0,0,-1,0,1.50011,1.50011,0.999,1,-3.7537e-18,0
0.8,0.947938,-3.55828e-18,0,-0.466567,0.4995,0,-0.466567,-0.4995,0,0,1,0,0,1,0,0,-1,0,1.50011,1.50011,0.999,1,-3.7537e-18,0
0.9,0.947938,-3.55828e-18,0,-0.466567,0.4995,0,-0.466567,-0.4995,0,0,-1,0,0,-1,0,0,1,0,1.50011,1.50011,0.999,1,-3.77335e-18,0
1,0.862035,-4.89859e-18,0,-0.425767,0.5495,0,-0.425767,-0.5495,0,-0.979814,-1,0.093966,-0.979814,-1,0.093966,1.43522,1,0.140459,1.40114,1.40114,1.098,1,-5.7153e-18,0
1.1,0.77068,-5.99348e-18,0,-0.383035,0.5995,0,-0.383035,-0.5995,0,-1.08966,-1,0.103174,-1.08966,-1,0.103174,1.52691,1,0.147793,1.30118,1.30118,1.198,1,-7.827e-18,0
1.2,0.671874,-5.10115e-18,0,-0.337434,0.6495,0,-0.337434,-0.6495,0,-1.25943,-1,0.116859,-1.25943,-1,0.116859,1.67804,1,0.159655,1.20123,1.20123,1.298,1,-7.64861e-18,0
1.3,0.562072,-3.0831e-18,0,-0.287269,0.6995,0,-0.287269,-0.6995,0,-1.55611,-1,0.139363,-1.55611,-1,0.139363,1.95344,1,0.180181,1.10131,1.10131,1.398,1,-5.53384e-18,0
1.4,0.43378,2.07689e-18,0,-0.228889,0.7495,0,-0.228889,-0.7495,0,-2.20512,-1,0.183386,-2.20512,-1,0.183386,2.57566,1,0.221826,1.00144,1.00144,1.498,1,4.84298e-18,0
1.5,0.431955,2.57649e-18,0,-0.228071,0.7505,0,-0.228071,-0.7505,0,0,-1,0.00221552,0,-1,0.00221552,0,1,0.00403267,0.999442,0.999442,1.501,1,6.03365e-18,0
1.6,0.431955,2.57649e-18,0,-0.228071,0.7505,0,-0.228071,-0.7505,0,0,-1,0,0,-1,0,0,1,0,0.999442,0.999442,1.501,1,6.03365e-18,0
1.7,0.431955,2.57649e-18,0,-0.228071,0.7505,0,-0.228071,-0.7505,0,0,-1,0,0,-1,0,0,1,0,0.999442,0.999442,1.501,1,6.03365e-18,0
1.8,0.431955,2.57649e-18,0,-0.228071,0.7505,0,-0.228071,-0.7505,0,0,-1,0,0,-1,0,0,-1,0,0.999442,0.999442,1.501,1,5.85542e-18,0
1.9,0.469295,6.68191e-19,0,-0.243612,0.7005,0,-0.243612,-0.7005,0,0.458638,-1,0,0.458638,-1,0,-1.3496,-1,0.139535,0.999468,0.999468,1.402,1,1.39977e-18,0
2,0.501929,-2.00133e-19,0,-0.256908,0.6505,0,-0.256908,-0.6505,0,0.373115,-1,0,0.373115,-1,0,-1.28448,-1,0.131446,0.999491,0.999491,1.302,1,-3.92424e-19,0
2.1,0.530639,6.17153e-19,0,-0.268375,0.6005,0,-0.268375,-0.6005,0,0.308209,-1,0,0.308209,-1,0,-1.2419,-1,0.126143,0.999512,0.999512,1.202,1,1.14563e-18,0
2.2,0.555963,2.28853e-18,0,-0.27831,0.5505,0,-0.27831,-0.5505,0,0.256945,-1,0,0.256945,-1,0,-1.21549,-1,0.122739,0.999531,0.999531,1.102,1,4.05749e-18,0
2.3,0.578286,3.24242e-18,0,-0.286929,0.5005,0,-0.286929,-0.5005,0,0.215136,-1,0,0.215136,-1,0,-1.20199,-1,0.120768,0.999548,0.999548,1.002,1,5.52984e-18,0
2.4,0.578495,3.27711e-18,0,-0.287009,0.5,0,-0.287009,-0.5,0,0,-1,0,0,-1,0,0,-1,0.00120191,0.999548,0.999548,1,1,5.58702e-18,0
2.5,0.578495,3.27711e-18,0,-0.287009,0.5,0,-0.287009,-0.5,0,0,-1,0,0,-1,0,0,-1,0,0.999548,0.999548,1,1,5.58702e-18,0
2.6,0.578495,3.27711e-18,0,-0.287009,0.5,0,-0.287009,-0.5,0,0,-1,0,0,-1,0,0,-1,0,0.999548,0.999548,1,1,5.58702e-18,0
2.7,0.578495,3.27711e-18,0,-0.287009,0.5,0,-0.287009,-0.5,0,0,1,0,0,1,0,0,-1,0,0.999548,0.999548,1,1,5.67954e-18,0
2.8,0.655833,2.56258e-18,0,-0.323472,0.5,0,-0.323472,-0.5,0,0.92085,1,0.095236,0.92085,1,0.095236,-0.365737,-1,0,1.09856,1.09856,1,1,3.91629e-18,0
2.9,0.731085,2.08563e-18,0,-0.359316,0.5,0,-0.359316,-0.5,0,0.87259,1,0.0895219,0.87259,1,0.0895219,-0.319744,-1,0,1.19857,1.19857,1,1,2.85863e-18,0
3,0.804799,1.39584e-18,0,-0.394747,0.5,0,-0.394747,-0.5,0,0.836619,1,0.0853604,0.836619,1,0.0853604,-0.284843,-1,0,1.29858,1.29858,1,1,1.73762e-18,0
3.1,0.877335,3.45242e-19,0,-0.429892,0.5,0,-0.429892,-0.5,0,0.808852,1,0.0822033,0.808852,1,0.0822033,-0.257344,-1,0,1.39859,1.39859,1,1,3.94183e-19,0
3.2,0.948945,1.80529e-19,0,-0.464835,0.5,0,-0.464835,-0.5,0,0.786824,1,0.0797325,0.786824,1,0.0797325,-0.235049,-1,0,1.49859,1.49859,1,1,1.90541e-19,0
3.3,0.949657,1.80529e-19,0,-0.465183,0.5,0,-0.465183,-0.5,0,0,1,0.000786626,0,1,0.000786626,0,-1,0,1.50059,1.50059,1,1,1.90398e-19,0
3.4,0.949657,1.80529e-19,0,-0.465183,0.5,0,-0.465183,-0.5,0,0,1,0,0,1,0,0,-1,0,1.50059,1.50059,1,1,1.90398e-19,0
3.5,0.949657,1.80529e-19,0,-0.465183,0.5,0,-0.465183,-0.5,0,0,1,0,0,1,0,0,-1,0,1.50059,1.50059,1,1,1.90398e-19,0
3.6,0.949657,1.80529e-19,0,-0.465183,0.5,0,-0.465183,-0.5,0,0,-1,0,0,-1,0,0,1,0,1.50059,1.50059,1,1,1.91395e-19,0
3.7,0.863738,-1.53706e-18,0,-0.424376,0.55,0,-0.424376,-0.55,0,-0.980069,-1,0.0939894,-0.980069,-1,0.0939894,1.43538,1,0.14047,1.40162,1.40162,1.099,1,-1.79289e-18,0
3.8,0.772364,-2.28943e-18,0,-0.381636,0.6,0,-0.381636,-0.6,0,-1.08998,-1,0.103202,-1.08998,-1,0.103202,1.52716,1,0.147813,1.30166,1.30166,1.199,1,-2.98908e-18,0
3.9,0.673536,-8.99984e-19,0,-0.336024,0.65,0,-0.336024,-0.65,0,-1.25984,-1,0.116895,-1.25984,-1,0.116895,1.67841,1,0.159685,1.20171,1.20171,1.299,1,-1.34909e-18,0
4,0.56371,3.43513e-19,0,-0.285845,0.7,0,-0.285845,-0.7,0,-1.55669,-1,0.139411,-1.55669,-1,0.139411,1.95401,1,0.180228,1.10179,1.10179,1.399,1,6.16411e-19,0
4.1,0.435386,8.11803e-19,0,-0.227447,0.75,0,-0.227447,-0.75,0,-2.2061,-1,0.183461,-2.2061,-1,0.183461,2.57667,1,0.221902,1.00192,1.00192,1.499,1,1.89251e-18,0
4.2,0.43396,8.836e-19,0,-0.226797,0.7505,0,-0.226797,-0.7505,0,0,-1,0.00221651,0,-1,0.00221651,0,1,0.00258676,0.999925,0.999925,1.501,1,2.06676e-18,0
4.3,0.43396,8.836e-19,0,-0.226797,0.7505,0,-0.226797,-0.7505,0,0,-1,0,0,-1,0,0,1,0,0.999925,0.999925,1.501,1,2.06676e-18,0
4.4,0.43396,8.836e-19,0,-0.226797,0.7505,0,-0.226797,-0.7505,0,0,-1,0,0,-1,0,0,1,0,0.999925,0.999925,1.501,1,2.06676e-18,0
