Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_extensile_velocity_0,arm_extensile_velocity_1,arm_extensile_velocity_2,arm_length_0,arm_length_1,arm_length_2
1.6,0.832472,-0.137751,0,-0.697811,0.602792,0,-0.117035,-0.44876,0,0.375893,-0.666972,1.38583,-1,1,1,0.999144,1.70005,1.20028
1.7,0.817953,-0.120191,0,-0.700323,0.644673,0,-0.101732,-0.510757,0,0.247249,-0.582693,1.31084,-1,1,1,0.999181,1.70005,1.30028
1.8,0.800932,-0.104936,0,-0.703721,0.686397,0,-0.0834025,-0.570105,0,0.144624,-0.530341,1.26671,-1,1,1,0.999215,1.70006,1.40028
1.9,0.781435,-0.0918615,0,-0.707763,0.728193,0,-0.0622843,-0.627245,0,0.056766,-0.500248,1.24366,-1,1,1,0.999248,1.70006,1.50028
2,0.759425,-0.0809149,0,-0.712239,0.770212,0,-0.0385217,-0.682448,0,-0.0232475,-0.48762,1.23688,-1,1,1,0.99928,1.70006,1.60028
2.1,0.736012,-0.0705079,0,-0.715268,0.809488,0,-0.0149266,-0.734376,0,1.33118,-0.787408,-0.880988,1,-0.944,-1,1.00131,1.69818,1.69629
2.2,0.749649,-0.00944938,0,-0.662757,0.748351,0,-0.0790441,-0.736332,0,1.36728,-0.848162,-0.928366,1,-0.944,-1,1.10131,1.6038,1.59631
2.3,0.762291,0.0526373,0,-0.607575,0.684302,0,-0.144041,-0.737374,0,1.42349,-0.925494,-0.994371,1,-0.944,-1,1.20131,1.50943,1.49633
2.4,0.773616,0.116126,0,-0.549011,0.616526,0,-0.210264,-0.737102,0,1.50888,-1.03007,-1.08932,1,-0.944,-1,1.30131,1.41507,1.39637
2.5,0.783129,0.181592,0,-0.485977,0.543756,0,-0.27825,-0.734898,0,1.64265,-1.18251,-1.23365,1,-0.944,-1,1.40131,1.32071,1.29642
2.6,0.789984,0.250021,0,-0.416652,0.463859,0,-0.348909,-0.729706,0,1.86995,-1.42951,-1.47393,1,-0.944,-1,1.50131,1.22638,1.19648
2.7,0.792522,0.323347,0,-0.33754,0.372712,0,-0.424012,-0.719462,0,2.32271,-1.90487,-1.94393,1,-0.944,-1,1.60131,1.13208,1.09659
2.8,0.788548,0.401775,0,-0.247336,0.266393,0,-0.503032,-0.700136,0,-1.15249,1.7406,0.80398,-0.138,1,-1,1.6979,1.04369,0.999779
2.9,0.824388,0.37762,0,-0.317008,0.290582,0,-0.471975,-0.697169,0,-0.918629,1.52195,0.524268,-0.138,1,-1,1.6841,1.14371,0.999832
3,0.859907,0.355558,0,-0.383919,0.308441,0,-0.442732,-0.689707,0,-0.785622,1.40341,0.339319,-0.138,1,-1,1.6703,1.24372,0.999879
3.1,0.895577,0.334822,0,-0.449077,0.321171,0,-0.41492,-0.678168,0,-0.706524,1.33762,0.200346,-0.138,1,-1,1.6565,1.34372,0.999922
3.2,0.931626,0.314907,0,-0.513027,0.329447,0,-0.388336,-0.662712,0,-0.661851,1.30487,0.0854319,-0.138,1,-1,1.64271,1.44373,0.999964
3.3,0.968264,0.295486,0,-0.576004,0.333149,0,-0.363034,-0.642891,0,-0.643311,1.29654,-0.0173205,-0.138,1,-1,1.62891,1.54373,0.999004
3.4,1.00532,0.276128,0,-0.638409,0.333491,0,-0.338563,-0.619496,0,-0.646541,1.30857,-0.116883,-0.138,1,-1,1.61512,1.64373,0.999044
3.5,1.02355,0.261774,0,-0.675705,0.332451,0,-0.320068,-0.601177,0,-1.23698,0.488009,0.0207293,-1,1,-1,1.59787,1.70073,0.999069
3.6,0.997295,0.228694,0,-0.700121,0.334851,0,-0.270482,-0.567155,0,-1.24422,0.501137,-0.0594762,-1,1,-1,1.49787,1.70073,0.999102
3.7,0.971526,0.195558,0,-0.723557,0.334109,0,-0.222094,-0.53007,0,-1.26783,0.531832,-0.14769,-1,1,-1,1.39788,1.70074,0.999135
3.8,0.946343,0.162126,0,-0.74607,0.330196,0,-0.174878,-0.489608,0,-1.31274,0.584983,-0.250916,-1,1,-1,1.29788,1.70074,0.999169
3.9,0.921828,0.128069,0,-0.767706,0.322989,0,-0.1288,-0.445263,0,-1.38889,0.670446,-0.38058,-1,1,-1,1.19788,1.70074,0.999205
4,0.898032,0.0928947,0,-0.78851,0.312217,0,-0.0837827,-0.396197,0,-1.51713,0.808859,-0.558532,-1,1,-1,1.09789,1.70074,0.999245
4.1,0.875629,0.0569167,0,-0.807963,0.297843,0,-0.0409559,-0.342687,0,0,0,0,-1,1,-1,0.999906,1.70074,0.999289
4.2,0.87478,0.0582274,0,-0.808629,0.300438,0,-0.0394214,-0.346809,0,0.810334,-1.02704,1.72551,-1,1,1,0.999908,1.70074,1.00429
4.3,0.859573,0.077798,0,-0.820464,0.342393,0,-0.0123695,-0.411715,0,0.543566,-0.796337,1.50546,-1,1,1,0.999953,1.70075,1.1043
4.4,0.842493,0.0936905,0,-0.833509,0.382755,0,0.0172408,-0.471061,0,0.370138,-0.662709,1.38196,-1,1,1,0.999992,1.70075,1.20431
4.5,0.823397,0.106062,0,-0.847708,0.42222,0,0.0495699,-0.5258,0,0.243763,-0.580859,1.30915,-1,1,1,0.999028,1.70075,1.30432
4.6,0.802756,0.115931,0,-0.862548,0.461358,0,0.0836881,-0.57766,0,0.141704,-0.529304,1.26578,-1,1,1,0.999062,1.70075,1.40432
4.7,0.780337,0.123018,0,-0.878023,0.500394,0,0.119873,-0.626635,0,0.0541494,-0.499808,1.2433,-1,1,1,0.999095,1.70076,1.50432
4.8,0.756091,0.127365,0,-0.893971,0.539528,0,0.158063,-0.673023,0,-0.0257392,-0.487687,1.237,-1,1,1,0.999128,1.70076,1.60432
4.9,0.731372,0.133349,0,-0.904303,0.573127,0,0.191161,-0.715489,0,1.33803,-0.859406,-0.854971,1,-1,-1,1.00516,1.69476,1.69232
5,0.724435,0.196872,0,-0.834379,0.528924,0,0.130662,-0.736413,0,1.37693,-0.915484,-0.911682,1,-1,-1,1.10516,1.59479,1.59235
5.1,0.716328,0.261142,0,-0.760994,0.482519,0,0.0689727,-0.756575,0,1.43713,-0.990586,-0.98735,1,-1,-1,1.20516,1.49482,1.49237
5.2,0.706589,0.326455,0,-0.683165,0.433282,0,0.00562869,-0.775681,0,1.52895,-1.09644,-1.09372,1,-1,-1,1.30516,1.39485,1.39241
5.3,0.694491,0.393273,0,-0.599348,0.380231,0,-0.060101,-0.793265,0,1.67452,-1.25655,-1.25432,1,-1,-1,1.40516,1.2949,1.29246
5.4,0.678764,0.462405,0,-0.506891,0.321675,0,-0.129491,-0.808514,0,1.92757,-1.52626,-1.52448,1,-1,-1,1.50516,1.19498,1.19254
5.5,0.656827,0.535492,0,-0.400499,0.254244,0,-0.20513,-0.819784,0,2.45487,-2.07439,-2.07304,1,-1,-1,1.60516,1.09509,1.09265
5.6,0.629017,0.610405,0,-0.283428,0.176656,0,-0.284939,-0.8232,0,-1.00983,1.70902,0.791258,1,1,-1,1.70016,1.00929,0.999856
5.7,0.672051,0.604041,0,-0.353439,0.178421,0,-0.261017,-0.817199,0,-0.786757,1.49657,0.531934,1,1,-1,1.70016,1.10931,0.999901
5.8,0.714177,0.5994,0,-0.419524,0.175626,0,-0.239642,-0.808001,0,-0.656835,1.37673,0.361974,1,1,-1,1.70016,1.20932,0.99994
5.9,0.755981,0.595974,0,-0.482835,0.16904,0,-0.220388,-0.795882,0,-0.57629,1.30537,0.236612,1,1,-1,1.70016,1.30932,0.999976
6,0.797822,0.593553,0,-0.543757,0.158611,0,-0.203312,-0.7806,0,-0.527004,1.26399,0.13644,1,1,-1,1.70017,1.40932,0.999009
6.1,0.839784,0.591614,0,-0.60319,0.145629,0,-0.187731,-0.76293,0,-0.498585,1.24252,0.0494809,1,1,-1,1.70017,1.50932,0.999042
6.2,0.882036,0.590054,0,-0.661102,0.129762,0,-0.173893,-0.742464,0,-0.487365,1.23704,-0.0301267,1,1,-1,1.70017,1.60932,0.999075
6.3,0.918963,0.585217,0,-0.714478,0.113014,0,-0.159296,-0.717641,0,-1.24321,0.489703,0.0939426,-1,1,-1,1.69218,1.70032,0.999107
6.4,0.903404,0.545593,0,-0.740353,0.110644,0,-0.120136,-0.672689,0,-1.23695,0.48819,0.016654,-1,1,-1,1.59218,1.70033,0.999139
6.5,0.888176,0.506212,0,-0.764277,0.105548,0,-0.0830023,-0.625348,0,-1.24498,0.50216,-0.0638153,-1,1,-1,1.49218,1.70033,0.999172
6.6,0.873439,0.466914,0,-0.786336,0.097743,0,-0.0479232,-0.575426,0,-1.26954,0.533867,-0.152595,-1,1,-1,1.39218,1.70034,0.999205
6.7,0.859361,0.427495,0,-0.806574,0.0871813,0,-0.0149713,-0.522609,0,-1.31576,0.588387,-0.256839,-1,1,-1,1.29218,1.70034,0.999239
6.8,0.846114,0.387659,0,-0.824995,0.073726,0,0.0157346,-0.46639,0,-1.39396,0.67594,-0.388316,-1,1,-1,1.19219,1.70034,0.999275
6.9,0.833896,0.346938,0,-0.841561,0.0570948,0,0.0440159,-0.405923,0,-1.52585,0.818032,-0.569729,-1,1,-1,1.0922,1.70034,0.999315
7,0.818448,0.309619,0,-0.850532,0.0417234,0,0.0685416,-0.350735,0,1.00939,-1.8485,1.00943,-1,-1,-1,0.999213,1.69134,0.999359
7.1,0.765612,0.323289,0,-0.804632,0.0712407,0,0.0765079,-0.400341,0,0.731812,-1.58791,0.731864,-1,-1,-1,0.999251,1.59134,0.999398
7.2,0.713376,0.333215,0,-0.758132,0.0970153,0,0.0832566,-0.442359,0,0.56268,-1.43668,0.562743,-1,-1,-1,0.999282,1.49134,0.999429
7.3,0.661584,0.340377,0,-0.711188,0.120026,0,0.089093,-0.478691,0,0.448317,-1.3414,0.448394,-1,-1,-1,0.999308,1.39134,0.999455
7.4,0.610139,0.345371,0,-0.663896,0.140871,0,0.0941993,-0.510473,0,0.36541,-1.27909,0.365503,-1,-1,-1,0.999331,1.29134,0.999478
7.5,0.558979,0.348596,0,-0.616321,0.159947,0,0.0986944,-0.538445,0,0.302191,-1.23844,0.302304,-1,-1,-1,0.999352,1.19134,0.999498
7.6,0.508057,0.350333,0,-0.568507,0.177535,0,0.102661,-0.563119,0,0.252072,-1.21351,0.25221,-1,-1,-1,0.99937,1.09134,0.999517
7.7,0.463031,0.356249,0,-0.522658,0.191601,0,0.103072,-0.587843,0,1.20261,-0.217901,-0.218113,1,-1,-1,1.00939,0.999346,0.999535
7.8,0.472698,0.406079,0,-0.501576,0.183554,0,0.0771072,-0.63145,0,1.217,-0.260319,-0.260492,1,-1,-1,1.10939,0.999363,0.999553
7.9,0.481119,0.456383,0,-0.477665,0.17443,0,0.0498977,-0.674582,0,1.24445,-0.312426,-0.312567,1,-1,-1,1.20939,0.999382,0.999571
8,0.488088,0.507241,0,-0.450555,0.164086,0,0.0212372,-0.717162,0,1.28841,-0.37855,-0.378666,1,-1,-1,1.30939,0.999403,0.999592
8.1,0.493323,0.55876,0,-0.419729,0.152326,0,-0.0091568,-0.759081,0,1.35552,-0.465936,-0.466032,1,-1,-1,1.40939,0.999426,0.999615
8.2,0.496419,0.611094,0,-0.384435,0.138862,0,-0.0416877,-0.800185,0,1.45846,-0.587714,-0.587793,1,-1,-1,1.50939,0.999453,0.999642
8.3,0.496764,0.664477,0,-0.343499,0.123249,0,-0.0769693,-0.84024,0,1.62349,-0.770452,-0.770517,1,-1,-1,1.60939,0.999485,0.999674
8.4,0.499227,0.713983,0,-0.308819,0.105512,0,-0.109056,-0.87404,0,-1.00802,1.70717,0.789118,0.717,1,-1,1.70054,1.01052,0.999714
8.5,0.542645,0.7164,0,-0.377727,0.0931618,0,-0.0868368,-0.863342,0,-0.785806,1.4956,0.530625,0.717,1,-1,1.70054,1.11054,0.999758
8.6,0.584834,0.720318,0,-0.441884,0.077134,0,-0.0677514,-0.850023,0,-0.656299,1.37617,0.361042,0.717,1,-1,1.70054,1.21054,0.999797
8.7,0.626468,0.72536,0,-0.502567,0.0579506,0,-0.0513301,-0.834267,0,-0.575996,1.30505,0.235872,0.717,1,-1,1.70054,1.31055,0.999833
8.8,0.667923,0.731252,0,-0.56049,0.0359289,0,-0.0373364,-0.816154,0,-0.52626,1.26342,0.13523,0.717,1,-1,1.70055,1.41055,0.999867
8.9,0.709432,0.737769,0,-0.616081,0.0112701,0,-0.0256531,-0.795696,0,-0.4981,1.24218,0.0485002,0.717,1,-1,1.70055,1.51055,0.9999
9,0.75115,0.744713,0,-0.66961,-0.0159047,0,-0.0162357,-0.77285,0,-0.487069,1.23688,-0.0309553,0.717,1,-1,1.70055,1.61055,0.999932
9.1,0.787592,0.745618,0,-0.719059,-0.0429765,0,-0.00578305,-0.743812,0,-1.24253,0.489087,0.0910762,-1,1,-1,1.68856,1.70055,0.999966
9.2,0.780309,0.703682,0,-0.743833,-0.0505623,0,0.0234626,-0.691854,0,-1.23679,0.488123,0.0138543,-1,1,-1,1.58856,1.70056,0.999999
9.3,0.773398,0.662117,0,-0.765846,-0.0608178,0,0.0498536,-0.637618,0,-1.24566,0.503158,-0.0671309,-1,1,-1,1.48856,1.70056,0.999031
9.4,0.766861,0.620671,0,-0.785801,-0.072983,0,0.074113,-0.581586,0,-1.27096,0.535655,-0.156391,-1,1,-1,1.38856,1.70056,0.999064
9.5,0.761001,0.579229,0,-0.80342,-0.0874887,0,0.0957002,-0.523129,0,-1.31822,0.591257,-0.261473,-1,1,-1,1.28856,1.70057,0.999099
9.6,0.75605,0.537533,0,-0.818675,-0.104474,0,0.114393,-0.461763,0,-1.39804,0.68048,-0.394427,-1,1,-1,1.18857,1.70057,0.999135
9.7,0.752298,0.495154,0,-0.83147,-0.124214,0,0.129839,-0.396679,0,-1.53285,0.825529,-0.578642,-1,1,-1,1.08858,1.70057,0.999175
9.8,0.742557,0.457412,0,-0.835185,-0.13862,0,0.143028,-0.342434,0,0.995054,-1.83475,0.994944,-1,-1,-1,0.999593,1.68757,0.99922
9.9,0.688123,0.460036,0,-0.796073,-0.100653,0,0.160648,-0.389102,0,0.723658,-1.58035,0.723525,-1,-1,-1,0.999632,1.58757,0.999258
10,0.63501,0.459163,0,-0.755639,-0.0661856,0,0.175586,-0.428675,0,0.557445,-1.43206,0.557284,-1,-1,-1,0.999662,1.48757,0.999289
10.1,0.582876,0.4557,0,-0.714225,-0.0343102,0,0.188509,-0.462915,0,0.444693,-1.33841,0.444497,-1,-1,-1,0.999688,1.38757,0.999315
10.2,0.53151,0.450203,0,-0.672042,-0.00447066,0,0.199815,-0.492878,0,0.362776,-1.27712,0.362537,-1,-1,-1,0.999711,1.28757,0.999337
10.3,0.480773,0.443044,0,-0.629229,0.0237043,0,0.209766,-0.519254,0,0.300217,-1.23718,0.299926,-1,-1,-1,0.999731,1.18757,0.999358
10.4,0.430566,0.434485,0,-0.585886,0.0504775,0,0.218541,-0.542523,0,0.250568,-1.21279,0.250212,-1,-1,-1,0.99975,1.08757,0.999376
10.5,0.387277,0.433649,0,-0.544686,0.072272,0,0.222911,-0.567716,0,1.20298,-0.219784,-0.219587,1,-1,-1,1.01377,0.999574,0.999394
10.6,0.386711,0.484408,0,-0.522294,0.068604,0,0.206154,-0.615638,0,1.2179,-0.262517,-0.262356,1,-1,-1,1.11377,0.999591,0.999412
10.7,0.384822,0.535383,0,-0.496901,0.0644429,0,0.188073,-0.663343,0,1.24597,-0.315093,-0.314961,1,-1,-1,1.21377,0.99961,0.999431
10.8,0.381391,0.586612,0,-0.46811,0.0597237,0,0.168448,-0.710794,0,1.29077,-0.381932,-0.381823,1,-1,-1,1.31377,0.999631,0.999452
10.9,0.376114,0.638144,0,-0.435367,0.0543555,0,0.146976,-0.757942,0,1.35909,-0.470448,-0.470359,1,-1,-1,1.41377,0.999654,0.999475
11,0.368557,0.69005,0,-0.397862,0.0482053,0,0.123224,-0.804716,0,1.46402,-0.594143,-0.594069,1,-1,-1,1.51377,0.999681,0.999502
11.1,0.35806,0.742439,0,-0.354332,0.0410658,0,0.0965303,-0.851006,0,1.63272,-0.780485,-0.780424,1,-1,-1,1.61377,0.999713,0.999534
11.2,0.352787,0.789662,0,-0.321474,0.0299768,0,0.0738985,-0.888082,0,-0.996875,1.69637,0.776572,1,1,-1,1.70077,1.01475,0.999575
11.3,0.394757,0.800782,0,-0.386268,0.0039588,0,0.0933788,-0.873069,0,-0.779641,1.48977,0.522917,1,1,-1,1.70077,1.11476,0.999619
11.4,0.435261,0.813118,0,-0.445739,-0.0246994,0,0.109289,-0.85612,0,-0.652568,1.37275,0.355594,1,1,-1,1.70077,1.21477,0.999658
11.5,0.475016,0.826435,0,-0.501211,-0.0557464,0,0.122112,-0.83732,0,-0.573689,1.30302,0.231628,1,1,-1,1.70077,1.31477,0.999693
11.6,0.514438,0.840543,0,-0.553431,-0.0890165,0,0.13209,-0.816696,0,-0.524908,1.2623,0.131663,1,1,-1,1.70077,1.41478,0.999727
11.7,0.553796,0.855268,0,-0.602851,-0.124401,0,0.139335,-0.794236,0,-0.497472,1.24175,0.0453008,1,1,-1,1.70078,1.51478,0.99976
11.8,0.593281,0.870446,0,-0.649754,-0.161835,0,0.143882,-0.769888,0,-0.487059,1.23702,-0.0339997,1,1,-1,1.70078,1.61478,0.999793
11.9,0.627264,0.876314,0,-0.691913,-0.197197,0,0.148962,-0.738108,0,-1.24209,0.488862,0.0879579,-1,1,-1,1.68478,1.70078,0.999827
12,0.628533,0.833787,0,-0.714548,-0.209668,0,0.167095,-0.681287,0,-1.2369,0.488509,0.0106643,-1,1,-1,1.58479,1.70078,0.999859
12.1,0.630027,0.791608,0,-0.73433,-0.223878,0,0.182425,-0.623056,0,-1.24607,0.50371,-0.0701612,-1,1,-1,1.48479,1.70079,0.999892
12.2,0.631956,0.749691,0,-0.75134,-0.239846,0,0.194844,-0.563245,0,-1.27202,0.536886,-0.159734,-1,1,-1,1.38479,1.70079,0.999925
12.3,0.634556,0.707909,0,-0.765593,-0.257639,0,0.204154,-0.501584,0,-1.32013,0.593381,-0.265424,-1,1,-1,1.28479,1.70079,0.999959
12.4,0.638107,0.666049,0,-0.777036,-0.27739,0,0.210037,-0.437639,0,-1.40128,0.683949,-0.399497,-1,1,-1,1.1848,1.7008,0.999996
12.5,0.643167,0.623747,0,-0.785131,-0.299659,0,0.211402,-0.370341,0,-1.5403,0.833478,-0.588059,-1,1,-1,1.0848,1.7008,0.999036
12.6,0.63875,0.586272,0,-0.784424,-0.31172,0,0.21463,-0.31914,0,0.981507,-1.82178,0.981288,-1,-1,-1,0.999824,1.6838,0.999081
12.7,0.584989,0.577797,0,-0.753616,-0.266826,0,0.24105,-0.361048,0,0.715881,-1.57317,0.715614,-1,-1,-1,0.999861,1.5838,0.999119
12.8,0.533197,0.566202,0,-0.720837,-0.225057,0,0.263472,-0.396623,0,0.55241,-1.42765,0.552087,-1,-1,-1,0.999892,1.4838,0.999149
12.9,0.482868,0.552291,0,-0.686593,-0.185607,0,0.282879,-0.427423,0,0.441178,-1.33555,0.440785,-1,-1,-1,0.999918,1.3838,0.999175
13,0.433689,0.536559,0,-0.651196,-0.147983,0,0.299864,-0.454386,0,0.360195,-1.27524,0.359717,-1,-1,-1,0.99994,1.2838,0.999198
13.1,0.385452,0.519335,0,-0.614854,-0.111855,0,0.314813,-0.478127,0,0.298256,-1.23598,0.297673,-1,-1,-1,0.999961,1.1838,0.999218
13.2,0.338008,0.500856,0,-0.577717,-0.076986,0,0.327996,-0.499073,0,0.249045,-1.21211,0.248334,-1,-1,-1,0.999979,1.0838,0.999236
13.3,0.297247,0.49412,0,-0.542356,-0.0487167,0,0.336568,-0.524114,0,1.20336,-0.221617,-0.221018,1,-1,-1,1.01799,0.999802,0.999255
13.4,0.286485,0.54373,0,-0.519563,-0.0478143,0,0.329685,-0.574429,0,1.21878,-0.264658,-0.264169,1,-1,-1,1.11799,0.999819,0.999272
13.5,0.274378,0.593289,0,-0.493716,-0.0467951,0,0.321452,-0.624795,0,1.24747,-0.317694,-0.317293,1,-1,-1,1.21799,0.999838,0.999291
13.6,0.260699,0.642787,0,-0.464409,-0.0456435,0,0.311643,-0.675222,0,1.29308,-0.385234,-0.384904,1,-1,-1,1.31799,0.999859,0.999312
13.7,0.245137,0.692214,0,-0.431072,-0.0443374,0,0.299947,-0.725721,0,1.3626,-0.474863,-0.474592,1,-1,-1,1.41799,0.999883,0.999336
13.8,0.227245,0.741551,0,-0.392871,-0.0428446,0,0.285919,-0.776309,0,1.4695,-0.600452,-0.600229,1,-1,-1,1.51799,0.99991,0.999363
13.9,0.206342,0.790772,0,-0.348501,-0.0411145,0,0.268876,-0.827014,0,1.64183,-0.790375,-0.790191,1,-1,-1,1.61799,0.999943,0.999395
14,0.194236,0.83477,0,-0.318464,-0.0469869,0,0.255589,-0.865117,0,-0.986013,1.68585,0.764299,1,1,-1,1.70099,1.01898,0.999436
14.1,0.233043,0.854099,0,-0.376486,-0.0855044,0,0.271515,-0.846461,0,-0.7736,1.48406,0.515327,1,1,-1,1.701,1.11899,0.99948
14.2,0.270208,0.874323,0,-0.428832,-0.125547,0,0.28358,-0.826622,0,-0.648906,1.3694,0.350207,1,1,-1,1.701,1.219,0.999519
14.3,0.306464,0.895355,0,-0.476819,-0.16713,0,0.292262,-0.805585,0,-0.571425,1.30103,0.227417,1,1,-1,1.701,1.319,0.999555
14.4,0.34225,0.917091,0,-0.521195,-0.21024,0,0.297796,-0.78333,0,-0.523587,1.26121,0.128114,1,1,-1,1.701,1.419,0.999588
14.5,0.377859,0.939415,0,-0.562419,-0.254861,0,0.300286,-0.75982,0,-0.496869,1.24133,0.0421102,1,1,-1,1.70101,1.51901,0.999621
14.6,0.413509,0.962204,0,-0.600772,-0.300989,0,0.299752,-0.734997,0,-0.487071,1.23717,-0.0370426,1,1,-1,1.70101,1.61901,0.999654
14.7,0.444228,0.971937,0,-0.634028,-0.342365,0,0.298818,-0.701771,0,-1.24171,0.488527,0.0856863,-1,1,-1,1.68101,1.70001,0.999687
14.8,0.453987,0.930534,0,-0.653615,-0.359141,0,0.305121,-0.642451,0,-1.23693,0.488617,0.00835563,-1,1,-1,1.58101,1.70001,0.999719
14.9,0.463902,0.889514,0,-0.670062,-0.377049,0,0.308392,-0.582308,0,-1.24656,0.504304,-0.0726463,-1,1,-1,1.48101,1.70002,0.999752
15,0.474198,0.848837,0,-0.683442,-0.396126,0,0.30849,-0.521193,0,-1.27307,0.538076,-0.162577,-1,1,-1,1.38102,1.70002,0.999785
15.1,0.485133,0.808423,0,-0.693756,-0.416442,0,0.305163,-0.458881,0,-1.32199,0.595396,-0.268904,-1,1,-1,1.28102,1.70002,0.999819
15.2,0.497026,0.768118,0,-0.70092,-0.438119,0,0.298006,-0.395002,0,-1.4044,0.687253,-0.404117,-1,1,-1,1.18102,1.70002,0.999856
15.3,0.510323,0.727629,0,-0.704727,-0.461379,0,0.286358,-0.328926,0,-1.54388,0.836987,-0.592723,-1,1,-1,1.08103,1.70003,0.999896
15.4,0.510972,0.690543,0,-0.700799,-0.470225,0,0.281214,-0.281731,0,0.964605,-1.80593,0.96487,-1,-1,-1,0.999052,1.67903,0.99994
15.5,0.460109,0.671341,0,-0.679443,-0.420258,0,0.315208,-0.317185,0,0.70591,-1.56434,0.706232,-1,-1,-1,0.99909,1.57903,0.999977
15.6,0.411949,0.649578,0,-0.655177,-0.373068,0,0.343496,-0.347194,0,0.546914,-1.42308,0.546865,-1,-1,-1,0.99912,1.47903,0.999007
15.7,0.365478,0.625809,0,-0.629448,-0.327648,0,0.36854,-0.373332,0,0.437169,-1.33258,0.437109,-1,-1,-1,0.999145,1.37903,0.999033
15.8,0.320486,0.600495,0,-0.602239,-0.283773,0,0.390468,-0.396219,0,0.357079,-1.27329,0.357006,-1,-1,-1,0.999168,1.27903,0.999055
15.9,0.276708,0.573916,0,-0.573817,-0.241163,0,0.409775,-0.416372,0,0.295704,-1.23475,0.295615,-1,-1,-1,0.999188,1.17903,0.999076
16,0.233952,0.54627,0,-0.544372,-0.199621,0,0.426806,-0.434149,0,0.246857,-1.21145,0.246749,-1,-1,-1,0.999207,1.07903,0.999094
16.1,0.194956,0.529877,0,-0.526329,-0.161355,0,0.451275,-0.45969,0,0.970504,-0.412305,0.970481,1,-1,1,1.02122,0.999027,1.02111
16.2,0.16985,0.556081,0,-0.551436,-0.135151,0,0.504395,-0.515132,0,0.908139,-0.353542,0.908114,1,-1,1,1.12124,0.999027,1.12112
16.3,0.145132,0.58188,0,-0.576155,-0.109351,0,0.556176,-0.569177,0,0.863236,-0.310597,0.863211,1,-1,1,1.22125,0.999027,1.22113
