Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_extensile_velocity_0,arm_extensile_velocity_1,arm_extensile_velocity_2,arm_length_0,arm_length_1,arm_length_2
1.6,0.893502,-0.208446,0,-0.764713,0.491905,0,-0.105309,-0.258989,0,-2.27724,1.61084,-1.41772,-1,1,1,1.00109,1.80005,0.999327
1.7,0.886979,-0.178962,0,-0.764307,0.537576,0,-0.0994406,-0.337943,0,0.884596,-1.10953,1.78803,-1,1,1,0.999148,1.80005,1.09835
1.8,0.877318,-0.153906,0,-0.766072,0.580562,0,-0.0887106,-0.409219,0,0.592599,-0.853267,1.54388,-1,1,1,0.999197,1.80005,1.19837
1.9,0.864757,-0.132355,0,-0.769513,0.622192,0,-0.0738078,-0.475248,0,0.40544,-0.705689,1.40763,-1,1,1,0.999239,1.80005,1.29838
2,0.849566,-0.113721,0,-0.774192,0.663194,0,-0.0554108,-0.537481,0,0.26967,-0.614318,1.32656,-1,1,1,0.999278,1.80005,1.39838
2.1,0.831874,-0.0977012,0,-0.779807,0.703972,0,-0.0339236,-0.596724,0,0.162039,-0.557123,1.27851,-1,1,1,0.999314,1.80005,1.49838
2.2,0.811725,-0.0841405,0,-0.786119,0.744774,0,-0.00960041,-0.653458,0,0.07042,-0.523567,1.25289,-1,1,1,0.999348,1.80006,1.59839
2.3,0.7891,-0.0729687,0,-0.792923,0.785762,0,0.0174026,-0.707987,0,-0.0125834,-0.508392,1.24441,-1,1,1,0.999382,1.80006,1.69839
2.4,0.763922,-0.0641757,0,-0.800026,0.827057,0,0.0470054,-0.760497,0,-0.0922862,-0.509259,1.25077,1,-0.944,-1,0.999416,1.80006,1.79839
2.5,0.775067,-0.00288207,0,-0.745759,0.769418,0,-0.0166989,-0.765656,0,1.34345,-0.818758,-0.90264,1,-0.944,-1,1.09842,1.70663,1.70041
2.6,0.785308,0.0592534,0,-0.689039,0.709345,0,-0.0811859,-0.770077,0,1.38893,-0.884678,-0.957028,1,-0.944,-1,1.19842,1.61225,1.60043
2.7,0.794381,0.122513,0,-0.629284,0.646232,0,-0.146742,-0.773462,0,1.45663,-0.97046,-1.03295,1,-0.944,-1,1.29842,1.51788,1.50046
2.8,0.801901,0.187306,0,-0.56564,0.579178,0,-0.213788,-0.775369,0,1.55838,-1.08918,-1.14326,1,-0.944,-1,1.39842,1.42352,1.4005
2.9,0.80725,0.254288,0,-0.496768,0.506754,0,-0.28299,-0.775094,0,1.71938,-1.26728,-1.31427,1,-0.944,-1,1.49842,1.32918,1.30055
3,0.809344,0.324611,0,-0.420352,0.426475,0,-0.355513,-0.7714,0,2.00154,-1.56808,-1.60923,1,-0.944,-1,1.59842,1.23485,1.20063
3.1,0.80594,0.400672,0,-0.331692,0.333273,0,-0.433748,-0.761735,0,2.60315,-2.19167,-2.2282,1,-0.944,-1,1.69842,1.14057,1.10075
3.2,0.790697,0.489266,0,-0.217574,0.212875,0,-0.524415,-0.738895,0,4.66407,-4.28042,-4.31352,-0.138,1,-1,1.79842,1.04641,1.001
3.3,0.828695,0.465272,0,-0.294474,0.240215,0,-0.489027,-0.739735,0,-1.17159,1.7466,0.807934,-0.138,1,-1,1.78576,1.14449,0.999075
3.4,0.865358,0.444325,0,-0.36638,0.259624,0,-0.456583,-0.735427,0,-0.939559,1.53057,0.529268,-0.138,1,-1,1.77196,1.24451,0.999131
3.5,0.901663,0.425428,0,-0.435151,0.272637,0,-0.426375,-0.726506,0,-0.806311,1.41234,0.342874,-0.138,1,-1,1.75816,1.34452,0.99918
3.6,0.93808,0.407865,0,-0.501812,0.280417,0,-0.397988,-0.7134,0,-0.726819,1.34662,0.201824,-0.138,1,-1,1.74436,1.44452,0.999226
3.7,0.974849,0.391152,0,-0.56693,0.283628,0,-0.371202,-0.696286,0,-0.682089,1.31421,0.0845709,-0.138,1,-1,1.73056,1.54452,0.999269
3.8,1.01209,0.374915,0,-0.630843,0.282651,0,-0.345894,-0.675174,0,-0.663556,1.30648,-0.0210315,-0.138,1,-1,1.71677,1.64453,0.999311
3.9,1.04988,0.358828,0,-0.693761,0.277684,0,-0.321991,-0.649945,0,-0.667971,1.32011,-0.123472,-0.138,1,-1,1.70297,1.74453,0.999354
4,1.06939,0.347825,0,-0.729594,0.273351,0,-0.306397,-0.631999,0,-0.171755,0.0702737,0.000652743,-1,1,-1,1.68918,1.80053,0.999378
4.1,1.04535,0.313978,0,-0.754711,0.27291,0,-0.258356,-0.594533,0,-1.25442,0.525805,-0.0780935,-1,1,-1,1.59004,1.80053,0.999412
4.2,1.02185,0.280062,0,-0.778655,0.269235,0,-0.211759,-0.553882,0,-1.28173,0.561144,-0.170747,-1,1,-1,1.49004,1.80053,0.999446
4.3,0.998987,0.245833,0,-0.801473,0.262265,0,-0.166613,-0.509693,0,-1.3321,0.620747,-0.280191,-1,1,-1,1.39004,1.80053,0.999483
4.4,0.976882,0.210952,0,-0.82319,0.251828,0,-0.122935,-0.461394,0,-1.41675,0.715778,-0.419141,-1,1,-1,1.29005,1.80054,0.999521
4.5,0.955623,0.174901,0,-0.843824,0.237577,0,-0.0807336,-0.40804,0,-1.55931,0.869729,-0.612282,-1,1,-1,1.19006,1.80054,0.999564
4.6,0.935279,0.136785,0,-0.86339,0.218824,0,-0.0399762,-0.347936,0,-1.81678,1.13934,-0.917304,-1,1,-1,1.09007,1.80054,0.999613
4.7,0.917758,0.0992358,0,-0.880131,0.196888,0,-0.00440282,-0.28523,0,0,0,0,-1,1,-1,0.999097,1.80054,0.999669
4.8,0.917758,0.0992358,0,-0.880131,0.196888,0,-0.00440282,-0.28523,0,0,0,0,-1,1,1,0.999097,1.80054,0.999669
4.9,0.901826,0.125234,0,-0.895036,0.240279,0,0.0274706,-0.358315,0,0.885384,-1.11031,1.78871,-1,1,1,0.999157,1.80054,1.0987
5,0.884249,0.145553,0,-0.911257,0.280126,0,0.0617096,-0.421759,0,0.593091,-0.853749,1.54427,-1,1,1,0.999206,1.80054,1.19871
5.1,0.865131,0.161589,0,-0.928595,0.318127,0,0.0980985,-0.478848,0,0.405788,-0.706019,1.40788,-1,1,1,0.999248,1.80054,1.29872
5.2,0.844525,0.173988,0,-0.946886,0.355117,0,0.13649,-0.531179,0,0.269935,-0.614558,1.32672,-1,1,1,0.999287,1.80054,1.39872
5.3,0.822452,0.183078,0,-0.965982,0.391579,0,0.176776,-0.579647,0,0.162254,-0.557304,1.27862,-1,1,1,0.999323,1.80055,1.49873
5.4,0.7989,0.189021,0,-0.985743,0.427825,0,0.218882,-0.624793,0,0.0706023,-0.523703,1.25295,-1,1,1,0.999357,1.80055,1.59873
5.5,0.773829,0.191878,0,-1.00603,0.464081,0,0.262762,-0.666955,0,-0.0124218,-0.508494,1.24445,-1,1,1,0.999391,1.80055,1.69873
5.6,0.74716,0.191631,0,-1.0267,0.500524,0,0.308404,-0.706336,0,-0.0921362,-0.50933,1.25078,1,-1,-1,0.999425,1.80056,1.79873
5.7,0.733649,0.253831,0,-0.953768,0.464981,0,0.251042,-0.734008,0,1.35048,-0.883502,-0.882165,1,-1,-1,1.09843,1.70158,1.70075
5.8,0.71908,0.31655,0,-0.877645,0.427881,0,0.192616,-0.76116,0,1.39848,-0.945805,-0.944655,1,-1,-1,1.19843,1.6016,1.60077
5.9,0.703074,0.379971,0,-0.797532,0.38883,0,0.132746,-0.787604,0,1.47,-1.03024,-1.02926,1,-1,-1,1.29843,1.50163,1.5008
6,0.685069,0.444371,0,-0.712233,0.347245,0,0.0708671,-0.813066,0,1.5782,-1.15112,-1.1503,1,-1,-1,1.39843,1.40167,1.40085
6.1,0.664154,0.510193,0,-0.619837,0.302191,0,0.00606966,-0.837101,0,1.75165,-1.33826,-1.33758,1,-1,-1,1.49843,1.30173,1.3009
6.2,0.638692,0.578238,0,-0.516958,0.252013,0,-0.0632857,-0.858908,0,2.06288,-1.66568,-1.66515,1,-1,-1,1.59843,1.20181,1.20098
6.3,0.605176,0.65022,0,-0.396438,0.193214,0,-0.140711,-0.876771,0,2.75936,-2.38285,-2.38245,1,-1,-1,1.69843,1.10195,1.10112
6.4,0.552776,0.731429,0,-0.236229,0.115021,0,-0.237045,-0.885394,0,5.53951,-5.19101,-5.19073,1,1,-1,1.79843,1.00224,1.00141
6.5,0.598221,0.729173,0,-0.314564,0.11304,0,-0.207861,-0.880724,0,-1.10331,1.78201,0.877795,1,1,-1,1.80043,1.10027,0.999475
6.6,0.64121,0.728622,0,-0.38621,0.106133,0,-0.182385,-0.872388,0,-0.849903,1.54071,0.588605,1,1,-1,1.80043,1.20028,0.999524
6.7,0.682953,0.729806,0,-0.452882,0.0947931,0,-0.160234,-0.860974,0,-0.703668,1.40579,0.402729,1,1,-1,1.80043,1.30029,0.999566
6.8,0.724146,0.732255,0,-0.515973,0.0797676,0,-0.140843,-0.846778,0,-0.613052,1.32545,0.26764,1,1,-1,1.80043,1.4003,0.999604
6.9,0.765171,0.735645,0,-0.576257,0.0615003,0,-0.123922,-0.829945,0,-0.556342,1.27787,0.1604,1,1,-1,1.80043,1.5003,0.99964
7,0.80626,0.739726,0,-0.6342,0.0402688,0,-0.10932,-0.810526,0,-0.523132,1.25257,0.0690105,1,1,-1,1.80044,1.6003,0.999675
7.1,0.847565,0.744284,0,-0.690091,0.0162441,0,-0.0969654,-0.788504,0,-0.508233,1.24435,-0.0138678,1,1,-1,1.80044,1.7003,0.999709
7.2,0.888776,0.749073,0,-0.74358,-0.0102042,0,-0.0869359,-0.764063,0,0,0,0,-1,1,-1,1.80044,1.8003,0.999742
7.3,0.878282,0.708496,0,-0.769442,-0.016836,0,-0.0530549,-0.714219,0,-1.24432,0.508098,0.0149202,-1,1,-1,1.70144,1.80031,0.999776
7.4,0.86811,0.668201,0,-0.792953,-0.0260472,0,-0.021597,-0.662152,0,-1.25231,0.522746,-0.0678517,-1,1,-1,1.60144,1.80031,0.99981
7.5,0.858439,0.628055,0,-0.814195,-0.0378394,0,0.00737527,-0.607674,0,-1.27732,0.555637,-0.159028,-1,1,-1,1.50144,1.80031,0.999844
7.6,0.849461,0.587877,0,-0.833194,-0.0522784,0,0.0337332,-0.550473,0,-1.32448,0.611888,-0.265886,-1,1,-1,1.40145,1.80031,0.99988
7.7,0.841392,0.547404,0,-0.849921,-0.0695199,0,0.0572665,-0.490055,0,-1.40411,0.70176,-0.400287,-1,1,-1,1.30145,1.80032,0.999919
7.8,0.834498,0.506216,0,-0.864273,-0.0898678,0,0.0776444,-0.425597,0,-1.53769,0.846611,-0.584817,-1,1,-1,1.20146,1.80032,0.999961
7.9,0.829358,0.463436,0,-0.875747,-0.114285,0,0.093804,-0.355102,0,-1.77919,1.10042,-0.8745,-1,1,-1,1.10147,1.80032,0.99901
8,0.826178,0.41775,0,-0.884451,-0.143405,0,0.105719,-0.27647,0,-2.27834,1.61204,-1.41886,-1,-1,-1,1.0015,1.80032,0.99907
8.1,0.769853,0.428536,0,-0.84581,-0.101294,0,0.125458,-0.335576,0,1.04693,-1.88432,1.04681,-1,-1,-1,0.999555,1.70132,0.999124
8.2,0.715392,0.434168,0,-0.80525,-0.0644962,0,0.141389,-0.38419,0,0.753171,-1.60745,0.753022,-1,-1,-1,0.999595,1.60132,0.999164
8.3,0.662154,0.436075,0,-0.763467,-0.0314281,0,0.154842,-0.425255,0,0.576542,-1.4486,0.576361,-1,-1,-1,0.999626,1.50132,0.999195
8.4,0.609813,0.43525,0,-0.720788,-0.00109378,0,0.166455,-0.460708,0,0.458116,-1.3491,0.457896,-1,-1,-1,0.999653,1.40132,0.999222
8.5,0.55817,0.432294,0,-0.677408,0.0271077,0,0.176602,-0.491696,0,0.372778,-1.28415,0.37251,-1,-1,-1,0.999676,1.30132,0.999245
8.6,0.507096,0.427607,0,-0.633459,0.0535738,0,0.185527,-0.518959,0,0.308004,-1.24168,0.307678,-1,-1,-1,0.999697,1.20132,0.999266
8.7,0.456499,0.421465,0,-0.589032,0.0785838,0,0.193396,-0.543008,0,0.256847,-1.21537,0.256449,-1,-1,-1,0.999715,1.10132,0.999284
8.8,0.406312,0.414076,0,-0.544193,0.102342,0,0.200331,-0.564207,0,0.215133,-1.20195,0.214644,1,-1,-1,0.999733,1.00132,0.999302
8.9,0.407675,0.464694,0,-0.521952,0.0980001,0,0.181713,-0.611574,0,1.21493,-0.255559,-0.255543,1,-1,-1,1.09873,0.999336,0.99932
9,0.408254,0.515662,0,-0.497232,0.0928108,0,0.161745,-0.658472,0,1.24089,-0.306468,-0.306456,1,-1,-1,1.19873,0.999354,0.999338
9.1,0.407339,0.566944,0,-0.469208,0.0869277,0,0.140282,-0.705057,0,1.28288,-0.370844,-0.370833,1,-1,-1,1.29873,0.999375,0.999359
9.2,0.404643,0.6186,0,-0.437359,0.0802415,0,0.11704,-0.751267,0,1.34711,-0.455526,-0.455517,1,-1,-1,1.39873,0.999398,0.999382
9.3,0.39976,0.670715,0,-0.400927,0.0725931,0,0.0916102,-0.797019,0,1.44542,-0.5728,-0.572793,1,-1,-1,1.49873,0.999424,0.999408
9.4,0.392078,0.723418,0,-0.358744,0.0637374,0,0.0633809,-0.842182,0,1.60201,-0.747198,-0.747192,1,-1,-1,1.59873,0.999456,0.99944
9.5,0.380584,0.776921,0,-0.308842,0.0532607,0,0.0313394,-0.886546,0,1.87377,-1.03586,-1.03585,1,-1,-1,1.69873,0.999495,0.999479
9.6,0.363345,0.83163,0,-0.247382,0.0403576,0,-0.00644635,-0.929703,0,2.43149,-1.60975,-1.60975,0.717,1,-1,1.79873,0.999549,0.999533
9.7,0.408339,0.840156,0,-0.323916,0.0198688,0,0.0213327,-0.918209,0,-1.1088,1.78732,0.883863,0.717,1,-1,1.80045,1.09858,0.999593
9.8,0.450193,0.850121,0,-0.391805,-0.00431343,0,0.0440618,-0.903927,0,-0.852904,1.54354,0.592243,0.717,1,-1,1.80045,1.19859,0.999641
9.9,0.490396,0.861469,0,-0.453751,-0.031584,0,0.0628,-0.887472,0,-0.705484,1.40744,0.405258,0.717,1,-1,1.80045,1.2986,0.999684
10,0.529747,0.873912,0,-0.511306,-0.0615553,0,0.0781749,-0.868994,0,-0.614189,1.32644,0.269585,0.717,1,-1,1.80045,1.3986,0.999722
10.1,0.568699,0.88723,0,-0.565336,-0.0939855,0,0.0905063,-0.848563,0,-0.557031,1.27843,0.162018,0.717,1,-1,1.80046,1.49861,0.999758
10.2,0.607539,0.901236,0,-0.616363,-0.128718,0,0.0999559,-0.826194,0,-0.523488,1.25281,0.0704479,0.717,1,-1,1.80046,1.59861,0.999793
10.3,0.64647,0.91576,0,-0.664714,-0.165657,0,0.106589,-0.801853,0,-0.508309,1.24434,-0.0125116,0.717,1,-1,1.80046,1.69861,0.999827
10.4,0.685644,0.930637,0,-0.710588,-0.20476,0,0.1104,-0.775462,0,-0.509157,1.25068,-0.0921686,-1,1,-1,1.80047,1.79861,0.99986
10.5,0.685798,0.888878,0,-0.734477,-0.217929,0,0.131063,-0.71856,0,-1.24431,0.508129,0.0146961,-1,1,-1,1.70147,1.80061,0.999895
10.6,0.685801,0.847321,0,-0.755011,-0.232623,0,0.148809,-0.660372,0,-1.25235,0.522821,-0.0680824,-1,1,-1,1.60147,1.80062,0.999929
10.7,0.686254,0.806029,0,-0.772712,-0.249263,0,0.163554,-0.600453,0,-1.2774,0.555762,-0.159279,-1,1,-1,1.50147,1.80062,0.999964
10.8,0.687388,0.764877,0,-0.78759,-0.267921,0,0.175098,-0.538534,0,-1.32462,0.612075,-0.266176,-1,1,-1,1.40147,1.80062,1
10.9,0.689613,0.723694,0,-0.799201,-0.28906,0,0.182594,-0.473875,0,-1.40535,0.703259,-0.401906,-1,1,-1,1.30148,1.80062,0.999038
11,0.693011,0.682078,0,-0.808105,-0.312353,0,0.186546,-0.40634,0,-1.53978,0.848982,-0.587313,-1,1,-1,1.20148,1.80062,0.999081
11.1,0.698275,0.639411,0,-0.813582,-0.338616,0,0.185538,-0.334343,0,-1.77986,1.10114,-0.875279,-1,1,-1,1.1015,1.80062,0.999129
11.2,0.706392,0.594332,0,-0.814876,-0.368993,0,0.17781,-0.255169,0,-2.27979,1.61355,-1.42042,-1,-1,-1,1.00153,1.80062,0.999189
11.3,0.649131,0.591001,0,-0.787738,-0.318688,0,0.211445,-0.307659,0,1.04763,-1.88501,1.04754,-1,-1,-1,0.999579,1.70163,0.999243
11.4,0.594944,0.583126,0,-0.757436,-0.273068,0,0.238812,-0.350902,0,0.753573,-1.60783,0.753457,-1,-1,-1,0.999619,1.60163,0.999283
11.5,0.542857,0.571936,0,-0.725033,-0.230766,0,0.261926,-0.387428,0,0.576801,-1.44884,0.57666,-1,-1,-1,0.99965,1.50163,0.999315
11.6,0.492309,0.558315,0,-0.69109,-0.190896,0,0.281879,-0.418964,0,0.458294,-1.34926,0.458123,-1,-1,-1,0.999677,1.40163,0.999341
11.7,0.44296,0.5428,0,-0.655946,-0.152923,0,0.299316,-0.446527,0,0.372904,-1.28426,0.372695,-1,-1,-1,0.9997,1.30163,0.999364
11.8,0.394588,0.525743,0,-0.619825,-0.116493,0,0.314655,-0.470777,0,0.308094,-1.24175,0.307839,-1,-1,-1,0.999721,1.20163,0.999385
11.9,0.347035,0.507393,0,-0.582883,-0.0813575,0,0.328184,-0.492168,0,0.256907,-1.2154,0.256597,-1,-1,-1,0.999739,1.10163,0.999404
12,0.300186,0.487933,0,-0.545236,-0.0473349,0,0.340107,-0.511026,0,0.215168,-1.20195,0.214788,1,-1,-1,0.999757,1.00163,0.999421
12.1,0.289108,0.53734,0,-0.522616,-0.0460895,0,0.333664,-0.561514,0,1.21486,-0.255549,-0.25536,1,-1,-1,1.09876,0.999642,0.999439
12.2,0.277185,0.586893,0,-0.497386,-0.0450587,0,0.325798,-0.611879,0,1.24079,-0.306406,-0.306251,1,-1,-1,1.19876,0.999661,0.999457
12.3,0.263737,0.636385,0,-0.468784,-0.0438917,0,0.316406,-0.662304,0,1.28273,-0.370714,-0.370587,1,-1,-1,1.29876,0.999681,0.999478
12.4,0.248474,0.685804,0,-0.436278,-0.0425668,0,0.305197,-0.712804,0,1.34687,-0.4553,-0.455195,1,-1,-1,1.39876,0.999704,0.999501
12.5,0.23098,0.735132,0,-0.399098,-0.0410528,0,0.291756,-0.763393,0,1.44504,-0.572419,-0.572333,1,-1,-1,1.49876,0.999731,0.999527
12.6,0.210632,0.784345,0,-0.356053,-0.0393013,0,0.27546,-0.814098,0,1.60136,-0.746532,-0.746461,1,-1,-1,1.59876,0.999762,0.999559
12.7,0.186398,0.8334,0,-0.305135,-0.0372311,0,0.255275,-0.864961,0,1.87251,-1.03457,-1.03452,1,-1,-1,1.69876,0.999801,0.999598
12.8,0.156311,0.882218,0,-0.242441,-0.0346838,0,0.229236,-0.916061,0,2.42844,-1.60667,-1.60662,1,1,-1,1.79876,0.999855,0.999652
12.9,0.197743,0.901646,0,-0.311412,-0.0732916,0,0.253264,-0.898256,0,-1.10856,1.78705,0.883586,1,1,-1,1.80076,1.09888,0.999712
13,0.235877,0.921562,0,-0.371303,-0.113371,0,0.2718,-0.878839,0,-0.852804,1.54341,0.592108,1,1,-1,1.80076,1.1989,0.99976
13.1,0.272073,0.942414,0,-0.424677,-0.154988,0,0.285935,-0.858293,0,-0.705442,1.40738,0.405184,1,1,-1,1.80076,1.2989,0.999803
13.2,0.307175,0.964119,0,-0.473133,-0.198148,0,0.296314,-0.836611,0,-0.614176,1.32641,0.269543,1,1,-1,1.80076,1.39891,0.999841
13.3,0.341676,0.986574,0,-0.51757,-0.242829,0,0.303264,-0.81378,0,-0.557034,1.27841,0.161994,1,1,-1,1.80076,1.49891,0.999877
13.4,0.375901,1.00967,0,-0.558533,-0.289005,0,0.306945,-0.789777,0,-0.523498,1.2528,0.0704367,1,1,-1,1.80077,1.59891,0.999912
13.5,0.410086,1.03329,0,-0.59636,-0.336665,0,0.307413,-0.764552,0,-0.508322,1.24433,-0.0125137,1,1,-1,1.80077,1.69891,0.999946
13.6,0.444421,1.05731,0,-0.631255,-0.385816,0,0.304643,-0.738031,0,-0.509169,1.25067,-0.0921626,-1,1,-1,1.80077,1.79891,0.999979
13.7,0.454843,1.01696,0,-0.650741,-0.404659,0,0.310248,-0.67766,0,-1.24455,0.508529,0.0144587,-1,1,-1,1.70177,1.80092,0.999014
13.8,0.465014,0.976677,0,-0.66704,-0.423956,0,0.313203,-0.616884,0,-1.25264,0.523296,-0.0684563,-1,1,-1,1.60178,1.80092,0.999048
13.9,0.475557,0.936765,0,-0.680111,-0.44445,0,0.312819,-0.555162,0,-1.27781,0.556365,-0.159827,-1,1,-1,1.50178,1.80092,0.999083
14,0.486729,0.897155,0,-0.689946,-0.466212,0,0.308833,-0.492282,0,-1.32523,0.612893,-0.266971,-1,1,-1,1.40178,1.80093,0.999119
14.1,0.498843,0.857717,0,-0.696443,-0.489366,0,0.300823,-0.427905,0,-1.40529,0.703216,-0.40183,-1,1,-1,1.30178,1.80093,0.999157
14.2,0.512338,0.818205,0,-0.699366,-0.514132,0,0.288102,-0.361464,0,-1.53966,0.84888,-0.587176,-1,1,-1,1.20179,1.80093,0.999199
14.3,0.527897,0.778131,0,-0.698241,-0.540935,0,0.269481,-0.291912,0,-1.77959,1.1009,-0.875001,-1,1,-1,1.1018,1.80093,0.999248
14.4,0.546813,0.73642,0,-0.692052,-0.570702,0,0.242588,-0.217054,0,-2.2791,1.61288,-1.41971,-1,-1,-1,1.00183,1.80093,0.999308
14.5,0.492123,0.719149,0,-0.678072,-0.515278,0,0.288055,-0.259692,0,1.04742,-1.88477,1.04727,-1,-1,-1,0.999886,1.70193,0.999362
14.6,0.441525,0.69823,0,-0.659877,-0.46362,0,0.325181,-0.294905,0,0.753517,-1.60774,0.753336,-1,-1,-1,0.999926,1.60193,0.999402
14.7,0.393773,0.674612,0,-0.638832,-0.414663,0,0.35654,-0.324652,0,0.576813,-1.4488,0.576593,-1,-1,-1,0.999957,1.50193,0.999433
14.8,0.348108,0.649017,0,-0.615698,-0.367686,0,0.383611,-0.350336,0,0.458345,-1.34924,0.458077,-1,-1,-1,0.999984,1.40193,0.99946
14.9,0.304238,0.621465,0,-0.591053,-0.322397,0,0.407187,-0.372223,0,0.373158,-1.28465,0.373453,-1,-1,-1,0.999007,1.30193,0.999483
15,0.261502,0.593074,0,-0.564975,-0.27823,0,0.428035,-0.391976,0,0.308162,-1.24201,0.308522,-1,-1,-1,0.999027,1.20193,0.999504
15.1,0.21988,0.563626,0,-0.537786,-0.235118,0,0.446426,-0.409395,0,0.25682,-1.21557,0.25726,-1,-1,-1,0.999046,1.10193,0.999522
15.2,0.179215,0.53327,0,-0.509642,-0.192911,0,0.462639,-0.424748,0,0.214935,-1.20205,0.215473,1,-1,-1,0.999063,1.00193,0.99954
15.3,0.15637,0.57845,0,-0.488045,-0.186158,0,0.468786,-0.475275,0,1.21465,-0.255212,-0.254848,1,-1,-1,1.09806,0.999948,0.999557
15.4,0.132672,0.623567,0,-0.463869,-0.178975,0,0.473524,-0.52603,0,1.24044,-0.305938,-0.30564,1,-1,-1,1.19806,0.999967,0.999576
15.5,0.107514,0.668252,0,-0.436461,-0.170834,0,0.4768,-0.577217,0,1.2822,-0.370063,-0.369818,1,-1,-1,1.29806,0.999987,0.999597
15.6,0.0802655,0.712134,0,-0.404954,-0.161127,0,0.478361,-0.629097,0,1.34668,-0.454812,-0.455125,1,-1,-1,1.39806,0.99901,0.99962
15.7,0.0512036,0.755674,0,-0.369289,-0.150561,0,0.477752,-0.681423,0,1.44475,-0.57189,-0.572148,1,-1,-1,1.49806,0.999037,0.999647
15.8,0.0194014,0.798401,0,-0.327999,-0.138323,0,0.474407,-0.734562,0,1.60092,-0.745899,-0.746112,1,-1,-1,1.59806,0.999068,0.999678
15.9,-0.01613,0.84002,0,-0.279161,-0.123843,0,0.467336,-0.788808,0,1.87179,-1.0337,-1.03387,1,-1,-1,1.69806,0.999107,0.999717
16,-0.0572763,0.879972,0,-0.21903,-0.10601,0,0.454656,-0.844718,0,2.42701,-1.6051,-1.60525,1,1,-1,1.79806,0.999161,0.999771
16.1,-0.0218723,0.908969,0,-0.276402,-0.160344,0,0.473556,-0.821575,0,-1.10773,1.78637,0.882808,1,1,-1,1.80006,1.09819,0.999831
16.2,0.010218,0.93763,0,-0.32462,-0.213878,0,0.486743,-0.798215,0,-0.852268,1.54301,0.591631,1,1,-1,1.80007,1.1982,0.999879
16.3,0.0402015,0.966724,0,-0.366149,-0.267306,0,0.495392,-0.77484,0,-0.705059,1.40712,0.404861,1,1,-1,1.80007,1.29821,0.999922
