Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_extensile_velocity_0,arm_extensile_velocity_1,arm_extensile_velocity_2,arm_length_0,arm_length_1,arm_length_2
1.6,0.997019,-0.170935,0,-0.780312,0.500829,0,-0.195059,-0.309135,0,-1.81872,1.15468,-0.920038,-1,1,-1,1.20106,1.90005,0.99928
1.7,0.965043,-0.20277,0,-0.807191,0.48233,0,-0.133756,-0.25603,0,-2.34619,1.69573,-1.49353,-1,1,-1,1.10109,1.90005,0.999345
1.8,0.931259,-0.242614,0,-0.836635,0.453608,0,-0.0671845,-0.184225,0,-3.95629,3.31962,-3.14733,-1,1,1,1.00115,1.90005,0.999442
1.9,0.929074,-0.201744,0,-0.834389,0.505629,0,-0.0669646,-0.281752,0,1.51651,-1.71789,2.36798,-1,1,1,0.999246,1.90005,1.0985
2,0.922092,-0.169778,0,-0.836022,0.550786,0,-0.0584437,-0.362583,0,0.929956,-1.16374,1.82745,-1,1,1,0.999311,1.90005,1.19853
2.1,0.911583,-0.143188,0,-0.840066,0.592956,0,-0.0443758,-0.434512,0,0.623721,-0.893105,1.56976,-1,1,1,0.999363,1.90005,1.29854
2.2,0.898164,-0.120531,0,-0.845783,0.633682,0,-0.0261045,-0.500721,0,0.428188,-0.737156,1.42581,-1,1,1,0.999408,1.90005,1.39855
2.3,0.88213,-0.101135,0,-0.852751,0.673708,0,-0.00432597,-0.562755,0,0.286903,-0.640405,1.33995,-1,1,1,0.999448,1.90005,1.49856
2.4,0.863629,-0.0846497,0,-0.860678,0.713451,0,0.0205456,-0.621477,0,0.175325,-0.579539,1.28879,-1,1,1,0.999486,1.90005,1.59856
2.5,0.842721,-0.0708911,0,-0.869334,0.753169,0,0.0482493,-0.677405,0,0.0806805,-0.543385,1.26112,-1,1,1,0.999522,1.90005,1.69856
2.6,0.819399,-0.0597728,0,-0.87852,0.793039,0,0.0786245,-0.730868,0,-0.00478914,-0.526347,1.25135,-1,1,1,0.999557,1.90006,1.79856
2.7,0.793597,-0.0512784,0,-0.888052,0.833191,0,0.111588,-0.782065,0,-0.0866239,-0.525898,1.25697,1,-0.944,-1,0.999592,1.90006,1.89856
2.8,0.801983,0.010223,0,-0.83183,0.779072,0,0.0484002,-0.790537,0,1.32455,-0.796442,-0.882011,1,-0.944,-1,1.09859,1.80662,1.80058
2.9,0.809537,0.0724215,0,-0.773319,0.722895,0,-0.015501,-0.798403,0,1.36234,-0.854019,-0.928127,1,-0.944,-1,1.19859,1.71224,1.7006
3,0.816035,0.135536,0,-0.712027,0.664195,0,-0.0803606,-0.805429,0,1.41791,-0.926752,-0.991026,1,-0.944,-1,1.29859,1.61787,1.60062
3.1,0.82116,0.199874,0,-0.647254,0.602305,0,-0.146524,-0.811288,0,1.49907,-1.02358,-1.07941,1,-0.944,-1,1.39859,1.5235,1.50066
3.2,0.824436,0.265893,0,-0.577954,0.536212,0,-0.214511,-0.815481,0,1.6214,-1.16113,-1.20976,1,-0.944,-1,1.49859,1.42915,1.4007
3.3,0.825081,0.33435,0,-0.502441,0.464279,0,-0.285165,-0.817194,0,1.81907,-1.37469,-1.41728,1,-0.944,-1,1.59859,1.33481,1.30076
3.4,0.821659,0.406634,0,-0.417677,0.38353,0,-0.360028,-0.814936,0,2.1817,-1.75522,-1.7929,1,-0.944,-1,1.69859,1.24049,1.20085
3.5,0.810979,0.485849,0,-0.316997,0.287423,0,-0.442501,-0.805399,0,3.03633,-2.63153,-2.6654,1,-0.944,-1,1.79859,1.14624,1.101
3.6,0.782109,0.582674,0,-0.177529,0.153495,0,-0.544169,-0.777266,0,7.19559,-6.81879,-6.84989,-0.138,1,-1,1.89859,1.05218,1.00136
3.7,0.824202,0.557089,0,-0.266184,0.1876,0,-0.501916,-0.783668,0,-1.58614,2.13557,1.24831,-0.138,1,-1,1.88593,1.15029,0.999465
3.8,0.86281,0.536631,0,-0.344978,0.209483,0,-0.465143,-0.782802,0,-1.16297,1.72946,0.782791,-0.138,1,-1,1.87213,1.25031,0.999534
3.9,0.900125,0.519206,0,-0.418351,0.223071,0,-0.431874,-0.776429,0,-0.943399,1.52616,0.515413,-0.138,1,-1,1.85833,1.35032,0.999591
4,0.937074,0.50371,0,-0.488289,0.2304,0,-0.401226,-0.765444,0,-0.815587,1.41351,0.332807,-0.138,1,-1,1.84453,1.45033,0.999642
4.1,0.974111,0.489501,0,-0.555793,0.232533,0,-0.37277,-0.750259,0,-0.739222,1.351,0.192655,-0.138,1,-1,1.83074,1.55033,0.999689
4.2,1.01148,0.476131,0,-0.621428,0.230086,0,-0.346282,-0.73104,0,-0.696902,1.32109,0.0748316,-0.138,1,-1,1.81694,1.65034,0.999734
4.3,1.0493,0.463247,0,-0.685534,0.22341,0,-0.321642,-0.707794,0,-0.680775,1.31586,-0.0323712,-0.138,1,-1,1.80314,1.75034,0.999778
4.4,1.08767,0.450533,0,-0.74832,0.212677,0,-0.29879,-0.68039,0,-0.688071,1.33253,-0.137419,-0.138,1,-1,1.78935,1.85034,0.999822
4.5,1.10514,0.441835,0,-0.780483,0.20582,0,-0.284945,-0.662587,0,-0.172796,0.0729627,-0.00200858,-1,1,-1,1.77555,1.90034,0.999845
4.6,1.08342,0.407244,0,-0.805833,0.202265,0,-0.239015,-0.621432,0,-1.26554,0.549576,-0.100764,-1,1,-1,1.67641,1.90034,0.99988
4.7,1.06228,0.372571,0,-0.829788,0.195414,0,-0.1948,-0.576999,0,-1.29777,0.590551,-0.198304,-1,1,-1,1.57642,1.90034,0.999916
4.8,1.04185,0.33757,0,-0.852375,0.185166,0,-0.152349,-0.528888,0,-1.35529,0.658039,-0.314977,-1,1,-1,1.47642,1.90034,0.999954
4.9,1.02226,0.301889,0,-0.873594,0.171294,0,-0.111745,-0.476455,0,-1.45116,0.765036,-0.465284,-1,1,-1,1.37642,1.90035,0.999995
5,1.00379,0.264885,0,-0.893249,0.152883,0,-0.0734038,-0.418028,0,-1.61518,0.941452,-0.680357,-1,1,-1,1.27643,1.90035,0.999042
5.1,0.986329,0.225779,0,-0.911602,0.129964,0,-0.0368738,-0.352783,0,-1.91396,1.25334,-1.02704,-1,1,-1,1.17645,1.90035,0.999096
5.2,0.970205,0.182394,0,-0.928365,0.100194,0,-0.00270952,-0.275965,0,-2.57673,1.9298,-1.73526,-1,1,-1,1.07648,1.90035,0.999166
5.3,0.959041,0.143195,0,-0.939891,0.0698275,0,0.0213839,-0.203014,0,0,0,0,-1,1,-1,0.999531,1.90035,0.999245
5.4,0.959041,0.143195,0,-0.939891,0.0698275,0,0.0213839,-0.203014,0,0,0,0,-1,1,1,0.999531,1.90035,0.999245
5.5,0.940751,0.180333,0,-0.958603,0.11886,0,0.0604871,-0.293369,0,1.51781,-1.7191,2.36916,-1,1,1,0.999628,1.90035,1.09831
5.6,0.921512,0.206802,0,-0.978251,0.159565,0,0.10078,-0.363976,0,0.930656,-1.16433,1.82801,-1,1,1,0.999694,1.90035,1.19833
5.7,0.901204,0.22693,0,-0.998903,0.196562,0,0.14257,-0.424197,0,0.624207,-0.893454,1.57008,-1,1,1,0.999745,1.90035,1.29835
5.8,0.879814,0.242287,0,-1.02051,0.231562,0,0.185909,-0.477489,0,0.428579,-0.73738,1.42601,-1,1,1,0.99979,1.90035,1.39835
5.9,0.857341,0.253609,0,-1.04297,0.265416,0,0.230781,-0.525547,0,0.287248,-0.640547,1.34007,-1,1,1,0.99983,1.90035,1.49836
6,0.83378,0.261274,0,-1.06621,0.298624,0,0.277152,-0.569329,0,0.175652,-0.579615,1.28885,-1,1,1,0.999868,1.90035,1.59836
6.1,0.809112,0.265477,0,-1.0901,0.331517,0,0.324993,-0.609416,0,0.0810084,-0.543401,1.26112,-1,1,1,0.999904,1.90036,1.69836
6.2,0.783296,0.266294,0,-1.11453,0.364334,0,0.374289,-0.646171,0,-0.00444344,-0.5263,1.25129,-1,1,1,0.99994,1.90036,1.79836
6.3,0.756264,0.263714,0,-1.1394,0.397269,0,0.425042,-0.679813,0,-0.0862419,-0.525779,1.25684,1,-1,-1,0.999975,1.90036,1.89836
6.4,0.735883,0.323802,0,-1.06388,0.370865,0,0.371604,-0.714102,0,1.33119,-0.861873,-0.86023,1,-1,-1,1.09897,1.80138,1.80038
6.5,0.714532,0.384233,0,-0.985381,0.343414,0,0.317189,-0.748047,0,1.37122,-0.915532,-0.914106,1,-1,-1,1.19897,1.7014,1.7004
6.6,0.691886,0.445119,0,-0.90322,0.314678,0,0.26147,-0.781534,0,1.43,-0.98626,-0.985033,1,-1,-1,1.29897,1.60143,1.60043
6.7,0.667484,0.506623,0,-0.816421,0.284313,0,0.203986,-0.8144,0,1.51626,-1.08379,-1.08274,1,-1,-1,1.39897,1.50146,1.50047
6.8,0.640621,0.568991,0,-0.723497,0.251797,0,0.144032,-0.846397,0,1.64759,-1.22673,-1.22586,1,-1,-1,1.49897,1.40151,1.40051
6.9,0.610125,0.632636,0,-0.622002,0.216271,0,0.0804303,-0.877114,0,1.8636,-1.45586,-1.45514,1,-1,-1,1.59897,1.30157,1.30058
7,0.573778,0.698336,0,-0.507389,0.176139,0,0.0109639,-0.90577,0,2.27291,-1.88124,-1.88068,1,-1,-1,1.69897,1.20167,1.20067
7.1,0.526405,0.767907,0,-0.369136,0.127707,0,-0.0695497,-0.930548,0,3.3096,-2.93896,-2.93854,1,-1,-1,1.79897,1.10184,1.10084
7.2,0.447175,0.84866,0,-0.164676,0.0560333,0,-0.181963,-0.944129,0,10.3777,-10.0358,-10.0355,1,1,-1,1.89897,1.0023,1.0013
7.3,0.498824,0.849076,0,-0.260876,0.0516606,0,-0.141953,-0.940648,0,-1.70948,2.3596,1.50771,1,1,-1,1.90098,1.10037,0.999408
7.4,0.543837,0.85245,0,-0.34121,0.0400192,0,-0.110332,-0.932423,0,-1.16023,1.82398,0.926033,1,1,-1,1.90098,1.2004,0.999473
7.5,0.585798,0.85811,0,-0.412487,0.0231889,0,-0.0841942,-0.920885,0,-0.891272,1.56796,0.621452,1,1,-1,1.90098,1.30041,0.999525
7.6,0.626263,0.865383,0,-0.477911,0.0023827,0,-0.0620887,-0.90659,0,-0.736104,1.42478,0.426662,1,1,-1,1.90098,1.40042,0.99957
7.7,0.665986,0.873876,0,-0.539041,-0.0217658,0,-0.0433367,-0.889809,0,-0.639788,1.33935,0.285762,1,1,-1,1.90098,1.50042,0.99961
7.8,0.705394,0.883314,0,-0.59675,-0.0488769,0,-0.0275853,-0.870673,0,-0.579199,1.28846,0.1744,1,1,-1,1.90098,1.60042,0.999648
7.9,0.744752,0.893477,0,-0.651564,-0.0787107,0,-0.0146489,-0.849235,0,-0.543243,1.26098,0.0798764,1,1,-1,1.90098,1.70042,0.999684
8,0.784242,0.904174,0,-0.703814,-0.11112,0,-0.00444224,-0.825485,0,-0.526365,1.25136,-0.0055337,1,1,-1,1.90099,1.80043,0.999719
8.1,0.823603,0.915115,0,-0.753216,-0.145667,0,0.00298661,-0.799629,0,0,0,0,-1,1,-1,1.90099,1.90043,0.999754
8.2,0.818441,0.874163,0,-0.778013,-0.15684,0,0.0303094,-0.745223,0,-1.25127,0.526073,0.0073451,-1,1,-1,1.80199,1.90043,0.999789
8.3,0.813589,0.83353,0,-0.800059,-0.170352,0,0.0548166,-0.688847,0,-1.26052,0.542538,-0.0778909,-1,1,-1,1.70199,1.90043,0.999824
8.4,0.809245,0.793106,0,-0.819423,-0.186226,0,0.0764059,-0.630313,0,-1.28752,0.577973,-0.172073,-1,1,-1,1.60199,1.90043,0.99986
8.5,0.805623,0.752739,0,-0.836102,-0.204546,0,0.0948857,-0.569318,0,-1.33771,0.637824,-0.282832,-1,1,-1,1.50199,1.90044,0.999898
8.6,0.802978,0.7122,0,-0.850022,-0.225485,0,0.109945,-0.50538,0,-1.42201,0.732961,-0.422656,-1,1,-1,1.402,1.90044,0.999938
8.7,0.801643,0.671111,0,-0.861001,-0.249368,0,0.121087,-0.437699,0,-1.56308,0.885974,-0.615367,-1,1,-1,1.30201,1.90044,0.999983
8.8,0.802311,0.628718,0,-0.868326,-0.277175,0,0.126896,-0.364389,0,-1.81775,1.15374,-0.918891,-1,1,-1,1.20202,1.90044,0.999035
8.9,0.805468,0.58373,0,-0.871919,-0.309603,0,0.126835,-0.28331,0,-2.34389,1.69346,-1.49107,-1,1,-1,1.10205,1.90044,0.999099
9,0.813492,0.532161,0,-0.869462,-0.350641,0,0.116088,-0.186061,0,-3.94667,3.31005,-3.13758,-1,-1,-1,1.00211,1.90044,0.999196
9.1,0.75118,0.542624,0,-0.843313,-0.293542,0,0.155394,-0.259516,0,1.63817,-2.45942,1.63819,-1,-1,-1,0.999195,1.80144,0.999286
9.2,0.693768,0.544442,0,-0.812164,-0.245283,0,0.184713,-0.31542,0,1.04763,-1.88507,1.04766,-1,-1,-1,0.999249,1.70144,0.99934
9.3,0.639113,0.541,0,-0.778257,-0.202284,0,0.208482,-0.360741,0,0.753509,-1.60785,0.75354,-1,-1,-1,0.999289,1.60144,0.99938
9.4,0.586282,0.53408,0,-0.742526,-0.162762,0,0.228559,-0.39902,0,0.576701,-1.44884,0.576739,-1,-1,-1,0.999321,1.50144,0.999412
9.5,0.534788,0.524611,0,-0.705459,-0.125788,0,0.245892,-0.432067,0,0.458166,-1.34925,0.458213,-1,-1,-1,0.999347,1.40144,0.999438
9.6,0.484336,0.513155,0,-0.667351,-0.0908007,0,0.261042,-0.46095,0,0.372748,-1.28425,0.372805,-1,-1,-1,0.99937,1.30144,0.999461
9.7,0.434732,0.500082,0,-0.628394,-0.0574306,0,0.274371,-0.48636,0,0.307907,-1.24175,0.307976,-1,-1,-1,0.999391,1.20144,0.999482
9.8,0.385839,0.485651,0,-0.588726,-0.0254167,0,0.286128,-0.508772,0,0.256685,-1.21541,0.256769,-1,-1,-1,0.99941,1.10144,0.999501
9.9,0.337558,0.470055,0,-0.548448,0.00543189,0,0.296492,-0.528528,0,0.2149,-1.20197,0.215003,1,-1,-1,0.999427,1.00144,0.999518
10,0.330525,0.520202,0,-0.525809,0.00483063,0,0.285982,-0.578323,0,1.21481,-0.255289,-0.255362,1,-1,-1,1.09843,0.999457,0.999536
10.1,0.322661,0.570563,0,-0.500587,0.00380494,0,0.274064,-0.627879,0,1.2407,-0.306142,-0.306202,1,-1,-1,1.19843,0.999476,0.999555
10.2,0.313272,0.620987,0,-0.471995,0.00264275,0,0.260623,-0.677374,0,1.28259,-0.370428,-0.370477,1,-1,-1,1.29843,0.999496,0.999575
10.3,0.302067,0.671484,0,-0.439501,0.00132254,0,0.245366,-0.726795,0,1.34667,-0.454965,-0.455005,1,-1,-1,1.39843,0.999519,0.999598
10.4,0.288633,0.722071,0,-0.402334,-0.000186982,0,0.227879,-0.776125,0,1.44472,-0.571992,-0.572025,1,-1,-1,1.49843,0.999546,0.999624
10.5,0.272345,0.772774,0,-0.359306,-0.00193401,0,0.20754,-0.82534,0,1.60084,-0.745923,-0.745951,1,-1,-1,1.59843,0.999577,0.999656
10.6,0.252173,0.823634,0,-0.308412,-0.00399981,0,0.183317,-0.874398,0,1.87158,-1.03356,-1.03358,1,-1,-1,1.69843,0.999616,0.999695
10.7,0.226154,0.874731,0,-0.245755,-0.00654244,0,0.153248,-0.923219,0,2.42634,-1.6045,-1.60452,1,-1,-1,1.79843,0.99967,0.999749
10.8,0.189352,0.926265,0,-0.161347,-0.00996685,0,0.112396,-0.971602,0,4.10298,-3.29672,-3.29674,0.717,1,-1,1.89843,0.999759,0.999838
10.9,0.239255,0.941427,0,-0.253458,-0.0418531,0,0.150329,-0.956636,0,-1.71039,2.36065,1.50887,0.717,1,-1,1.90014,1.09882,0.999935
11,0.281348,0.957801,0,-0.326898,-0.0764469,0,0.178148,-0.93954,0,-1.1605,1.82437,0.926578,0.717,1,-1,1.90015,1.19885,1
11.1,0.319655,0.975631,0,-0.38956,-0.113704,0,0.199383,-0.920705,0,-0.893325,1.56993,0.623871,0.717,1,-1,1.90015,1.29886,0.999051
11.2,0.356238,0.994408,0,-0.446097,-0.152713,0,0.216384,-0.900585,0,-0.737302,1.42591,0.42825,0.717,1,-1,1.90015,1.39887,0.999096
11.3,0.391748,1.01414,0,-0.497537,-0.193665,0,0.229443,-0.879066,0,-0.640518,1.34002,0.28691,0.717,1,-1,1.90015,1.49887,0.999136
11.4,0.426676,1.03468,0,-0.544829,-0.236451,0,0.238941,-0.856172,0,-0.579638,1.28885,0.175292,0.717,1,-1,1.90015,1.59887,0.999174
11.5,0.461342,1.0559,0,-0.588552,-0.280996,0,0.245071,-0.8319,0,-0.543485,1.26119,0.080614,0.717,1,-1,1.90015,1.69888,0.99921
11.6,0.495977,1.07768,0,-0.629066,-0.327254,0,0.247912,-0.806214,0,-0.526459,1.25143,-0.00488993,0.717,1,-1,1.90015,1.79888,0.999245
11.7,0.530764,1.09987,0,-0.666589,-0.375214,0,0.247458,-0.779047,0,-0.526034,1.25707,-0.0867636,-1,1,-1,1.90016,1.89888,0.999281
11.8,0.538145,1.05944,0,-0.687349,-0.393667,0,0.257621,-0.71873,0,-1.25143,0.526425,0.00614223,-1,1,-1,1.80116,1.90088,0.999317
11.9,0.545383,1.01917,0,-0.704434,-0.413069,0,0.264532,-0.657629,0,-1.26092,0.543157,-0.07925,-1,1,-1,1.70116,1.90088,0.999352
12,0.553049,0.979257,0,-0.718259,-0.433946,0,0.268016,-0.595314,0,-1.28824,0.578939,-0.17369,-1,1,-1,1.60116,1.90089,0.999388
12.1,0.561393,0.939605,0,-0.728798,-0.456382,0,0.267798,-0.531548,0,-1.33891,0.639283,-0.284872,-1,1,-1,1.50116,1.90089,0.999426
12.2,0.570728,0.900072,0,-0.735925,-0.48052,0,0.263436,-0.465959,0,-1.42396,0.735194,-0.425412,-1,1,-1,1.40117,1.90089,0.999466
12.3,0.581486,0.86039,0,-0.73937,-0.506621,0,0.254213,-0.397922,0,-1.56638,0.889581,-0.619448,-1,1,-1,1.30118,1.90089,0.999511
12.4,0.594344,0.820045,0,-0.7386,-0.535183,0,0.238893,-0.3263,0,-1.82058,1.15669,-0.922197,-1,1,-1,1.20119,1.90089,0.999562
12.5,0.610572,0.777922,0,-0.732498,-0.567272,0,0.215017,-0.248727,0,-2.35027,1.69996,-1.49789,-1,1,-1,1.10121,1.90089,0.999627
12.6,0.633423,0.730886,0,-0.718053,-0.605863,0,0.176106,-0.158728,0,-3.97168,3.33517,-3.16298,-1,-1,-1,1.00127,1.90089,0.999724
12.7,0.570502,0.723164,0,-0.709941,-0.543198,0,0.235659,-0.218437,0,1.63649,-2.45779,1.63659,-1,-1,-1,0.999365,1.80189,0.999815
12.8,0.515071,0.708097,0,-0.694266,-0.487952,0,0.280038,-0.263294,0,1.04699,-1.88448,1.04711,-1,-1,-1,0.99942,1.70189,0.999869
12.9,0.463813,0.68881,0,-0.67442,-0.436924,0,0.316023,-0.299663,0,0.753186,-1.60759,0.753342,-1,-1,-1,0.99946,1.60189,0.999909
13,0.415315,0.666732,0,-0.651817,-0.388683,0,0.346423,-0.330382,0,0.576507,-1.44871,0.576696,-1,-1,-1,0.999491,1.50189,0.999941
13.1,0.368841,0.642609,0,-0.627193,-0.342487,0,0.372671,-0.356902,0,0.458027,-1.34918,0.458257,-1,-1,-1,0.999518,1.40189,0.999967
13.2,0.323944,0.616888,0,-0.600992,-0.297885,0,0.395615,-0.38008,0,0.372628,-1.28421,0.372907,-1,-1,-1,0.999541,1.30189,0.99999
13.3,0.280456,0.590014,0,-0.573082,-0.254741,0,0.41525,-0.400417,0,0.308513,-1.24198,0.308096,-1,-1,-1,0.999561,1.20189,0.999011
13.4,0.237932,0.561917,0,-0.544522,-0.212503,0,0.433053,-0.418434,0,0.257265,-1.21555,0.256757,-1,-1,-1,0.99958,1.10189,0.99903
13.5,0.196333,0.532886,0,-0.515033,-0.171203,0,0.448743,-0.434319,0,0.215492,-1.20204,0.214869,1,-1,-1,0.999597,1.00189,0.999047
13.6,0.174948,0.578768,0,-0.493211,-0.165128,0,0.453254,-0.485028,0,1.21485,-0.255801,-0.255017,1,-1,-1,1.0986,0.999908,0.999065
13.7,0.152707,0.624615,0,-0.468793,-0.158706,0,0.456344,-0.535919,0,1.24076,-0.306597,-0.305954,1,-1,-1,1.1986,0.999927,0.999083
13.8,0.128993,0.670077,0,-0.44111,-0.151433,0,0.457956,-0.587197,0,1.28269,-0.37085,-0.370323,1,-1,-1,1.2986,0.999947,0.999104
13.9,0.103522,0.715081,0,-0.409647,-0.143172,0,0.457806,-0.638935,0,1.34681,-0.455383,-0.45495,1,-1,-1,1.3986,0.99997,0.999127
14,0.0758944,0.759521,0,-0.373659,-0.133729,0,0.455493,-0.691237,0,1.44495,-0.572447,-0.57209,1,-1,-1,1.4986,0.999997,0.999153
14.1,0.0451304,0.802967,0,-0.331527,-0.122336,0,0.450359,-0.744451,0,1.60287,-0.748078,-0.748133,1,-1,-1,1.5986,0.999028,0.999186
14.2,0.010927,0.845699,0,-0.282159,-0.109412,0,0.441491,-0.798457,0,1.87545,-1.03757,-1.03761,1,-1,-1,1.6986,0.999068,0.999225
14.3,-0.0289693,0.886939,0,-0.221339,-0.0934888,0,0.42693,-0.853953,0,2.43559,-1.6139,-1.61393,1,-1,-1,1.7986,0.999122,0.999279
14.4,-0.0794033,0.92542,0,-0.139262,-0.071998,0,0.401835,-0.912209,0,4.14163,-3.33554,-3.33557,1,1,-1,1.8986,0.999211,0.999369
14.5,-0.0361155,0.954645,0,-0.218166,-0.12945,0,0.433883,-0.886924,0,-1.72304,2.37299,1.52183,1,1,-1,1.9006,1.09827,0.999467
14.6,-0.000595273,0.982618,0,-0.27847,-0.184047,0,0.455617,-0.862415,0,-1.16608,1.82966,0.932496,1,1,-1,1.9006,1.1983,0.999532
14.7,0.0310762,1.01077,0,-0.328283,-0.237861,0,0.470916,-0.838236,0,-0.894434,1.57097,0.625283,1,1,-1,1.9006,1.29831,0.999584
14.8,0.0605869,1.03942,0,-0.370985,-0.291688,0,0.481316,-0.814029,0,-0.737994,1.42653,0.429299,1,1,-1,1.9006,1.39832,0.999629
14.9,0.0887898,1.06866,0,-0.40824,-0.345882,0,0.487538,-0.789638,0,-0.640956,1.34039,0.287774,1,1,-1,1.9006,1.49833,0.999669
15,0.116195,1.09852,0,-0.440991,-0.400615,0,0.489953,-0.764975,0,-0.579896,1.28905,0.176062,1,1,-1,1.9006,1.59833,0.999707
15.1,0.14315,1.12894,0,-0.469813,-0.455986,0,0.488746,-0.739978,0,-0.543593,1.26124,0.0813459,1,1,-1,1.90061,1.69833,0.999743
15.2,0.169912,1.15989,0,-0.495065,-0.512057,0,0.483984,-0.714592,0,-0.526426,1.25135,-0.0041528,1,1,-1,1.90061,1.79833,0.999778
15.3,0.196695,1.19128,0,-0.516961,-0.56888,0,0.47564,-0.688753,0,-0.525851,1.25685,-0.0859802,-1,1,-1,1.90061,1.89833,0.999813
15.4,0.215586,1.15476,0,-0.531464,-0.59258,0,0.467755,-0.62811,0,-1.25126,0.526057,0.00713291,-1,1,-1,1.80161,1.90033,0.99985
15.5,0.234289,1.11836,0,-0.542176,-0.61611,0,0.456535,-0.567669,0,-1.26054,0.542565,-0.0781091,-1,1,-1,1.70161,1.90034,0.999885
15.6,0.253296,1.08242,0,-0.549343,-0.640098,0,0.44169,-0.507071,0,-1.28759,0.578049,-0.172311,-1,1,-1,1.60161,1.90034,0.999921
15.7,0.27287,1.04693,0,-0.552918,-0.664612,0,0.42289,-0.446172,0,-1.33784,0.637964,-0.283112,-1,1,-1,1.50162,1.90034,0.999959
15.8,0.293352,1.01184,0,-0.552741,-0.689755,0,0.399607,-0.384744,0,-1.42224,0.733196,-0.423013,-1,1,-1,1.40162,1.90034,0.999999
15.9,0.315368,0.977107,0,-0.547984,-0.715798,0,0.370327,-0.32236,0,-1.56523,0.888322,-0.617888,-1,1,-1,1.30163,1.90034,0.999044
16,0.33943,0.942282,0,-0.538936,-0.742882,0,0.334804,-0.258351,0,-1.81849,1.15449,-0.919737,-1,1,-1,1.20164,1.90034,0.999095
16.1,0.367221,0.906749,0,-0.523766,-0.771777,0,0.289381,-0.191164,0,-2.3456,1.69518,-1.49289,-1,1,-1,1.10167,1.90034,0.99916
16.2,0.402743,0.868474,0,-0.498751,-0.804433,0,0.226027,-0.116529,0,-3.95365,3.31703,-3.14465,-1,-1,-1,1.00173,1.90034,0.999257
16.3,0.344921,0.842662,0,-0.50924,-0.742157,0,0.300268,-0.15616,0,1.63188,-2.45317,1.63177,-1,-1,-1,0.999818,1.80134,0.999347
