Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_extensile_velocity_0,arm_extensile_velocity_1,arm_extensile_velocity_2,arm_length_0,arm_length_1,arm_length_2
9.5,0.736793,-0.148844,0,-0.498309,0.512836,0,-0.217445,-0.446305,0,0.458836,-1.34974,0.458781,-1,-1,-1,0.999526,1.40218,0.999418
9.6,0.699001,-0.113511,0,-0.447954,0.500945,0,-0.232862,-0.475076,0,0.373276,-1.28457,0.373208,-1,-1,-1,0.999549,1.30218,0.999441
9.7,0.660346,-0.079788,0,-0.398462,0.487443,0,-0.246426,-0.500387,0,0.308349,-1.24195,0.308267,-1,-1,-1,0.99957,1.20218,0.999461
9.8,0.620967,-0.0474168,0,-0.349694,0.472589,0,-0.258391,-0.522712,0,0.257075,-1.21553,0.256975,-1,-1,-1,0.999588,1.10218,0.99948
9.9,0.580967,-0.0162062,0,-0.301548,0.456573,0,-0.268939,-0.542392,0,0.215263,-1.202,0.21514,1,-1,-1,0.999606,1.00218,0.999497
10,0.618121,0.0180729,0,-0.288861,0.437322,0,-0.316147,-0.561821,0,1.2149,-0.25533,-0.255629,1,-1,-1,1.09861,0.999193,0.999516
10.1,0.655388,0.0528554,0,-0.275554,0.415859,0,-0.363848,-0.579768,0,1.24084,-0.306249,-0.306494,1,-1,-1,1.19861,0.999212,0.999534
10.2,0.691849,0.0889358,0,-0.260466,0.391529,0,-0.412354,-0.596419,0,1.2828,-0.370619,-0.370821,1,-1,-1,1.29861,0.999233,0.999555
10.3,0.72735,0.126562,0,-0.243316,0.363878,0,-0.46182,-0.611525,0,1.34698,-0.455277,-0.455442,1,-1,-1,1.39861,0.999256,0.999578
10.4,0.761673,0.166087,0,-0.223698,0.332252,0,-0.512462,-0.624735,0,1.44522,-0.572494,-0.57263,1,-1,-1,1.49861,0.999282,0.999604
10.5,0.794486,0.208041,0,-0.200981,0.295635,0,-0.564613,-0.635517,0,1.60167,-0.746769,-0.746881,1,-1,-1,1.59861,0.999313,0.999635
10.6,0.825246,0.253304,0,-0.174107,0.25232,0,-0.618815,-0.642992,0,1.87314,-1.03515,-1.03524,1,-1,-1,1.69861,0.999353,0.999675
10.7,0.852912,0.303551,0,-0.141009,0.198981,0,-0.67611,-0.645486,0,2.43002,-1.60821,-1.60828,1,-1,-1,1.79861,0.999407,0.999729
10.8,0.874866,0.363002,0,-0.0963885,0.127079,0,-0.739116,-0.63878,0,4.11809,-3.31187,-3.31194,1,1,-1,1.89861,0.999496,0.999818
10.9,0.915517,0.330324,0,-0.174442,0.185354,0,-0.705568,-0.66184,0,-1.71696,2.36705,1.51563,1,1,-1,1.90061,1.09856,0.999915
11,0.95271,0.304651,0,-0.244345,0.226802,0,-0.675772,-0.675325,0,-1.16345,1.82716,0.929732,1,1,-1,1.90061,1.19858,0.99998
11.1,0.988981,0.282923,0,-0.310374,0.257807,0,-0.648259,-0.682352,0,-0.894985,1.57144,0.625767,1,1,-1,1.90061,1.2986,0.999032
11.2,1.02506,0.263183,0,-0.374412,0.282738,0,-0.622049,-0.685162,0,-0.73834,1.42681,0.429555,1,1,-1,1.90061,1.39861,0.999077
11.3,1.06132,0.244869,0,-0.437192,0.30235,0,-0.596897,-0.683921,0,-0.6412,1.34057,0.287898,1,1,-1,1.90061,1.49861,0.999117
11.4,1.09792,0.227497,0,-0.499158,0.317495,0,-0.572609,-0.678957,0,-0.58009,1.28918,0.176098,1,1,-1,1.90061,1.59861,0.999155
11.5,1.13494,0.210726,0,-0.560574,0.328694,0,-0.549072,-0.670431,0,-0.543768,1.26136,0.0813116,1,1,-1,1.90061,1.69861,0.999191
11.6,1.1724,0.194291,0,-0.621605,0.336273,0,-0.526212,-0.65839,0,-0.526606,1.25148,-0.00425072,1,1,-1,1.90062,1.79861,0.999226
11.7,1.21029,0.177967,0,-0.682364,0.34042,0,-0.503977,-0.64279,0,-0.526058,1.257,-0.0861449,-1,1,-1,1.90062,1.89861,0.999261
11.8,1.18097,0.149155,0,-0.709294,0.347268,0,-0.448351,-0.617359,0,-1.25141,0.526329,0.00675693,-1,1,-1,1.80162,1.90062,0.999298
11.9,1.15171,0.120558,0,-0.734944,0.35054,0,-0.393904,-0.588799,0,-1.26078,0.542931,-0.0785882,-1,1,-1,1.70162,1.90062,0.999333
12,1.12298,0.091805,0,-0.759985,0.350287,0,-0.340375,-0.556723,0,-1.28795,0.578556,-0.172935,-1,1,-1,1.60162,1.90062,0.999369
12.1,1.09485,0.0626408,0,-0.78447,0.346441,0,-0.287726,-0.520773,0,-1.33842,0.638687,-0.283954,-1,1,-1,1.50163,1.90062,0.999407
12.2,1.06737,0.0327256,0,-0.808448,0.338818,0,-0.235894,-0.480375,0,-1.42315,0.734274,-0.424209,-1,1,-1,1.40163,1.90063,0.999447
12.3,1.04056,0.00155416,0,-0.831983,0.32705,0,-0.184766,-0.434589,0,-1.56502,0.888094,-0.617713,-1,1,-1,1.30164,1.90063,0.999492
12.4,1.01439,-0.0317183,0,-0.855187,0.310421,0,-0.134098,-0.381763,0,-1.81804,1.15402,-0.919308,-1,1,-1,1.20165,1.90063,0.999543
12.5,0.988644,-0.0687607,0,-0.878313,0.287415,0,-0.0833143,-0.31855,0,-2.34445,1.694,-1.49173,-1,1,-1,1.10168,1.90063,0.999607
12.6,0.962557,-0.113987,0,-0.902125,0.25391,0,-0.0307097,-0.236035,0,-3.94851,3.31187,-3.1395,-1,-1,-1,1.00174,1.90063,0.999704
