Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_length_0,arm_length_1,arm_length_2
4,0.592975,-0.0283192,0,-0.329658,0.570688,0,-0.272228,-0.527895,0,0,0,0,0.999076,1.10003,1.10008
4.1,0.618268,0.0278753,0,-0.275427,0.476755,0,-0.333536,-0.521702,0,6.24777,-5.68358,-5.6836,1.09808,1.00109,1.00115
4.2,0.618516,0.0284466,0,-0.27485,0.475755,0,-0.334155,-0.521631,0,0,0,0,1.10008,0.999093,0.999148
4.3,0.618516,0.0284466,0,-0.27485,0.475755,0,-0.334155,-0.521631,0,0,0,0,1.10008,0.999093,0.999148
4.4,0.618516,0.0284466,0,-0.27485,0.475755,0,-0.334155,-0.521631,0,0,0,0,1.10008,0.999093,0.999148
4.5,0.618516,0.0284466,0,-0.27485,0.475755,0,-0.334155,-0.521631,0,0,0,0,1.10008,0.999093,0.999148
4.6,0.618516,0.0284466,0,-0.27485,0.475755,0,-0.334155,-0.521631,0,0,0,0,1.10008,0.999093,0.999148
4.7,0.618516,0.0284466,0,-0.27485,0.475755,0,-0.334155,-0.521631,0,0,0,0,1.10008,0.999093,0.999148
4.8,0.618516,0.0284466,0,-0.27485,0.475755,0,-0.334155,-0.521631,0,0,0,0,1.10008,0.999093,0.999148
4.9,0.618516,0.0284466,0,-0.27485,0.475755,0,-0.334155,-0.521631,0,0,0,0,1.10008,0.999093,0.999148
5,0.618516,0.0284466,0,-0.27485,0.475755,0,-0.334155,-0.521631,0,0,0,0,1.10008,0.999093,0.999148
5.1,0.593412,0.0263814,0,-0.270782,0.527773,0,-0.331177,-0.569714,0,-0.770271,-0.383554,4.94863,1.10009,0.999112,1.09815
5.2,0.593148,0.0263624,0,-0.270735,0.528292,0,-0.331143,-0.570196,0,0,0,0,1.10009,0.999112,1.10015
5.3,0.593148,0.0263624,0,-0.270735,0.528292,0,-0.331143,-0.570196,0,0,0,0,1.10009,0.999112,1.10015
5.4,0.593148,0.0263624,0,-0.270735,0.528292,0,-0.331143,-0.570196,0,0,0,0,1.10009,0.999112,1.10015
5.5,0.593148,0.0263624,0,-0.270735,0.528292,0,-0.331143,-0.570196,0,0,0,0,1.10009,0.999112,1.10015
5.6,0.593148,0.0263624,0,-0.270735,0.528292,0,-0.331143,-0.570196,0,0,0,0,1.10009,0.999112,1.10015
5.7,0.593148,0.0263624,0,-0.270735,0.528292,0,-0.331143,-0.570196,0,0,0,0,1.10009,0.999112,1.10015
5.8,0.593148,0.0263624,0,-0.270735,0.528292,0,-0.331143,-0.570196,0,0,0,0,1.10009,0.999112,1.10015
5.9,0.593148,0.0263624,0,-0.270735,0.528292,0,-0.331143,-0.570196,0,0,0,0,1.10009,0.999112,1.10015
6,0.593148,0.0263624,0,-0.270735,0.528292,0,-0.331143,-0.570196,0,0,0,0,1.10009,0.999112,1.10015
6.1,0.618289,-0.0299007,0,-0.33206,0.522264,0,-0.27666,-0.476412,0,-5.68315,6.24761,-5.68318,1.00115,1.09811,1.00121
6.2,0.618534,-0.0304728,0,-0.332678,0.522195,0,-0.27608,-0.475414,0,0,0,0,0.999154,1.10011,0.999213
6.3,0.618534,-0.0304728,0,-0.332678,0.522195,0,-0.27608,-0.475414,0,0,0,0,0.999154,1.10011,0.999213
6.4,0.618534,-0.0304728,0,-0.332678,0.522195,0,-0.27608,-0.475414,0,0,0,0,0.999154,1.10011,0.999213
6.5,0.618534,-0.0304728,0,-0.332678,0.522195,0,-0.27608,-0.475414,0,0,0,0,0.999154,1.10011,0.999213
6.6,0.618534,-0.0304728,0,-0.332678,0.522195,0,-0.27608,-0.475414,0,0,0,0,0.999154,1.10011,0.999213
6.7,0.618534,-0.0304728,0,-0.332678,0.522195,0,-0.27608,-0.475414,0,0,0,0,0.999154,1.10011,0.999213
6.8,0.618534,-0.0304728,0,-0.332678,0.522195,0,-0.27608,-0.475414,0,0,0,0,0.999154,1.10011,0.999213
6.9,0.618534,-0.0304728,0,-0.332678,0.522195,0,-0.27608,-0.475414,0,0,0,0,0.999154,1.10011,0.999213
7,0.618534,-0.0304728,0,-0.332678,0.522195,0,-0.27608,-0.475414,0,0,0,0,0.999154,1.10011,0.999213
7.1,0.593437,-0.0283403,0,-0.32957,0.57027,0,-0.272152,-0.527442,0,-0.383672,-0.770257,4.94845,0.999172,1.10013,1.09821
7.2,0.593172,-0.0283207,0,-0.329535,0.570752,0,-0.272106,-0.527961,0,0,0,0,0.999173,1.10013,1.10021
7.3,0.593172,-0.0283207,0,-0.329535,0.570752,0,-0.272106,-0.527961,0,0,0,0,0.999173,1.10013,1.10021
7.4,0.593172,-0.0283207,0,-0.329535,0.570752,0,-0.272106,-0.527961,0,0,0,0,0.999173,1.10013,1.10021
7.5,0.593172,-0.0283207,0,-0.329535,0.570752,0,-0.272106,-0.527961,0,0,0,0,0.999173,1.10013,1.10021
7.6,0.593172,-0.0283207,0,-0.329535,0.570752,0,-0.272106,-0.527961,0,0,0,0,0.999173,1.10013,1.10021
7.7,0.593172,-0.0283207,0,-0.329535,0.570752,0,-0.272106,-0.527961,0,0,0,0,0.999173,1.10013,1.10021
7.8,0.593172,-0.0283207,0,-0.329535,0.570752,0,-0.272106,-0.527961,0,0,0,0,0.999173,1.10013,1.10021
7.9,0.593172,-0.0283207,0,-0.329535,0.570752,0,-0.272106,-0.527961,0,0,0,0,0.999173,1.10013,1.10021
8,0.593172,-0.0283207,0,-0.329535,0.570752,0,-0.272106,-0.527961,0,0,0,0,0.999173,1.10013,1.10021
8.1,0.618465,0.0278761,0,-0.275307,0.476821,0,-0.333415,-0.521766,0,6.24754,-5.68296,-5.683,1.09817,1.00119,1.00128
8.2,0.618712,0.0284474,0,-0.27473,0.475821,0,-0.334033,-0.521695,0,0,0,0,1.10017,0.999191,0.999277
8.3,0.618712,0.0284474,0,-0.27473,0.475821,0,-0.334033,-0.521695,0,0,0,0,1.10017,0.999191,0.999277
8.4,0.618712,0.0284474,0,-0.27473,0.475821,0,-0.334033,-0.521695,0,0,0,0,1.10017,0.999191,0.999277
8.5,0.618712,0.0284474,0,-0.27473,0.475821,0,-0.334033,-0.521695,0,0,0,0,1.10017,0.999191,0.999277
8.6,0.618712,0.0284474,0,-0.27473,0.475821,0,-0.334033,-0.521695,0,0,0,0,1.10017,0.999191,0.999277
8.7,0.618712,0.0284474,0,-0.27473,0.475821,0,-0.334033,-0.521695,0,0,0,0,1.10017,0.999191,0.999277
8.8,0.618712,0.0284474,0,-0.27473,0.475821,0,-0.334033,-0.521695,0,0,0,0,1.10017,0.999191,0.999277
8.9,0.618712,0.0284474,0,-0.27473,0.475821,0,-0.334033,-0.521695,0,0,0,0,1.10017,0.999191,0.999277
9,0.618712,0.0284474,0,-0.27473,0.475821,0,-0.334033,-0.521695,0,0,0,0,1.10017,0.999191,0.999277
9.1,0.593609,0.0263823,0,-0.27066,0.527839,0,-0.331054,-0.569779,0,-0.770334,-0.383696,4.94829,1.10019,0.999209,1.09828
9.2,0.593344,0.0263634,0,-0.270613,0.528358,0,-0.331021,-0.57026,0,0,0,0,1.10019,0.99921,1.10028
9.3,0.593344,0.0263634,0,-0.270613,0.528358,0,-0.331021,-0.57026,0,0,0,0,1.10019,0.99921,1.10028
9.4,0.593344,0.0263634,0,-0.270613,0.528358,0,-0.331021,-0.57026,0,0,0,0,1.10019,0.99921,1.10028
9.5,0.593344,0.0263634,0,-0.270613,0.528358,0,-0.331021,-0.57026,0,0,0,0,1.10019,0.99921,1.10028
9.6,0.593344,0.0263634,0,-0.270613,0.528358,0,-0.331021,-0.57026,0,0,0,0,1.10019,0.99921,1.10028
9.7,0.593344,0.0263634,0,-0.270613,0.528358,0,-0.331021,-0.57026,0,0,0,0,1.10019,0.99921,1.10028
9.8,0.593344,0.0263634,0,-0.270613,0.528358,0,-0.331021,-0.57026,0,0,0,0,1.10019,0.99921,1.10028
9.9,0.593344,0.0263634,0,-0.270613,0.528358,0,-0.331021,-0.57026,0,0,0,0,1.10019,0.99921,1.10028
10,0.593344,0.0263634,0,-0.270613,0.528358,0,-0.331021,-0.57026,0,0,0,0,1.10019,0.99921,1.10028
10.1,0.618485,-0.0299021,0,-0.331938,0.522328,0,-0.27654,-0.476478,0,-5.68254,6.24738,-5.68258,1.00125,1.09821,1.00134
10.2,0.618731,-0.0304741,0,-0.332557,0.522259,0,-0.27596,-0.47548,0,0,0,0,0.999251,1.10021,0.999342
