Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2
0,0.577,0,0,-0.289,0.5,0,-0.289,-0.5,0,0,1,0,0,-1,0,0,-0.942428,0,1,1,1
0.1,0.616193,0.0324265,0,-0.27792,0.480259,0,-0.336691,-0.517086,0,1.2149,1,0.120943,-0.255985,-1,0,-0.25513,-0.942428,0.00126922,1.09898,0.999996,0.999075
0.2,0.654157,0.0663005,0,-0.264787,0.458182,0,-0.38508,-0.533644,0,1.24113,1,0.12297,-0.306773,-1,0.00146194,-0.306834,-0.942428,0,1.19898,0.999014,0.999094
0.3,0.69174,0.101208,0,-0.250462,0.433362,0,-0.434103,-0.548731,0,1.28324,1,0.126086,-0.371276,-1,0,-0.371326,1,0,1.29898,0.999035,0.999115
0.4,0.675264,0.0926823,0,-0.241934,0.488747,0,-0.429595,-0.59423,0,-0.362103,1,0.000911703,-0.016493,-1,0,1.2058,1,0.120825,1.30099,0.999059,1.09812
0.5,0.655966,0.0847214,0,-0.231495,0.54361,0,-0.424573,-0.63986,0,-0.363737,1,0,-0.0784689,-1,0,1.20358,1,0.120371,1.30099,0.999083,1.19812
0.6,0.63407,0.0776932,0,-0.219001,0.597776,0,-0.419345,-0.6858,0,-0.376973,-1,0,-0.140065,-1,0,1.2127,1,0.120725,1.301,0.999107,1.29812
0.7,0.591378,0.0417788,0,-0.222679,0.62107,0,-0.375988,-0.669985,0,-1.20368,-1,0.12113,0.081576,-1,0,0.363703,1,0.00159001,1.202,0.999133,1.30013
0.8,0.547366,0.00744348,0,-0.224477,0.641931,0,-0.33306,-0.65366,0,-1.20533,-1,0.120355,0.019771,-1,0,0.361434,1,0,1.102,0.999157,1.30013
0.9,0.501721,-0.0254133,0,-0.224339,0.661027,0,-0.290389,-0.637435,0,-1.21942,-1,0.121132,-0.0458112,-1,0,0.371563,-1,0,1.002,0.999181,1.30014
1,0.529451,-0.0275004,0,-0.238274,0.612032,0,-0.298474,-0.586597,0,0.307929,-1,0.00169627,0.308063,-1,0,-1.24182,-1,0.125388,0.999024,0.999201,1.20114
1.1,0.554731,-0.0287767,0,-0.2507,0.562597,0,-0.305879,-0.536159,0,0.256672,-1,0,0.256837,-1,0,-1.21547,-1,0.122734,0.999043,0.99922,1.10114
1.2,0.577014,-0.029903,0,-0.261812,0.513096,0,-0.31197,-0.485786,0,0.214861,-0.526623,0,0.215062,1,0,-1.20203,-1,0.120769,0.99906,0.999237,1.00114
1.3,0.61455,-0.0642727,0,-0.308568,0.532532,0,-0.299943,-0.466589,0,-0.255394,-0.526623,0,1.21492,1,0.120959,-0.255468,-1,0.00141663,0.999078,1.09824,0.999157
1.4,0.651166,-0.0997342,0,-0.355932,0.551361,0,-0.286236,-0.445382,0,-0.306296,-0.526623,0,1.24084,1,0.122684,-0.306356,-1,0,0.999096,1.19824,0.999176
1.5,0.686951,-0.136478,0,-0.404125,0.568908,0,-0.270696,-0.42134,0,-0.370655,-1,0,1.28279,1,0.126049,-0.370704,1,0,0.999117,1.29824,0.999197
1.6,0.670907,-0.127159,0,-0.397326,0.614134,0,-0.264961,-0.477065,0,-0.0172599,-1,0,-0.361652,1,0.000911875,1.20565,1,0.120804,0.999141,1.30024,1.0982
1.7,0.652016,-0.118259,0,-0.390003,0.659463,0,-0.257293,-0.532369,0,-0.0791567,-1,0,-0.363432,1,0,1.20353,1,0.120361,0.999165,1.30025,1.1982
1.8,0.630483,-0.110158,0,-0.382455,0.705093,0,-0.247539,-0.587082,0,-0.140711,-1,0,-0.376799,-1,0,1.21274,1,0.120725,0.999189,1.30026,1.2982
1.9,0.589645,-0.072148,0,-0.339955,0.687109,0,-0.252371,-0.610145,0,0.0810836,-1,0,-1.20363,-1,0.121121,0.363626,1,0.00158988,0.999215,1.20126,1.30021
2,0.547407,-0.0356471,0,-0.297907,0.668639,0,-0.255203,-0.630874,0,0.0192702,-1,0,-1.20538,-1,0.120355,0.361451,1,0,0.999239,1.10126,1.30022
2.1,0.503465,-0.000540193,0,-0.256111,0.650283,0,-0.256014,-0.64994,0,-0.0463509,-1,0,-1.21957,-1,0.121142,0.371685,-1,0,0.999263,1.00126,1.30022
2.2,0.531709,-0.000203326,0,-0.267165,0.600103,0,-0.267459,-0.600119,0,0.307924,-1,0,0.307924,-1,0.000847931,-1.24176,-1,0.125752,0.999283,0.999283,1.20122
2.3,0.557016,-0.00020951,0,-0.277105,0.550106,0,-0.277374,-0.550117,0,0.256705,-1,0,0.256705,-1,0,-1.21543,-1,0.122728,0.999302,0.999302,1.10122
2.4,0.579325,-0.00021496,0,-0.285728,0.500108,0,-0.285973,-0.500115,0,0.214927,1,0,0.214927,-1,0,-1.20199,-0.955879,0.120764,0.999319,0.999319,1.00122
2.5,0.618539,0.0322121,0,-0.274681,0.480355,0,-0.33365,-0.517188,0,1.21486,1,0.120944,-0.255396,-1,0,-0.255346,-0.955879,0.00130327,1.09832,0.999337,0.999284
2.6,0.656898,0.0657754,0,-0.262062,0.458488,0,-0.381906,-0.533602,0,1.24076,1,0.122678,-0.30626,-1,0,-0.306219,-0.955879,0,1.19832,0.999356,0.999302
2.7,0.694495,0.100661,0,-0.247757,0.433699,0,-0.430925,-0.548694,0,1.28268,1,0.12604,-0.37057,-1,0,-0.370537,1,0,1.29832,0.999376,0.999323
2.8,0.677999,0.0921699,0,-0.239214,0.489059,0,-0.426417,-0.594208,0,-0.36152,1,0.000911932,-0.0173949,-1,0,1.20558,1,0.120796,1.30033,0.9994,1.09832
2.9,0.658682,0.0842418,0,-0.228765,0.543902,0,-0.421391,-0.639853,0,-0.363323,1,0,-0.0792557,-1,0,1.20347,1,0.120355,1.30033,0.999424,1.19832
3,0.636767,0.0772437,0,-0.216263,0.598049,0,-0.416154,-0.685808,0,-0.376703,-1,0,-0.140778,-1,0,1.2127,1,0.12072,1.30034,0.999449,1.29833
3.1,0.594063,0.0413468,0,-0.219926,0.621323,0,-0.372798,-0.669994,0,-1.20358,-1,0.121115,0.0811186,-1,0,0.36353,1,0.00158974,1.20134,0.999474,1.30033
3.2,0.550038,0.00702759,0,-0.221711,0.642166,0,-0.329869,-0.65367,0,-1.20532,-1,0.120349,0.0193364,-1,0,0.361344,1,0,1.10134,0.999498,1.30034
