Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_extensile_velocity__0,arm_extensile_velocity__1,arm_extensile_velocity__2,arm_length_0,arm_length_1,arm_length_2
9.5,0.566612,0.00347652,0,-0.284282,0.548361,0,-0.277035,-0.552348,0,-0.942536,-0.942556,0.450975,-0.7,-0.7,-1,1.01119,1.01131,1.10073
9.6,0.580365,0.00356318,0,-0.288568,0.498334,0,-0.281975,-0.502378,0,0.214848,0.214982,-1.20189,1,0.9,-0.7,0.999803,0.999921,1.00173
9.7,0.654138,0.00732198,0,-0.320332,0.495553,0,-0.319703,-0.503781,0,0.951981,0.802117,-0.350028,0.7,0.6,0.9,1.09881,1.08904,0.999334
9.8,0.640882,0.00426406,0,-0.318743,0.542265,0,-0.311595,-0.547046,0,-0.18927,-0.188915,1.06617,-0.9,-0.9,0.8,1.10052,1.10015,1.08843
9.9,0.566814,0.00375293,0,-0.284136,0.548105,0,-0.276919,-0.552406,0,-0.942435,-0.94237,0.45081,-0.7,-0.7,-1,1.01144,1.01107,1.10053
10,0.580289,0.00360612,0,-0.288465,0.498207,0,-0.281554,-0.502304,0,0.214787,0.215153,-1.20196,1,0.9,-0.7,0.999358,0.999681,1.00153
10.1,0.653934,0.00737388,0,-0.320183,0.495773,0,-0.319231,-0.504061,0,0.95234,0.802583,-0.350475,0.7,0.6,0.9,1.09837,1.0888,0.999835
10.2,0.640898,0.00414503,0,-0.318897,0.54258,0,-0.311029,-0.547228,0,-0.189054,-0.189457,1.06621,-0.9,-0.9,0.8,1.10008,1.10051,1.08894
10.3,0.567001,0.00363989,0,-0.284363,0.548015,0,-0.276415,-0.552193,0,-0.942199,-0.942273,0.45061,-0.7,-0.7,-1,1.011,1.01143,1.10024
10.4,0.580465,0.00397065,0,-0.288305,0.497855,0,-0.281427,-0.502358,0,0.215027,0.214718,-1.20195,1,0.9,-0.7,0.999613,0.999341,1.00124
10.5,0.654103,0.0077787,0,-0.320023,0.4954,0,-0.319097,-0.504136,0,0.952302,0.8024,-0.350363,0.7,0.6,0.9,1.09862,1.08846,0.999537
10.6,0.641074,0.00453146,0,-0.318752,0.542216,0,-0.310886,-0.547293,0,-0.189257,-0.1891,1.0662,-0.9,-0.9,0.8,1.10033,1.10017,1.08864
10.7,0.566998,0.00398556,0,-0.284147,0.548072,0,-0.276202,-0.552637,0,-0.942633,-0.942604,0.451045,-0.7,-0.7,-1,1.01125,1.01109,1.10074
10.8,0.580753,0.00409033,0,-0.288396,0.498037,0,-0.281179,-0.502674,0,0.21504,0.214851,-1.20191,1,0.9,-0.7,0.999868,0.999701,1.00174
10.9,0.654524,0.00791591,0,-0.320161,0.495225,0,-0.318905,-0.504112,0,0.952052,0.802135,-0.350086,0.7,0.6,0.9,1.09888,1.08882,0.999338
11,0.641505,0.00466835,0,-0.318908,0.54204,0,-0.310685,-0.547268,0,-0.189056,-0.188998,1.06612,-0.9,-0.9,0.8,1.10059,1.10053,1.08844
11.1,0.567445,0.00410512,0,-0.284311,0.547904,0,-0.276004,-0.552604,0,-0.942208,-0.942197,0.450619,-0.7,-0.7,-1,1.01151,1.01145,1.10054
11.2,0.580637,0.00420671,0,-0.288282,0.497871,0,-0.280732,-0.502639,0,0.215055,0.214985,-1.20199,1,0.9,-0.7,0.999424,0.999362,1.00154
11.3,0.654282,0.00804951,0,-0.320002,0.495403,0,-0.318404,-0.504435,0,0.952447,0.802619,-0.350565,0.7,0.6,0.9,1.09844,1.08848,0.999839
11.4,0.641246,0.00479976,0,-0.318753,0.542217,0,-0.310167,-0.54759,0,-0.189275,-0.189315,1.06624,-0.9,-0.9,0.8,1.10015,1.10019,1.08894
11.5,0.567345,0.00422037,0,-0.284219,0.547688,0,-0.275551,-0.552519,0,-0.942351,-0.942358,0.450724,-0.7,-0.7,-1,1.01106,1.01111,1.10024
11.6,0.58109,0.00432725,0,-0.288435,0.497654,0,-0.280553,-0.502556,0,0.214765,0.214813,-1.20189,1,0.9,-0.7,0.999679,0.999722,1.00124
11.7,0.65472,0.00818619,0,-0.320147,0.495178,0,-0.318222,-0.50436,0,0.952156,0.802305,-0.350232,0.7,0.6,0.9,1.09869,1.08884,0.999541
11.8,0.641697,0.00493629,0,-0.318917,0.541991,0,-0.309976,-0.547514,0,-0.189044,-0.189183,1.06615,-0.9,-0.9,0.8,1.1004,1.10055,1.08864
11.9,0.567628,0.00433825,0,-0.284322,0.54787,0,-0.275287,-0.552835,0,-0.942406,-0.942431,0.450854,-0.7,-0.7,-1,1.01132,1.01147,1.10074
12,0.5811,0.00469149,0,-0.288213,0.497701,0,-0.280357,-0.50301,0,0.215308,0.214683,-1.20194,1,0.9,-0.7,0.999934,0.999382,1.00174
12.1,0.654871,0.00859235,0,-0.31998,0.494854,0,-0.318079,-0.504486,0,0.952159,0.802171,-0.350176,0.7,0.6,0.9,1.09895,1.0885,0.999342
12.2,0.641853,0.0053239,0,-0.318764,0.541677,0,-0.309823,-0.54763,0,-0.189277,-0.188855,1.06615,-0.9,-0.9,0.8,1.10066,1.10021,1.08844
12.3,0.567789,0.00468615,0,-0.284168,0.547576,0,-0.275139,-0.55293,0,-0.942359,-0.942282,0.450733,-0.7,-0.7,-1,1.01157,1.01113,1.10054
12.4,0.581261,0.0045638,0,-0.288412,0.49767,0,-0.279857,-0.502837,0,0.214793,0.215079,-1.20194,1,0.9,-0.7,0.999489,0.999742,1.00154
12.5,0.654898,0.00845753,0,-0.320126,0.495181,0,-0.31753,-0.504659,0,0.952301,0.802524,-0.350435,0.7,0.6,0.9,1.0985,1.08886,0.999844
12.6,0.641869,0.0052051,0,-0.318919,0.541991,0,-0.309256,-0.547811,0,-0.189061,-0.189398,1.06619,-0.9,-0.9,0.8,1.10021,1.10057,1.08894
12.7,0.567975,0.00457362,0,-0.284394,0.547485,0,-0.274635,-0.552716,0,-0.942124,-0.942185,0.450533,-0.7,-0.7,-1,1.01113,1.01149,1.10024
12.8,0.581437,0.00492881,0,-0.288252,0.497317,0,-0.27973,-0.502891,0,0.215033,0.214645,-1.20193,1,0.9,-0.7,0.999744,0.999402,1.00124
12.9,0.655066,0.00886284,0,-0.319966,0.494808,0,-0.317395,-0.504734,0,0.952263,0.802342,-0.350322,0.7,0.6,0.9,1.09876,1.08852,0.999545
13,0.642044,0.00559204,0,-0.318773,0.541628,0,-0.309113,-0.547876,0,-0.189264,-0.189041,1.06618,-0.9,-0.9,0.8,1.10047,1.10023,1.08865
13.1,0.567972,0.00491946,0,-0.284179,0.547543,0,-0.274422,-0.55316,0,-0.942558,-0.942517,0.450968,-0.7,-0.7,-1,1.01138,1.01115,1.10075
13.2,0.581724,0.00504917,0,-0.288344,0.497499,0,-0.279482,-0.503207,0,0.215047,0.214778,-1.20188,1,0.9,-0.7,1,0.999762,1.00175
13.3,0.655487,0.00900099,0,-0.320104,0.494633,0,-0.317204,-0.504709,0,0.952013,0.802077,-0.350046,0.7,0.6,0.9,1.09901,1.08888,0.999346
13.4,0.642203,0.00552632,0,-0.319025,0.541564,0,-0.308561,-0.547733,0,-0.188838,-0.189373,1.06617,-0.9,-0.9,0.8,1.10002,1.10059,1.08845
13.5,0.568136,0.00485258,0,-0.284441,0.547478,0,-0.273862,-0.553019,0,-0.94239,-0.942488,0.450847,-0.7,-0.7,-1,1.01094,1.01151,1.10055
13.6,0.581607,0.00521102,0,-0.288269,0.49731,0,-0.278994,-0.503194,0,0.215061,0.214912,-1.20197,1,0.9,-0.7,0.999555,0.999423,1.00155
13.7,0.655243,0.00918568,0,-0.319984,0.494785,0,-0.316663,-0.505058,0,0.952408,0.802561,-0.350525,0.7,0.6,0.9,1.09857,1.08854,0.999848
13.8,0.642215,0.00591132,0,-0.318819,0.541602,0,-0.30835,-0.548197,0,-0.189282,-0.189256,1.06622,-0.9,-0.9,0.8,1.10028,1.10025,1.08895
13.9,0.568318,0.00519967,0,-0.284295,0.547135,0,-0.273726,-0.553064,0,-0.942275,-0.942271,0.450647,-0.7,-0.7,-1,1.0112,1.01117,1.10025
14,0.58206,0.00533257,0,-0.288422,0.497092,0,-0.278815,-0.503111,0,0.214771,0.21474,-1.20187,1,0.9,-0.7,0.99981,0.999783,1.00125
14.1,0.655681,0.00932337,0,-0.320129,0.49456,0,-0.316481,-0.504983,0,0.952118,0.802247,-0.350192,0.7,0.6,0.9,1.09882,1.0889,0.999549
14.2,0.642665,0.00604887,0,-0.318983,0.541376,0,-0.308158,-0.548121,0,-0.18905,-0.189124,1.06613,-0.9,-0.9,0.8,1.10053,1.10061,1.08865
14.3,0.568601,0.00531823,0,-0.284398,0.547317,0,-0.273462,-0.553379,0,-0.94233,-0.942344,0.450777,-0.7,-0.7,-1,1.01145,1.01153,1.10075
14.4,0.581797,0.00544682,0,-0.288254,0.497277,0,-0.278309,-0.503423,0,0.215052,0.21514,-1.20201,1,0.9,-0.7,0.999365,0.999443,1.00175
14.5,0.655568,0.00945636,0,-0.320014,0.494388,0,-0.316034,-0.504955,0,0.952227,0.802385,-0.350275,0.7,0.6,0.9,1.09838,1.08856,0.999351
14.6,0.64255,0.0061807,0,-0.318879,0.541202,0,-0.307699,-0.548092,0,-0.189058,-0.189231,1.0662,-0.9,-0.9,0.8,1.10009,1.10027,1.08845
14.7,0.568479,0.00543265,0,-0.284296,0.547151,0,-0.272999,-0.553343,0,-0.942542,-0.942573,0.450961,-0.7,-0.7,-1,1.01101,1.01119,1.10055
14.8,0.582231,0.0055678,0,-0.288398,0.49711,0,-0.278121,-0.503389,0,0.214799,0.215006,-1.20191,1,0.9,-0.7,0.999621,0.999803,1.00155
14.9,0.655858,0.00959316,0,-0.320106,0.494564,0,-0.315789,-0.505279,0,0.952263,0.802466,-0.350394,0.7,0.6,0.9,1.09863,1.08892,0.999852
15,0.642601,0.0064876,0,-0.318681,0.541282,0,-0.307519,-0.548514,0,-0.18944,-0.189146,1.06623,-0.9,-0.9,0.8,1.10034,1.10003,1.08895
15.1,0.568702,0.00571,0,-0.284158,0.546846,0,-0.272893,-0.553349,0,-0.942373,-0.942319,0.450717,-0.7,-0.7,-1,1.01126,1.01095,1.10025
15.2,0.582446,0.005861,0,-0.288249,0.496796,0,-0.278019,-0.503405,0,0.214964,0.214609,-1.20189,1,0.9,-0.7,0.999876,0.999563,1.00125
