Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2,head_direction_x,head_direction_y,head_direction_z
0,0.5774,0,0,-0.2887,0.5,0,-0.2887,-0.5,0,0,1,0,0,1,0,0,-1,0,1,1,1,1,0,0
0.1,0.65491,-6.87762e-19,0,-0.32523,0.4995,0,-0.32523,-0.4995,0,0.920091,1,0.0953616,0.920091,1,0.0953616,-0.364873,-1,0.00163007,1.09908,1.09908,0.999,1,-1.05016e-18,0
0.2,0.730134,1.09635e-20,0,-0.361064,0.4995,0,-0.361064,-0.4995,0,0.872013,1,0.0894558,0.872013,1,0.0894558,-0.31906,-1,0,1.19909,1.19909,0.999,1,1.50157e-20,0
0.3,0.803825,9.35546e-19,0,-0.396488,0.4995,0,-0.396488,-0.4995,0,0.836164,1,0.0853092,0.836164,1,0.0853092,-0.28428,1,0,1.2991,1.2991,0.999,1,1.16913e-18,0
0.4,0.788141,3.17057e-18,0,-0.390134,0.5495,0,-0.390134,-0.5495,0,-0.162969,1,0,-0.162969,1,0,1.15287,1,0.115454,1.30011,1.30011,1.098,1,4.04139e-18,0
0.5,0.770641,4.94187e-18,0,-0.383011,0.5995,0,-0.383011,-0.5995,0,-0.186575,1,0,-0.186575,1,0,1.1544,1,0.115316,1.30012,1.30012,1.198,1,6.44292e-18,0
0.6,0.751218,6.81263e-18,0,-0.375057,0.6495,0,-0.375057,-0.6495,0,-0.213217,-1,0,-0.213217,-1,0,1.16163,1,0.115758,1.30013,1.30013,1.298,1,9.07322e-18,0
0.7,0.671405,6.00902e-18,0,-0.337162,0.6505,0,-0.337162,-0.6505,0,-1.01504,-1,0.0984162,-1.01504,-1,0.0984162,0.494872,1,0.00317892,1.20115,1.20115,1.301,1,8.95482e-18,0
0.8,0.58899,3.84559e-18,0,-0.298265,0.6505,0,-0.298265,-0.6505,0,-1.11227,-1,0.106089,-1.11227,-1,0.106089,0.591197,1,0,1.10117,1.10117,1.301,1,6.53319e-18,0
0.9,0.502193,-1.97187e-19,0,-0.257575,0.6505,0,-0.257575,-0.6505,0,-1.26497,-1,0.118303,-1.26497,-1,0.118303,0.741452,-1,0,1.0012,1.0012,1.301,1,-3.89304e-19,0
1,0.530019,-7.73747e-19,0,-0.268629,0.6005,0,-0.268629,-0.6005,0,0.308414,-1,0.000895248,0.308414,-1,0.000895248,-1.24206,-1,0.125418,0.999219,0.999219,1.202,1,-1.44805e-18,0
1.1,0.555354,-1.67667e-18,0,-0.278568,0.5505,0,-0.278568,-0.5505,0,0.257095,-1,0,0.257095,-1,0,-1.2156,-1,0.122752,0.999238,0.999238,1.102,1,-2.9958e-18,0
1.2,0.577687,-2.89119e-18,0,-0.28719,0.5005,0,-0.28719,-0.5005,0,0.215248,1,0,0.215248,1,0,-1.20206,-1,0.120777,0.999255,0.999255,1.002,1,-5.01434e-18,0
1.3,0.655241,-4.69358e-19,0,-0.323735,0.5,0,-0.323735,-0.5,0,0.921015,1,0.0954713,0.921015,1,0.0954713,-0.365893,-1,0.00163172,1.09827,1.09827,1,1,-7.17521e-19,0
1.4,0.730499,1.11865e-18,0,-0.359581,0.5,0,-0.359581,-0.5,0,0.872711,1,0.089536,0.872711,1,0.089536,-0.31986,-1,0,1.19828,1.19828,1,1,1.53366e-18,0
1.5,0.804216,1.96469e-18,0,-0.395012,0.5,0,-0.395012,-0.5,0,0.836711,1,0.0853709,0.836711,1,0.0853709,-0.284933,1,0,1.29829,1.29829,1,1,2.45744e-18,0
1.6,0.789247,4.56466e-18,0,-0.389005,0.55,0,-0.389005,-0.55,0,-0.163156,1,0.000694085,-0.163156,1,0.000694085,1.15283,1,0.115163,1.3003,1.3003,1.099,1,5.81843e-18,0
1.7,0.771732,6.63445e-18,0,-0.381875,0.6,0,-0.381875,-0.6,0,-0.186781,1,0,-0.186781,1,0,1.15442,1,0.115315,1.30031,1.30031,1.199,1,8.64986e-18,0
1.8,0.752293,8.55048e-18,0,-0.373914,0.65,0,-0.373914,-0.65,0,-0.213447,-1,0,-0.213447,-1,0,1.1617,1,0.115762,1.30032,1.30032,1.299,1,1.13884e-17,0
1.9,0.672689,6.63974e-18,0,-0.336104,0.6505,0,-0.336104,-0.6505,0,-1.01488,-1,0.0981904,-1.01488,-1,0.0981904,0.494721,1,0.00158926,1.20134,1.20134,1.301,1,9.89232e-18,0
2,0.590281,3.39585e-18,0,-0.29721,0.6505,0,-0.29721,-0.6505,0,-1.11205,-1,0.10607,-1.11205,-1,0.10607,0.590973,1,0,1.10136,1.10136,1.301,1,5.76747e-18,0
2.1,0.503494,2.05663e-18,0,-0.256525,0.6505,0,-0.256525,-0.6505,0,-1.2646,-1,0.118274,-1.2646,-1,0.118274,0.741085,-1,0,1.00139,1.00139,1.301,1,4.05904e-18,0
2.2,0.531312,1.42491e-18,0,-0.267575,0.6005,0,-0.267575,-0.6005,0,0.308281,-1,0.000895057,0.308281,-1,0.000895057,-1.24195,-1,0.125405,0.99941,0.99941,1.202,1,2.66589e-18,0
2.3,0.556639,4.55104e-19,0,-0.277511,0.5505,0,-0.277511,-0.5505,0,0.256998,-1,0,0.256998,-1,0,-1.21553,-1,0.122743,0.999429,0.999429,1.102,1,8.1294e-19,0
2.4,0.578966,-6.23722e-19,0,-0.286131,0.5005,0,-0.286131,-0.5005,0,0.215175,1,0,0.215175,1,0,-1.20201,-1,0.120771,0.999446,0.999446,1.002,1,-1.08148e-18,0
2.5,0.656515,5.17608e-19,0,-0.322675,0.5,0,-0.322675,-0.5,0,0.920908,1,0.0954583,0.920908,1,0.0954583,-0.365791,-1,0.00163153,1.09846,1.09846,1,1,7.9111e-19,0
2.6,0.73177,1.45218e-18,0,-0.358519,0.5,0,-0.358519,-0.5,0,0.872632,1,0.0895268,0.872632,1,0.0895268,-0.319785,-1,0,1.19847,1.19847,1,1,1.99056e-18,0
2.7,0.805484,2.2104e-18,0,-0.393951,0.5,0,-0.393951,-0.5,0,0.836651,1,0.0853641,0.836651,1,0.0853641,-0.284874,1,0,1.29848,1.29848,1,1,2.7643e-18,0
2.8,0.790518,4.58393e-18,0,-0.387944,0.55,0,-0.387944,-0.55,0,-0.163121,1,0.000694054,-0.163121,1,0.000694054,1.15281,1,0.115161,1.30049,1.30049,1.099,1,5.84196e-18,0
2.9,0.773007,6.53302e-18,0,-0.380815,0.6,0,-0.380815,-0.6,0,-0.186737,1,0,-0.186737,1,0,1.15439,1,0.115313,1.3005,1.3005,1.199,1,8.51601e-18,0
3,0.753571,8.90118e-18,0,-0.372856,0.65,0,-0.372856,-0.65,0,-0.213392,-1,0,-0.213392,-1,0,1.16166,1,0.115759,1.30051,1.30051,1.299,1,1.18532e-17,0
3.1,0.673972,8.38803e-18,0,-0.335048,0.6505,0,-0.335048,-0.6505,0,-1.01473,-1,0.0981776,-1.01473,-1,0.0981776,0.49457,1,0.00158911,1.20153,1.20153,1.301,1,1.24942e-17,0
3.2,0.591571,6.2715e-18,0,-0.296156,0.6505,0,-0.296156,-0.6505,0,-1.11182,-1,0.106052,-1.11182,-1,0.106052,0.59075,1,0,1.10155,1.10155,1.301,1,1.06486e-17,0
3.3,0.504795,5.26276e-18,0,-0.255475,0.6505,0,-0.255475,-0.6505,0,-1.26423,-1,0.118245,-1.26423,-1,0.118245,0.740719,-1,0,1.00158,1.00158,1.301,1,1.03833e-17,0
3.4,0.532603,4.5646e-18,0,-0.266522,0.6005,0,-0.266522,-0.6005,0,0.308148,-1,0.000894866,0.308148,-1,0.000894866,-1.24185,-1,0.125393,0.9996,0.9996,1.202,1,8.53747e-18,0
3.5,0.557923,4.52145e-18,0,-0.276456,0.5505,0,-0.276456,-0.5505,0,0.2569,-1,0,0.2569,-1,0,-1.21546,-1,0.122735,0.999619,0.999619,1.102,1,8.07437e-18,0
3.6,0.580244,3.7296e-18,0,-0.285073,0.5005,0,-0.285073,-0.5005,0,0.215102,1,0,0.215102,1,0,-1.20197,-1,0.120765,0.999636,0.999636,1.002,1,6.46515e-18,0
3.7,0.657788,3.56316e-18,0,-0.321616,0.5,0,-0.321616,-0.5,0,0.9208,1,0.0954453,0.9208,1,0.0954453,-0.36569,-1,0.00163133,1.09865,1.09865,1,1,5.44474e-18,0
3.8,0.733039,3.88253e-18,0,-0.357459,0.5,0,-0.357459,-0.5,0,0.872554,1,0.0895176,0.872554,1,0.0895176,-0.319709,-1,0,1.19866,1.19866,1,1,5.32092e-18,0
3.9,0.806752,4.2466e-18,0,-0.39289,0.5,0,-0.39289,-0.5,0,0.836591,1,0.0853572,0.836591,1,0.0853572,-0.284815,1,0,1.29867,1.29867,1,1,5.30984e-18,0
4,0.791788,5.31416e-18,0,-0.386884,0.55,0,-0.386884,-0.55,0,-0.163085,1,0.000694024,-0.163085,1,0.000694024,1.15279,1,0.115159,1.30068,1.30068,1.099,1,6.77138e-18,0
4.1,0.77428,6.48855e-18,0,-0.379757,0.6,0,-0.379757,-0.6,0,-0.186693,1,0,-0.186693,1,0,1.15436,1,0.11531,1.30069,1.30069,1.199,1,8.45646e-18,0
4.2,0.754848,7.55072e-18,0,-0.371798,0.65,0,-0.371798,-0.65,0,-0.213338,-1,0,-0.213338,-1,0,1.16162,1,0.115755,1.3007,1.3007,1.299,1,1.00529e-17,0
4.3,0.675254,6.46353e-18,0,-0.333992,0.6505,0,-0.333992,-0.6505,0,-1.01458,-1,0.0981647,-1.01458,-1,0.0981647,0.49442,1,0.00158897,1.20172,1.20172,1.301,1,9.62546e-18,0
4.4,0.59286,5.403e-18,0,-0.295104,0.6505,0,-0.295104,-0.6505,0,-1.1116,-1,0.106033,-1.1116,-1,0.106033,0.590527,1,0,1.10174,1.10174,1.301,1,9.17146e-18,0
4.5,0.506094,4.51482e-18,0,-0.254426,0.6505,0,-0.254426,-0.6505,0,-1.26385,-1,0.118216,-1.26385,-1,0.118216,0.740353,-1,0,1.00177,1.00177,1.301,1,8.90473e-18,0
4.6,0.533893,4.74523e-18,0,-0.26547,0.6005,0,-0.26547,-0.6005,0,0.308015,-1,0.000894675,0.308015,-1,0.000894675,-1.24175,-1,0.125381,0.999791,0.999791,1.202,1,8.87269e-18,0
4.7,0.559206,4.95039e-18,0,-0.275401,0.5505,0,-0.275401,-0.5505,0,0.256803,-1,0,0.256803,-1,0,-1.21539,-1,0.122726,0.999809,0.999809,1.102,1,8.83799e-18,0
4.8,0.58152,4.46978e-18,0,-0.284016,0.5005,0,-0.284016,-0.5005,0,0.21503,1,0,0.21503,1,0,-1.20192,-1,0.120759,0.999827,0.999827,1.002,1,7.74626e-18,0
4.9,0.65906,4.84663e-18,0,-0.320557,0.5,0,-0.320557,-0.5,0,0.920693,1,0.0954324,0.920693,1,0.0954324,-0.365588,-1,0.00163114,1.09884,1.09884,1,1,7.40435e-18,0
5,0.734308,5.07462e-18,0,-0.3564,0.5,0,-0.3564,-0.5,0,0.872475,1,0.0895084,0.872475,1,0.0895084,-0.319634,-1,0,1.19885,1.19885,1,1,6.95332e-18,0
5.1,0.808018,5.49729e-18,0,-0.39183,0.5,0,-0.39183,-0.5,0,0.836532,1,0.0853504,0.836532,1,0.0853504,-0.284757,1,0,1.29886,1.29886,1,1,6.87249e-18,0
5.2,0.793057,6.80389e-18,0,-0.385825,0.55,0,-0.385825,-0.55,0,-0.163049,1,0.000693994,-0.163049,1,0.000693994,1.15276,1,0.115158,1.30087,1.30087,1.099,1,8.66806e-18,0
5.3,0.775552,8.16242e-18,0,-0.378699,0.6,0,-0.378699,-0.6,0,-0.186649,1,0,-0.186649,1,0,1.15433,1,0.115308,1.30088,1.30088,1.199,1,1.0636e-17,0
5.4,0.756124,8.99337e-18,0,-0.370742,0.65,0,-0.370742,-0.65,0,-0.213284,-1,0,-0.213284,-1,0,1.16158,1,0.115752,1.30089,1.30089,1.299,1,1.19713e-17,0
5.5,0.676535,9.5823e-18,0,-0.332938,0.6505,0,-0.332938,-0.6505,0,-1.01443,-1,0.0981519,-1.01443,-1,0.0981519,0.49427,1,0.00158882,1.20191,1.20191,1.301,1,1.42667e-17,0
5.6,0.594148,8.66943e-18,0,-0.294052,0.6505,0,-0.294052,-0.6505,0,-1.11137,-1,0.106015,-1.11137,-1,0.106015,0.590305,1,0,1.10193,1.10193,1.301,1,1.47122e-17,0
5.7,0.507392,8.09347e-18,0,-0.253379,0.6505,0,-0.253379,-0.6505,0,-1.26348,-1,0.118187,-1.26348,-1,0.118187,0.739988,-1,0,1.00196,1.00196,1.301,1,1.59578e-17,0
5.8,0.535182,8.46711e-18,0,-0.264419,0.6005,0,-0.264419,-0.6005,0,0.307883,-1,0.000894485,0.307883,-1,0.000894485,-1.24164,-1,0.125369,0.999981,0.999981,1.202,1,1.58272e-17,0
5.9,0.560488,8.64539e-18,0,-0.274347,0.5505,0,-0.274347,-0.5505,0,0.256706,-1,0,0.256706,-1,0,-1.21532,-1,0.122718,0.999999,0.999999,1.102,1,1.54306e-17,0
6,0.582011,7.77949e-18,0,-0.282589,0.5005,0,-0.282589,-0.5005,0,0.215339,1,0.000802232,0.215339,1,0.000802232,-1.20212,-1,0.120272,0.999017,0.999017,1.002,1,1.34967e-17,0
6.1,0.659572,8.07389e-18,0,-0.319137,0.5,0,-0.319137,-0.5,0,0.92115,1,0.0954876,0.92115,1,0.0954876,-0.366021,-1,0.00163196,1.09803,1.09803,1,1,1.23461e-17,0
6.2,0.734833,8.84019e-18,0,-0.354983,0.5,0,-0.354983,-0.5,0,0.872809,1,0.0895475,0.872809,1,0.0895475,-0.319955,-1,0,1.19804,1.19804,1,1,1.21228e-17,0
6.3,0.808554,8.96376e-18,0,-0.390416,0.5,0,-0.390416,-0.5,0,0.836786,1,0.0853795,0.836786,1,0.0853795,-0.285006,1,0,1.29805,1.29805,1,1,1.12143e-17,0
6.4,0.793582,1.1243e-17,0,-0.384407,0.55,0,-0.384407,-0.55,0,-0.163201,1,0.000694123,-0.163201,1,0.000694123,1.15286,1,0.115165,1.30006,1.30006,1.099,1,1.43343e-17,0
6.5,0.776062,1.27244e-17,0,-0.377276,0.6,0,-0.377276,-0.6,0,-0.186836,1,0,-0.186836,1,0,1.15446,1,0.115319,1.30007,1.30007,1.199,1,1.65937e-17,0
6.6,0.756618,1.35017e-17,0,-0.369313,0.65,0,-0.369313,-0.65,0,-0.213515,-1,0,-0.213515,-1,0,1.16174,1,0.115766,1.30009,1.30009,1.299,1,1.79873e-17,0
6.7,0.677008,1.25844e-17,0,-0.331501,0.6505,0,-0.331501,-0.6505,0,-1.01507,-1,0.0982066,-1.01507,-1,0.0982066,0.49491,1,0.00158944,1.2011,1.2011,1.301,1,1.87545e-17,0
6.8,0.594592,1.05347e-17,0,-0.292604,0.6505,0,-0.292604,-0.6505,0,-1.11233,-1,0.106093,-1.11233,-1,0.106093,0.591253,1,0,1.10112,1.10112,1.301,1,1.78981e-17,0
6.9,0.507792,9.11323e-18,0,-0.251913,0.6505,0,-0.251913,-0.6505,0,-1.26507,-1,0.118311,-1.26507,-1,0.118311,0.741545,-1,0,1.00115,1.00115,1.301,1,1.79936e-17,0
7,0.535621,7.53868e-18,0,-0.262967,0.6005,0,-0.262967,-0.6005,0,0.308447,-1,0.000895296,0.308447,-1,0.000895296,-1.24208,-1,0.125421,0.999171,0.999171,1.202,1,1.41095e-17,0
