Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2,head_direction_x,head_direction_y,head_direction_z
0,0.5774,0,0,-0.2887,0.5,0,-0.2887,-0.5,0,0,1,0,0,-1,0,0,-1,0,1,1,1,1,0,0
0.1,0.616216,-0.0327659,0,-0.336487,0.517233,0,-0.277164,-0.480022,0,1.2151,1,0.121185,-0.255874,-1,0.00120179,-0.255814,-1,0.00120171,1.09906,0.999082,0.999018,0.998589,-0.0530976,0
0.2,0.65456,-0.0663506,0,-0.384747,0.533647,0,-0.264522,-0.45813,0,1.24115,1,0.122709,-0.306867,-1,0,-0.306818,-1,0,1.19906,0.999101,0.999036,0.994902,-0.10085,0
0.3,0.692139,-0.10126,0,-0.433771,0.548736,0,-0.250191,-0.43331,0,1.28328,1,0.126088,-0.37137,-1,0,-0.37133,1,0,1.29906,0.999121,0.999057,0.988389,-0.151942,0
0.4,0.713614,-0.127551,0,-0.477908,0.607619,0,-0.227662,-0.462581,0,0.873902,1,0.0891954,-0.287937,-1,0,0.808284,1,0.0827153,1.39907,0.999122,1.09807,0.983126,-0.182928,0
0.5,0.735122,-0.153766,0,-0.521597,0.665306,0,-0.205262,-0.49129,0,0.844447,1,0.0858429,-0.25935,-1,0,0.778143,1,0.0792384,1.49907,0.999122,1.19808,0.977378,-0.211501,0
0.6,0.756668,-0.179944,0,-0.564929,0.722071,0,-0.182953,-0.519585,0,0.821042,-1,0.0832206,-0.236391,-1,0,0.754849,1,0.0765905,1.59908,0.999122,1.29808,0.970438,-0.241352,0
0.7,0.698481,-0.127254,0,-0.517759,0.750819,0,-0.17834,-0.606487,0,-1.67941,-1,0.173945,0.155762,-1,0,1.65641,1,0.169468,1.50108,0.999238,1.3981,0.981742,-0.190219,0
0.8,0.63136,-0.0812111,0,-0.472236,0.780381,0,-0.163725,-0.686642,0,-1.65534,-1,0.165807,-0.146555,-1,0,1.67701,1,0.165763,1.40109,0.999351,1.49811,0.99018,-0.139798,0
0.9,0.554056,-0.0415721,0,-0.426816,0.811765,0,-0.139421,-0.761315,0,-1.75201,-1,0.169251,-0.483278,-1,0,1.81735,-1,0.173641,1.30111,0.999469,1.59812,0.996832,-0.0795358,0
