Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_extensile_velocity__0,arm_extensile_velocity__1,arm_extensile_velocity__2,arm_length_0,arm_length_1,arm_length_2
3.1,0.59409,-0.0413419,0,-0.372814,0.66994,0,-0.219931,-0.621273,0,0.0812019,-1.20357,0.363494,-1,-1,1,0.999474,1.20134,1.30023
3.2,0.550067,-0.00702343,0,-0.329883,0.653617,0,-0.22172,-0.642116,0,0.0194284,-1.2053,0.36129,-1,-1,1,0.999498,1.10134,1.30024
3.3,0.504413,0.0258176,0,-0.287209,0.637393,0,-0.221575,-0.661196,0,-0.0461419,-1.21947,0.371483,-1,-1,-1,0.999522,1.00135,1.30025
3.4,0.532596,0.0275834,0,-0.295716,0.586717,0,-0.235515,-0.612019,0,0.307886,0.307752,-1.24167,-1,-1,-1,0.999543,0.999365,1.20125
3.5,0.557866,0.0288591,0,-0.303118,0.536279,0,-0.247938,-0.562583,0,0.256711,0.256547,-1.21537,-1,-1,-1,0.999562,0.999384,1.10125
3.6,0.580141,0.0299848,0,-0.309206,0.485907,0,-0.259047,-0.513082,0,0.214972,0.214771,-1.20195,1,-1,-1,0.999579,0.999402,1.00125
3.7,0.617675,0.0643517,0,-0.297173,0.466711,0,-0.305809,-0.532516,0,1.2149,-0.255546,-0.255401,1,-1,-1,1.09858,0.999419,0.999264
3.8,0.654288,0.0998098,0,-0.28346,0.445505,0,-0.353179,-0.551343,0,1.24083,-0.306424,-0.306306,1,-1,-1,1.19858,0.999438,0.999283
3.9,0.690073,0.13655,0,-0.267915,0.421464,0,-0.401377,-0.568887,0,1.28279,-0.370761,-0.370664,1,-1,1,1.29858,0.999458,0.999303
4,0.674033,0.127232,0,-0.262181,0.477189,0,-0.394579,-0.614114,0,-0.361604,-0.017188,1.2056,1,-1,1,1.30059,0.999482,1.0983
4.1,0.655147,0.118334,0,-0.254516,0.532492,0,-0.387257,-0.659444,0,-0.363367,-0.0790588,1.20346,1,-1,1,1.30059,0.999506,1.19831
4.2,0.633621,0.110234,0,-0.244765,0.587204,0,-0.37971,-0.705074,0,-0.376708,-0.140581,1.21266,-1,-1,1,1.3006,0.999531,1.29831
4.3,0.592787,0.0722256,0,-0.249606,0.610267,0,-0.337204,-0.687093,0,-1.20357,0.081321,0.363497,-1,-1,1,1.2016,0.999556,1.30031
4.4,0.550555,0.0357265,0,-0.252448,0.630997,0,-0.295151,-0.668624,0,-1.20527,0.0195583,0.36127,-1,-1,1,1.1016,0.999581,1.30032
4.5,0.506621,0.000620631,0,-0.253271,0.650062,0,-0.253349,-0.650267,0,-1.21941,-0.0459926,0.371433,-1,-1,-1,1.0016,0.999605,1.30033
4.6,0.534853,0.000284187,0,-0.264711,0.600242,0,-0.2644,-0.600087,0,0.307747,0.307747,-1.24161,-1,-1,-1,0.999625,0.999625,1.20133
4.7,0.560151,0.00029074,0,-0.274622,0.550239,0,-0.274337,-0.55009,0,0.256579,0.25658,-1.21532,-1,-1,-1,0.999644,0.999644,1.10133
4.8,0.582451,0.000296514,0,-0.283218,0.500237,0,-0.282958,-0.500092,0,0.214838,0.214838,-1.20191,-1,1,-1,0.999661,0.999661,1.00133
4.9,0.621672,-0.0321268,0,-0.330905,0.517285,0,-0.271907,-0.480318,0,-0.255579,1.21485,-0.25527,-1,1,-1,0.999679,1.09866,0.999346
5,0.660029,-0.0656859,0,-0.379168,0.533696,0,-0.259281,-0.458452,0,-0.30642,1.24077,-0.306167,-1,1,-1,0.999697,1.19866,0.999365
5.1,0.697624,-0.100566,0,-0.428194,0.548783,0,-0.244969,-0.433663,0,-0.370712,1.2827,-0.370504,-1,1,1,0.999718,1.29866,0.999385
5.2,0.681133,-0.0920767,0,-0.423687,0.594298,0,-0.236428,-0.489023,0,-0.0172951,-0.361473,1.20553,-1,1,1,0.999741,1.30067,1.09839
5.3,0.661822,-0.0841495,0,-0.418663,0.639944,0,-0.225981,-0.543865,0,-0.0791307,-0.363254,1.20341,-1,1,1,0.999766,1.30068,1.19839
5.4,0.639915,-0.0771519,0,-0.413429,0.685899,0,-0.213481,-0.598012,0,-0.140621,-0.376604,1.2126,-1,-1,1,0.99979,1.30068,1.29839
5.5,0.597215,-0.041258,0,-0.370065,0.670088,0,-0.217155,-0.621287,0,0.0813919,-1.20351,0.363385,-1,-1,1,0.999816,1.20169,1.3004
5.6,0.553197,-0.00694106,0,-0.327129,0.653766,0,-0.218952,-0.642131,0,0.0196642,-1.2052,0.36114,-1,-1,1,0.99984,1.10169,1.3004
5.7,0.50755,0.0258992,0,-0.284451,0.637543,0,-0.218817,-0.661211,0,-0.045844,-1.21932,0.371273,-1,-1,-1,0.999864,1.00169,1.30041
5.8,0.535723,0.0276643,0,-0.292954,0.586867,0,-0.232753,-0.612033,0,0.307742,0.307608,-1.24155,-1,-1,-1,0.999884,0.999707,1.20141
5.9,0.560985,0.0289394,0,-0.300355,0.536429,0,-0.245173,-0.562597,0,0.256612,0.256448,-1.21527,-1,-1,-1,0.999903,0.999726,1.10141
6,0.583254,0.0300647,0,-0.306441,0.486057,0,-0.25628,-0.513096,0,0.214904,0.214703,-1.20187,1,-1,-1,0.99992,0.999743,1.00141
6.1,0.620786,0.0644294,0,-0.294402,0.466862,0,-0.303046,-0.532529,0,1.21487,-0.255656,-0.255347,1,-1,-1,1.09892,0.999761,0.999428
6.2,0.657398,0.0998848,0,-0.280686,0.445657,0,-0.35042,-0.551354,0,1.24081,-0.306511,-0.306258,1,-1,-1,1.19892,0.999779,0.999447
6.3,0.693182,0.136621,0,-0.265138,0.421618,0,-0.398623,-0.568895,0,1.28277,-0.370822,-0.370614,1,-1,1,1.29892,0.9998,0.999467
6.4,0.677144,0.127305,0,-0.259404,0.477342,0,-0.391825,-0.614123,0,-0.361553,-0.0171526,1.20554,1,-1,1,1.30093,0.999824,1.09847
6.5,0.658262,0.118409,0,-0.25174,0.532644,0,-0.384504,-0.659455,0,-0.363306,-0.0789962,1.2034,1,-1,1,1.30094,0.999848,1.19847
6.6,0.636741,0.11031,0,-0.241992,0.587356,0,-0.376958,-0.705085,0,-0.376628,-0.140488,1.21258,-1,-1,1,1.30094,0.999872,1.29847
6.7,0.595911,0.0723038,0,-0.24684,0.610419,0,-0.334447,-0.687105,0,-1.2035,0.0815108,0.363388,-1,-1,1,1.20194,0.999898,1.30048
6.8,0.553684,0.0358062,0,-0.249691,0.631148,0,-0.292389,-0.668637,0,-1.20517,0.0197938,0.36112,-1,-1,1,1.10194,0.999922,1.30049
6.9,0.509757,0.000701013,0,-0.250524,0.650213,0,-0.250583,-0.65028,0,-1.21925,-0.045695,0.371224,-1,-1,-1,1.00195,0.999946,1.30049
7,0.537978,0.000364991,0,-0.261959,0.600393,0,-0.26163,-0.600101,0,0.307603,0.307604,-1.24148,-1,-1,-1,0.999966,0.999966,1.20149
7.1,0.563268,0.000371911,0,-0.271867,0.55039,0,-0.271565,-0.550103,0,0.256481,0.256481,-1.21523,-1,-1,-1,0.999985,0.999985,1.10149
7.2,0.584776,0.000378422,0,-0.280092,0.500388,0,-0.279816,-0.500106,0,0.215152,0.215152,-1.20209,-1,1,-1,0.999002,0.999002,1.00149
