Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_extensile_velocity_0,arm_extensile_velocity_1,arm_extensile_velocity_2,arm_length_0,arm_length_1,arm_length_2
6.3,0.756314,0.263656,0,-1.13957,0.39707,0,0.425206,-0.679526,0,-0.0860195,-0.525918,1.2569,1,-1,-1,0.999612,1.90057,1.89836
6.4,0.735925,0.323736,0,-1.06405,0.370688,0,0.371774,-0.713829,0,1.33112,-0.861927,-0.859936,1,-1,-1,1.09861,1.80159,1.80038
6.5,0.714567,0.384157,0,-0.985555,0.343259,0,0.317363,-0.747788,0,1.37111,-0.915532,-0.913806,1,-1,-1,1.19861,1.70161,1.7004
6.6,0.691917,0.445033,0,-0.903397,0.314546,0,0.26165,-0.781288,0,1.42984,-0.986195,-0.984708,1,-1,-1,1.29861,1.60164,1.60043
6.7,0.667512,0.506527,0,-0.816604,0.284204,0,0.204172,-0.814167,0,1.51602,-1.08363,-1.08237,1,-1,-1,1.39861,1.50168,1.50047
6.8,0.640651,0.568884,0,-0.72369,0.251713,0,0.144224,-0.846177,0,1.64722,-1.22643,-1.22537,1,-1,-1,1.49861,1.40172,1.40051
6.9,0.610159,0.632517,0,-0.622211,0.216214,0,0.0806314,-0.876907,0,1.86298,-1.45529,-1.45442,1,-1,-1,1.59861,1.30179,1.30058
7,0.573826,0.698201,0,-0.507628,0.176113,0,0.0111786,-0.905579,0,2.27168,-1.88002,-1.87935,1,-1,-1,1.69861,1.20188,1.20067
7.1,0.526485,0.76775,0,-0.369438,0.127724,0,-0.0693067,-0.930377,0,3.30593,-2.93528,-2.93478,1,-1,-1,1.79861,1.10205,1.10084
7.2,0.447393,0.848445,0,-0.165248,0.0561651,0,-0.181595,-0.944012,0,10.325,-9.98312,-9.98277,1,1,-1,1.89861,1.00251,1.0013
7.3,0.49898,0.848889,0,-0.261291,0.0517294,0,-0.141674,-0.940494,0,-1.70449,2.35474,1.50257,1,1,-1,1.90061,1.10058,0.999407
7.4,0.543971,0.852276,0,-0.341553,0.0400561,0,-0.110099,-0.932247,0,-1.15798,1.82185,0.923622,1,1,-1,1.90061,1.2006,0.999472
7.5,0.585922,0.857943,0,-0.412787,0.0232048,0,-0.0839931,-0.920693,0,-0.890009,1.56681,0.620004,1,1,-1,1.90061,1.30062,0.999524
7.6,0.626384,0.86522,0,-0.478181,0.00238285,0,-0.0619132,-0.906385,0,-0.735313,1.4241,0.425661,1,1,-1,1.90062,1.40063,0.999568
7.7,0.666108,0.873716,0,-0.539288,-0.0217782,0,-0.0431833,-0.88959,0,-0.639268,1.33893,0.285,1,1,-1,1.90062,1.50063,0.999608
7.8,0.705518,0.883155,0,-0.596979,-0.0489,0,-0.0274518,-0.870442,0,-0.578856,1.28821,0.173777,1,1,-1,1.90062,1.60063,0.999646
7.9,0.744879,0.893319,0,-0.651778,-0.0787431,0,-0.0145338,-0.848993,0,-0.54303,1.26085,0.0793342,1,1,-1,1.90062,1.70063,0.999682
8,0.784374,0.904014,0,-0.704016,-0.111161,0,-0.00434481,-0.825231,0,-0.526257,1.25133,-0.00603286,1,1,-1,1.90062,1.80063,0.999718
8.1,0.82374,0.914953,0,-0.753407,-0.145717,0,0.00306706,-0.799362,0,0,0,0,-1,1,-1,1.90063,1.90063,0.999753
8.2,0.818576,0.874005,0,-0.778188,-0.156903,0,0.030379,-0.744946,0,-1.2513,0.526154,0.00685705,-1,1,-1,1.80163,1.90064,0.999787
8.3,0.813723,0.833375,0,-0.80022,-0.170429,0,0.0548748,-0.688559,0,-1.26064,0.542722,-0.0784183,-1,1,-1,1.70163,1.90064,0.999823
8.4,0.809378,0.792953,0,-0.819569,-0.186318,0,0.0764519,-0.630013,0,-1.28775,0.578283,-0.172676,-1,1,-1,1.60163,1.90064,0.999859
8.5,0.805758,0.752588,0,-0.836234,-0.204654,0,0.0949179,-0.569003,0,-1.33811,0.638306,-0.283568,-1,1,-1,1.50163,1.90064,0.999897
8.6,0.803116,0.712049,0,-0.850138,-0.225611,0,0.109961,-0.505045,0,-1.42266,0.733704,-0.423622,-1,1,-1,1.40164,1.90065,0.999937
8.7,0.801786,0.670956,0,-0.861101,-0.249515,0,0.121083,-0.437339,0,-1.56419,0.887172,-0.616763,-1,1,-1,1.30164,1.90065,0.999981
8.8,0.802465,0.628553,0,-0.868406,-0.277347,0,0.126864,-0.36399,0,-1.81981,1.1559,-0.921229,-1,1,-1,1.20166,1.90065,0.999033
8.9,0.805638,0.583543,0,-0.871973,-0.309814,0,0.126762,-0.282847,0,-2.34861,1.69828,-1.49606,-1,1,-1,1.10168,1.90065,0.999098
9,0.8137,0.531913,0,-0.869467,-0.350932,0,0.115931,-0.185449,0,-3.96544,3.32892,-3.1566,-1,-1,-1,1.00174,1.90065,0.999195
9.1,0.751305,0.5429,0,-0.843361,-0.293388,0,0.155365,-0.259923,0,1.63494,-2.45617,1.63482,-1,-1,-1,0.999834,1.80165,0.999286
9.2,0.693915,0.544693,0,-0.812195,-0.245142,0,0.184646,-0.315785,0,1.04638,-1.88377,1.04623,-1,-1,-1,0.999888,1.70165,0.99934
9.3,0.639277,0.541239,0,-0.778274,-0.202148,0,0.208387,-0.361086,0,0.752934,-1.6072,0.752744,-1,-1,-1,0.999928,1.60165,0.99938
9.4,0.586459,0.534315,0,-0.742532,-0.162628,0,0.228439,-0.399356,0,0.576439,-1.44847,0.576209,-1,-1,-1,0.999959,1.50165,0.999412
9.5,0.534977,0.524847,0,-0.705453,-0.125654,0,0.245749,-0.432399,0,0.458085,-1.34902,0.457804,-1,-1,-1,0.999986,1.40165,0.999438
9.6,0.484556,0.51295,0,-0.667489,-0.0907701,0,0.260983,-0.46072,0,0.372966,-1.28451,0.373247,-1,-1,-1,0.999009,1.30165,0.999461
9.7,0.434941,0.499891,0,-0.628534,-0.0574057,0,0.274323,-0.486142,0,0.308016,-1.24192,0.308358,-1,-1,-1,0.99903,1.20165,0.999482
9.8,0.386037,0.485473,0,-0.588867,-0.0253981,0,0.286091,-0.508564,0,0.256706,-1.21552,0.257124,-1,-1,-1,0.999048,1.10165,0.999501
9.9,0.337745,0.469886,0,-0.548591,0.00544423,0,0.296468,-0.528326,0,0.214844,-1.20203,0.215356,1,-1,-1,0.999066,1.00165,0.999518
10,0.330724,0.52003,0,-0.525966,0.00484701,0,0.285956,-0.578124,0,1.21471,-0.255169,-0.255048,1,-1,-1,1.09807,0.999666,0.999536
10.1,0.322875,0.570389,0,-0.500759,0.00382439,0,0.274037,-0.627682,0,1.24053,-0.305945,-0.305846,1,-1,-1,1.19807,0.999684,0.999554
10.2,0.313503,0.62081,0,-0.472185,0.00266417,0,0.260594,-0.677178,0,1.28232,-0.370129,-0.370048,1,-1,-1,1.29807,0.999705,0.999575
10.3,0.302318,0.671306,0,-0.439713,0.00134477,0,0.245337,-0.7266,0,1.34626,-0.454519,-0.454452,1,-1,-1,1.39807,0.999728,0.999598
10.4,0.288906,0.721892,0,-0.402573,-0.000165183,0,0.227853,-0.775931,0,1.44409,-0.571309,-0.571254,1,-1,-1,1.49807,0.999754,0.999624
10.5,0.272646,0.772594,0,-0.35958,-0.00191401,0,0.20752,-0.825145,0,1.59978,-0.744812,-0.744767,1,-1,-1,1.59807,0.999785,0.999655
10.6,0.25251,0.823454,0,-0.308736,-0.00398315,0,0.18331,-0.874202,0,1.8696,-1.03153,-1.03149,1,-1,-1,1.69807,0.999825,0.999695
10.7,0.226544,0.874552,0,-0.246161,-0.00653081,0,0.153268,-0.923021,0,2.42174,-1.59984,-1.59981,1,-1,-1,1.79807,0.999878,0.999748
10.8,0.189844,0.926088,0,-0.161933,-0.00996151,0,0.112491,-0.971402,0,4.08436,-3.27804,-3.27801,0.717406,1,-1,1.89807,0.999967,0.999837
10.9,0.239434,0.941612,0,-0.253356,-0.0418603,0,0.150098,-0.956788,0,-1.71194,2.36213,1.51043,0.717406,1,-1,1.9005,1.09903,0.999933
11,0.281534,0.957979,0,-0.326826,-0.0764419,0,0.17794,-0.939697,0,-1.16124,1.82504,0.927334,0.717406,1,-1,1.9005,1.19905,0.999998
11.1,0.319846,0.975802,0,-0.389508,-0.113689,0,0.19919,-0.920866,0,-0.893761,1.57031,0.624335,0.717406,1,-1,1.9005,1.29907,0.999049
11.2,0.356431,0.994574,0,-0.446062,-0.15269,0,0.216205,-0.900749,0,-0.737591,1.42614,0.428573,0.717406,1,-1,1.9005,1.39907,0.999094
11.3,0.391941,1.0143,0,-0.497515,-0.193635,0,0.229278,-0.879232,0,-0.640721,1.34017,0.287155,0.717406,1,-1,1.9005,1.49908,0.999134
11.4,0.42687,1.03484,0,-0.544819,-0.236415,0,0.238788,-0.85634,0,-0.579785,1.28895,0.17549,0.717406,1,-1,1.90051,1.59908,0.999172
11.5,0.461535,1.05606,0,-0.588553,-0.280955,0,0.244929,-0.832069,0,-0.543591,1.26124,0.0807826,0.717406,1,-1,1.90051,1.69908,0.999208
11.6,0.49617,1.07783,0,-0.629077,-0.327209,0,0.247781,-0.806384,0,-0.526533,1.25145,-0.00473913,0.717406,1,-1,1.90051,1.79908,0.999244
11.7,0.530957,1.10002,0,-0.666609,-0.375164,0,0.247338,-0.779218,0,-0.526079,1.25707,-0.086622,-1,1,-1,1.90051,1.89908,0.999279
11.8,0.537987,1.05935,0,-0.687051,-0.393104,0,0.257561,-0.719196,0,-1.25136,0.526199,0.00715171,-1,1,-1,1.80152,1.90009,0.999314
