Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2,head_direction_x,head_direction_y,head_direction_z
0,0.5774,0,0,-0.2887,0.5,0,-0.2887,-0.5,0,0,1,0,0,1,0,0,-1,0,1,1,1,1,0,0
0.1,0.65491,-6.87762e-19,0,-0.32523,0.4995,0,-0.32523,-0.4995,0,0.920091,1,0.0953616,0.920091,1,0.0953616,-0.364873,1,0.00163007,1.09908,1.09908,0.999,1,-1.05255e-18,0
0.2,0.635432,1.22605e-19,0,-0.317593,0.5495,0,-0.317593,-0.5495,0,-0.213411,-1,0,-0.213411,-1,0,1.18548,1,0.118261,1.10009,1.10009,1.098,1,1.92972e-19,0
0.3,0.555093,-1.15997e-18,0,-0.279878,0.5505,0,-0.279878,-0.5505,0,-1.05797,-1,0.101646,-1.05797,-1,0.101646,0.511364,-1,0.00322782,1.00111,1.00111,1.101,1,-2.08385e-18,0
0.4,0.576613,-1.75244e-18,0,-0.288119,0.5005,0,-0.288119,-0.5005,0,0.215296,1,0.000802842,0.215296,1,0.000802842,-1.2021,-1,0.120268,0.99913,0.99913,1.002,1,-3.03985e-18,0
0.5,0.65417,-1.5492e-18,0,-0.324665,0.5,0,-0.324665,-0.5,0,0.921086,1,0.0954798,0.921086,1,0.0954798,-0.36596,1,0.00163185,1.09814,1.09814,1,1,-2.37405e-18,0
0.6,0.635432,-5.11182e-19,0,-0.31738,0.55,0,-0.31738,-0.55,0,-0.213729,-1,0.000737809,-0.213729,-1,0.000737809,1.18555,1,0.117899,1.10016,1.10016,1.099,1,-8.04748e-19,0
0.7,0.555301,-1.80233e-18,0,-0.279747,0.5505,0,-0.279747,-0.5505,0,-1.0579,-1,0.101427,-1.0579,-1,0.101427,0.511298,-1,0.00161378,1.00118,1.00118,1.101,1,-3.23753e-18,0
0.8,0.576819,-2.66103e-18,0,-0.287987,0.5005,0,-0.287987,-0.5005,0,0.215271,1,0.000802806,0.215271,1,0.000802806,-1.20208,-1,0.120266,0.999195,0.999195,1.002,1,-4.61554e-18,0
0.9,0.654375,-3.14476e-18,0,-0.324534,0.5,0,-0.324534,-0.5,0,0.92105,1,0.0954754,0.92105,1,0.0954754,-0.365925,1,0.00163178,1.09821,1.09821,1,1,-4.81878e-18,0
1,0.635638,-2.4946e-18,0,-0.317249,0.55,0,-0.317249,-0.55,0,-0.213707,-1,0.00073779,-0.213707,-1,0.00073779,1.18553,1,0.117898,1.10022,1.10022,1.099,1,-3.92691e-18,0
1.1,0.555509,-3.43863e-18,0,-0.279617,0.5505,0,-0.279617,-0.5505,0,-1.05783,-1,0.101422,-1.05783,-1,0.101422,0.511232,-1,0.00161372,1.00124,1.00124,1.101,1,-6.17624e-18,0
