Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2,head_direction_x,head_direction_y,head_direction_z
0,0.5774,0,0,-0.2887,0.5,0,-0.2887,-0.5,0,0,1,0,0,-1,0,0,-1,0,1,1,1,1,0,0
0.1,0.616216,-0.0327659,0,-0.336487,0.517233,0,-0.277164,-0.480022,0,1.2151,1,0.121185,-0.255874,-1,0.00120179,-0.255814,-1,0.00120171,1.09906,0.999082,0.999018,0.998589,-0.0530976,0
0.2,0.65456,-0.0663506,0,-0.384747,0.533647,0,-0.264522,-0.45813,0,1.24115,1,0.122709,-0.306867,-1,0,-0.306818,-1,0,1.19906,0.999101,0.999036,0.994902,-0.10085,0
0.3,0.692139,-0.10126,0,-0.433771,0.548736,0,-0.250191,-0.43331,0,1.28328,1,0.126088,-0.37137,-1,0,-0.37133,1,0,1.29906,0.999121,0.999057,0.988389,-0.151942,0
0.4,0.713614,-0.127551,0,-0.477908,0.607619,0,-0.227662,-0.462581,0,0.873902,1,0.0891954,-0.287937,-1,0,0.808284,1,0.0827153,1.39907,0.999122,1.09807,0.983126,-0.182928,0
0.5,0.735122,-0.153766,0,-0.521597,0.665306,0,-0.205262,-0.49129,0,0.844447,1,0.0858429,-0.25935,-1,0,0.778143,1,0.0792384,1.49907,0.999122,1.19808,0.977378,-0.211501,0
0.6,0.717756,-0.141107,0,-0.518326,0.708799,0,-0.194251,-0.549206,0,-0.442882,-1,0,0.0277034,-1,0,1.22453,1,0.123245,1.50008,0.99915,1.29808,0.979497,-0.201457,0
0.7,0.655588,-0.09302,0,-0.471125,0.7381,0,-0.186079,-0.631647,0,-1.63393,-1,0.166372,0.00439989,-1,0,1.63325,1,0.16409,1.40109,0.99926,1.39809,0.98869,-0.149971,0
0.8,0.584291,-0.0510524,0,-0.424788,0.768719,0,-0.168534,-0.708317,0,-1.66512,-1,0.164016,-0.299682,-1,0,1.70901,1,0.166209,1.3011,0.99937,1.4981,0.995212,-0.0977412,0
0.9,0.536017,-0.0167922,0,-0.383842,0.753992,0,-0.164145,-0.729937,0,-1.24229,-1,0.123641,-0.104022,-1,0,0.464261,-1,0.00171037,1.2011,0.999401,1.5001,0.999368,-0.0355571,0
